Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change
SMPDA,2026-03-01,857.0,872.0,856.0,871.9,1.74,2434.0,1155.0,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNLI,2026-03-01,452.8,468.0,452.8,464.0,2.47,10457.0,740.0,411.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SONA,2026-03-01,419.0,434.0,418.2,431.0,2.86,23303.0,545.0,398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPC,2026-03-01,484.2,496.6,484.2,490.0,1.2,6334.0,641.0,441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPDL,2026-03-01,389.1,400.0,389.1,400.0,2.8,17218.0,465.0,308.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPHL,2026-03-01,534.0,542.0,532.0,540.0,1.12,5792.0,860.0,477.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIL,2026-03-01,687.0,711.0,687.0,701.0,2.04,4617.0,980.4,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPL,2026-03-01,718.1,739.0,705.1,726.0,1.1,1615.0,1035.0,696.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRLI,2026-03-01,390.0,395.4,388.2,395.0,1.28,17223.0,474.4,363.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSHL,2026-03-01,189.7,189.7,181.3,187.9,-0.95,141859.0,313.8,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STC,2026-03-01,5835.0,6089.8,5835.0,6070.0,4.03,10656.0,6089.8,4832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWASTIK,2026-03-01,2752.0,2820.0,2752.0,2809.9,2.1,1629.0,3400.0,391.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWBBL,2026-03-01,725.0,738.5,718.0,735.0,1.38,4455.0,1046.5,718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWMF,2026-03-01,645.0,666.0,645.0,663.0,2.79,1083.0,868.1,641.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYPNL,2026-03-01,1835.0,1860.0,1807.0,1840.4,0.29,120554.0,2255.9,319.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAMOR,2026-03-01,410.1,420.9,410.0,416.7,1.61,5892.0,592.6,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TPC,2026-03-01,377.1,386.8,377.0,385.0,2.09,65041.0,628.9,270.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRH,2026-03-01,741.3,763.0,741.3,763.0,2.93,2350.0,1190.0,681.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSHL,2026-03-01,711.0,744.4,711.0,742.0,4.36,3815.0,989.0,616.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TTL,2026-03-01,870.0,900.0,860.1,896.0,2.99,41881.0,1262.8,366.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVCL,2026-03-01,655.0,655.0,619.5,639.0,-2.44,84462.0,680.0,377.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UAIL,2026-03-01,440.0,440.5,436.0,439.5,-0.11,21308.0,767.0,422.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHEWA,2026-03-01,562.0,562.0,553.0,561.5,-0.09,16504.0,993.4,508.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULBSL,2026-03-01,3107.0,3190.0,3090.0,3118.0,0.35,460.0,5100.0,2931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ULHC,2026-03-01,546.9,561.0,544.0,551.9,0.91,22044.0,595.0,411.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMHL,2026-03-01,619.0,627.5,618.7,622.0,0.48,42324.0,706.0,409.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMRH,2026-03-01,541.5,551.0,541.0,551.0,1.75,21970.0,743.8,526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNHPL,2026-03-01,486.2,499.9,486.2,495.2,1.85,106944.0,554.7,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNL,2026-03-01,46600.0,46950.0,46300.0,46300.0,-0.64,50.0,50724.0,45000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNLB,2026-03-01,1815.0,1888.0,1815.0,1887.9,4.02,470.0,2699.9,1810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPCL,2026-03-01,374.5,374.5,360.5,367.9,-1.76,60291.0,489.0,277.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPPER,2026-03-01,188.5,188.5,180.0,185.7,-1.49,120196.0,228.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USHEC,2026-03-01,476.0,477.8,466.1,476.0,0.0,27616.0,700.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USHL,2026-03-01,701.0,720.0,701.0,703.0,0.29,5632.0,945.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USLB,2026-03-01,1421.2,1425.0,1393.0,1423.0,0.13,3930.0,2750.0,1393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLBS,2026-03-01,740.2,752.9,740.2,748.0,1.05,2189.0,1008.0,737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VLUCL,2026-03-01,548.0,566.1,548.0,566.1,3.3,3427.0,765.0,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNLB,2026-03-01,1539.0,1550.0,1519.0,1535.0,-0.26,1515.0,3808.0,1242.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
