Symbol,Latest_Close,52_Week_Low,52_Week_High,Distance_from_Low_%,Distance_from_High_%,Chart_URL
BUNGAL,642.0,302.4,822.0,112.3,-21.9,https://nepsealpha.com/nepse-chart?symbol=BUNGAL
NABBC,1422.9,662.0,2060.0,114.94,-30.93,https://nepsealpha.com/nepse-chart?symbol=NABBC
SANVI,815.0,359.0,1060.0,127.02,-23.11,https://nepsealpha.com/nepse-chart?symbol=SANVI
RADHI,849.0,373.0,905.6,127.61,-6.25,https://nepsealpha.com/nepse-chart?symbol=RADHI
MABEL,750.0,317.7,927.0,136.07,-19.09,https://nepsealpha.com/nepse-chart?symbol=MABEL
TTL,882.0,366.1,1262.8,140.92,-30.16,https://nepsealpha.com/nepse-chart?symbol=TTL
BANDIPUR,937.9,285.0,1233.0,229.09,-23.93,https://nepsealpha.com/nepse-chart?symbol=BANDIPUR
PURE,957.0,289.3,1327.9,230.8,-27.93,https://nepsealpha.com/nepse-chart?symbol=PURE
HIMSTAR,1060.0,252.2,1264.0,320.3,-16.14,https://nepsealpha.com/nepse-chart?symbol=HIMSTAR
NMIC,1288.0,302.3,2703.3,326.07,-52.35,https://nepsealpha.com/nepse-chart?symbol=NMIC
SAIL,1320.0,301.7,1690.0,337.52,-21.89,https://nepsealpha.com/nepse-chart?symbol=SAIL
CREST,1349.0,302.5,2458.2,345.95,-45.12,https://nepsealpha.com/nepse-chart?symbol=CREST
OMPL,1282.1,270.0,2167.2,374.85,-40.84,https://nepsealpha.com/nepse-chart?symbol=OMPL
JHAPA,1455.0,293.4,1749.0,395.91,-16.81,https://nepsealpha.com/nepse-chart?symbol=JHAPA
SYPNL,1855.0,319.8,2255.9,480.05,-17.77,https://nepsealpha.com/nepse-chart?symbol=SYPNL
SAGAR,1985.0,319.5,2439.0,521.28,-18.61,https://nepsealpha.com/nepse-chart?symbol=SAGAR
SWASTIK,2790.0,391.7,3400.0,612.28,-17.94,https://nepsealpha.com/nepse-chart?symbol=SWASTIK
