Symbol,Date,Open,High,Low,Close,Percent Change,Volume,52High,52Low,EMA_20,EMA_50,RSI,30D_Avg_Volume,Slope_20,Slope_50,Crossover
CORBL,2023-12-07,333.5,340.0,327.0,340.0,4595.0,3.98,2842.3,89.0,323.00650746039696,322.5666023319015,65.23605122107992,0.2276666642477115,0.732875563587379,0.25072436171287793,True
NGPL,2023-06-18,271.0,279.5,265.0,276.0,176677.0,3.37,1397.0,97.0,256.9459064597112,256.74135399396647,59.119496855345915,0.39433332681655886,1.201133079029546,0.39280286198675185,True
PROFL,2023-06-18,307.0,330.3,307.0,324.0,16959.0,3.85,865.0,93.0,305.27358644387107,304.7617691554316,65.0777281379433,0.36033333484083413,1.724302174596619,0.6065426155650357,True
UPPER,2023-06-15,465.0,480.0,463.0,472.5,126822.0,2.07,962.5,152.1,444.32715013811344,442.69078122159726,58.4320865731017,0.29699999280273914,2.0086489703331494,0.7281939962863475,True
SHEL,2023-06-14,324.2,324.2,310.1,323.0,10884.0,1.6,650.0,143.1,303.49995573192086,303.28159754351805,64.38747058010341,0.2323333295683066,1.4607238787248775,0.48679021707979475,True
AHPC,2023-06-14,304.9,308.9,299.0,302.5,166201.0,1.17,790.0,88.0,291.95888595830695,291.34902906437594,52.46132292673547,0.20499999672174454,0.9096465416988962,0.3301787593611493,True
RLFL,2023-06-13,317.0,337.0,317.0,333.0,44217.0,3.42,838.0,0.0,298.5892722995297,297.3397081079888,69.9074074074074,0.41433333648989595,2.334054895528129,0.7993705141691066,True
SFCL,2023-06-13,288.0,303.9,288.0,298.9,26358.0,2.01,1117.9,69.0,278.61778491158253,278.6143584229303,60.960958575821834,0.30566666374603907,1.5124557381145678,0.48625986131582977,True
KRBL,2023-06-13,280.0,289.0,280.0,286.0,15480.0,2.88,870.0,0.0,264.93174688533685,263.69602713877174,64.98638349887949,0.3869999950130781,1.1181971404118258,0.40091394657232515,True
HIDCL,2023-06-13,196.0,202.0,193.2,201.0,306016.0,3.61,606.0,116.0,188.1451008715305,188.00493888511951,65.14523071156592,0.26900000174840294,0.5832065771975123,0.18645943662153286,True
SADBL,2023-06-12,317.0,320.0,312.0,318.4,57106.0,1.08,610.0,106.0,293.49005921682067,292.7454012955594,67.4019557427832,0.3889999916156133,1.5557735508079304,0.5259528735882668,True
LICN,2023-06-12,1390.0,1423.0,1380.0,1415.0,14463.0,1.82,4304.0,481.0,1333.1062290877069,1328.7217723621127,65.75341412041541,0.3149999871850014,5.04568072555603,1.8018088278135564,True
GUFL,2023-06-11,510.0,533.8,506.0,520.0,59953.0,3.79,1500.0,98.0,500.0494843593588,499.5800093229233,55.406134148317406,0.20333331525325776,1.8060815057218746,0.6529561049726794,True
PLI,2023-06-08,436.3,469.8,436.2,463.0,29907.0,4.04,914.0,321.8,427.2633026211422,425.5215415423394,62.15953451781924,0.503666665777564,1.8553479834127302,0.6578413781181552,True
NRN,2023-06-06,460.0,479.0,455.5,477.0,8062.0,3.47,2444.0,280.6,457.45329095501194,456.58380651266845,64.41336883521714,0.17466666946808498,0.601825668478557,0.2089544152745134,True
CHDC,2023-05-18,722.1,756.0,722.0,753.0,5527.0,2.45,2997.9,590.0,723.6966792918466,723.387536560152,65.79439582861546,0.16233332635213932,0.5275579292549765,0.1358439708021706,True
NHDL,2023-01-03,345.0,364.9,338.1,354.0,14436.0,0.57,1002.6,90.0,329.1379491700785,328.00329997917726,65.62500175307798,0.43766665862252313,2.41671754308818,0.849571475408004,True
PMHPL,2023-01-03,214.0,222.0,212.1,218.5,37836.0,0.74,484.0,69.0,199.82937007651353,199.27518236188092,68.50507326873708,0.4793333308150371,1.4939909961794116,0.5078067892715638,True
JOSHI,2023-01-02,200.0,211.0,200.0,205.0,49870.0,0.49,521.6,45.28,192.5431695162076,191.85908883255163,69.67592036609781,0.5056666602691015,1.1207933391677045,0.3973413102864242,True
MHNL,2022-12-29,256.0,271.0,252.1,270.0,38228.0,5.18,720.0,74.0,250.07092102960186,250.01586291973118,60.36364389635265,0.5653333303829035,0.6856011604085552,0.19372402261554383,True
HBL,2022-12-27,345.0,352.0,335.0,350.8,30183.0,3.18,1714.0,167.1,329.5805295076155,328.9083440552182,68.06722760910466,0.16433334449927012,0.7932977625430453,0.26326340644711765,True
SBL,2022-12-27,328.4,341.5,326.0,339.0,188077.0,5.28,1448.0,171.0,316.5395721517536,315.27334112972846,64.86989184976272,0.234333342500031,0.32571349873712735,0.12513856585392205,True
SBI,2022-12-27,287.6,300.0,287.6,296.4,59094.0,3.1,2152.0,251.0,284.0275925324497,283.94563972450425,59.728517721951604,0.05199998691678047,0.020606447505645064,-0.019343277389532433,True
CHCL,2022-12-01,389.0,390.1,382.3,390.0,12126.0,1.8,2794.0,276.0,380.5829967923902,380.0570313816319,59.103646125847035,0.24199999223152796,0.7515366779075976,0.2811381485266338,True
LBL,2022-11-03,203.9,209.0,203.9,207.0,13495.0,0.49,972.0,167.5,199.04570359174375,198.66792201797355,66.94215153951922,0.19600000083446503,0.8366166895779429,0.2940233916698446,True
EBL,2022-10-16,485.0,510.0,478.0,510.0,176659.0,5.15,3920.0,411.0,487.5710952355889,487.261721929457,60.98563072263732,0.10499999895691872,0.484502091312379,0.1543122461600433,True
NFS,2022-08-02,333.2,352.0,314.1,343.1,216809.0,0.94,2614.9,88.0,322.085275111432,321.6908807864307,66.79076692276736,1.2853333356479804,2.9512225542165877,1.0392315293192724,True
BARUN,2022-01-13,499.8,516.0,490.0,515.4,44601.0,5.18,763.4,76.0,472.7892981977185,471.18969491129724,59.150334945312714,0.33099999477465947,3.379182109892599,1.198134553764794,True
SPC,2021-12-27,460.0,500.0,437.0,497.0,6118.0,5.92,845.5,307.8,440.8204592491761,438.77414526627905,59.790209790209786,1.1966666256388028,2.5144156014989676,0.8642200834629193,True
GLH,2021-05-05,383.0,405.0,369.0,400.0,56811.0,4.44,657.0,194.6,373.7709524048588,372.4306904167598,66.66666666666666,0.9524999707937241,0.9011724483618877,0.32623879876306316,True
SRBL,2021-01-10,262.0,270.0,258.0,269.0,173893.0,4.26,1024.0,112.0,252.81291643591345,252.06223144670753,63.333333333333336,-0.07199998994668325,0.6903878031708984,0.24900706035593884,True
CCBL,2020-09-17,175.0,188.0,171.0,183.0,197064.0,6.4,615.0,136.0,174.06255673623883,173.92081527652223,69.56521739130434,0.15900000135103862,0.1266885244099285,0.037651173191403584,True
GBIME,2020-09-15,265.0,269.0,263.0,265.0,94706.0,0.38,765.0,170.0,259.928130030085,259.6276464692902,68.75,0.20033333996931713,0.427082201104497,0.15322582552400946,True
UPCL,2020-02-03,73.0,79.0,73.0,79.0,17399.0,6.76,635.0,66.0,74.73977202010948,74.66266340562522,58.064516129032256,0.2996666630109151,0.014232961777369723,0.0015454866651452904,True
NHPC,2020-02-02,52.0,54.0,52.0,54.0,26452.0,1.89,530.9,39.0,52.658636957153846,52.58021869368111,47.82608695652174,0.30833333333333335,0.07330486023561064,0.027823973738534846,True
CBL,2020-01-15,140.0,149.0,140.0,147.0,138329.0,5.0,369.0,125.0,139.04055595504047,138.99283512240783,67.74193548387098,0.2746666590372721,0.4356859675790815,0.1402333024283678,True
UMHL,2020-01-13,108.0,112.0,104.0,108.0,7268.0,1.89,706.0,96.0,103.67574391019147,103.64405960240899,50.0,0.2780000030994415,0.04023461428031112,0.004825819327766112,True
RHPL,2020-01-13,172.0,183.0,172.0,183.0,78955.0,6.4,613.0,136.0,171.558698103655,171.11505457499447,66.66666666666666,0.34233335256576536,0.2956033932348078,0.10853096733015946,True
NCCB,2020-01-07,210.0,211.0,207.0,209.0,139109.0,2.45,733.0,100.0,203.2934190015431,203.0696804031118,68.18181818181819,0.1853333314259847,0.17881931689166208,0.06359757250519919,True
SLICL,2019-12-23,284.0,298.0,276.0,294.0,37622.0,5.38,1408.0,102.0,277.34728088302387,277.11766489896075,69.56521739130434,0.4390000104904175,1.3394827626468668,0.4701811650299305,True
RRHP,2019-05-30,97.0,105.0,97.0,104.0,6530.0,8.33,739.0,86.0,95.49857807210842,95.01447987697077,67.64705882352942,0.4213333288828532,0.2231561389826112,0.08628543711206191,True
API,2019-05-14,141.0,149.0,141.0,144.0,44008.0,2.86,888.0,100.0,137.4006997684964,137.20731718934843,63.888888888888886,0.21399999062220257,0.2276684390129958,0.07666068002412771,True
SHPC,2019-04-21,228.0,233.0,227.0,232.0,27527.0,1.75,1239.0,165.0,227.47539663251993,227.24753489490217,62.96296296296296,0.1553333322207133,0.2192905262765919,0.0804736671486637,True
NBB,2018-09-23,215.0,218.0,212.0,215.0,13708.0,0.94,1255.0,101.0,209.15371858729682,208.941865315146,61.81818181818181,0.19033332367738087,0.7190961431016717,0.25738548912927967,True
NIB,2018-09-03,637.0,647.0,637.0,644.0,17927.0,1.1,1224.0,211.0,629.4993336787952,628.6983428730125,68.85245901639344,0.11766666670640309,0.6409217439068471,0.23171819340279853,True
BOKL,2017-08-06,485.0,489.0,476.0,486.0,20499.0,0.21,688.0,195.2,474.7808534712243,474.2326396228008,60.526315789473685,0.2459999918937683,1.3775358785383218,0.49426477087807824,True
GLICL,2015-06-30,570.0,572.0,560.0,572.0,7760.0,0.35,1400.0,84.0,534.2446898747788,534.0021656880488,58.49056603773585,0.3476666584610939,2.5906914216253427,0.8358107157263021,True
MEGA,2015-01-28,386.0,402.0,380.0,395.0,4762.0,2.33,630.0,150.0,377.8624489291093,377.2267064176864,62.88659793814433,0.06366666952768961,0.571459412333229,0.19456283273889313,True
PLIC,2015-01-11,1012.0,1040.0,1009.0,1035.0,11522.0,2.27,2900.0,134.0,977.9939390429066,974.7056929729539,63.00366300366301,0.1726666619380315,2.881722744617946,1.0484142340771085,True
NICA,2013-11-21,647.0,708.0,659.0,695.0,7277.0,7.42,1157.0,285.0,641.3890063682575,638.8825544568166,67.97385620915033,0.523000002404054,2.5188798171502866,0.9267603654443064,True
