Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
KSY,Kumari Sabal Yojana,Mutual Fund,9.65,71.87 Cr,-1.03%,-2.53%,-0.92%,-1.23%,+15.96%,+5.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,479.90,17.39 Ar,+0.19%,-1.26%,-2.16%,-8.42%,+15.17%,+7.14%,20.67,23.22,2.34,3460306.88,2362215.3,+46.49%,1451716.6,947228.93,+53.26%,561683.38,285377.31,+96.82%,20.67,15.75,+31.21%,205.4,196.98,+4.27%,66092768.66,66064634.18,+0.04%,58649696.71,58926604.82,-0.47%,3623678.16,3623678.16,0.00%,3819393.79,3514351.2,+8.68%,0.1006,7.8798
LBBLD89,11% L.B.B.L. Debenture 2089,Bond,"1,265.00",0.00,+0.40%,+0.40%,+0.40%,-5.24%,+1.61%,+23.41%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBLD88,8.5% Laxmi Bank Debenture 2088,Bond,"1,088.00",0.00,-0.06%,-0.04%,+2.35%,-0.64%,+0.93%,+8.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEC,Liberty Energy Company Limited,Hydro Power,212.60,4.78 Ar,-0.42%,-2.70%,-8.91%,-18.39%,-0.10%,-22.03%,0.6,355.6,3.05,158576.96,143423.31,+10.57%,140239.85,127890.71,+9.66%,10088.94,-8737.42,-215.47%,0.6,-0.78,-176.98%,69.77,69.32,+0.65%,5964946.52,6014545.27,-0.82%,4395102.65,4454790.34,-1.34%,2250000.0,2250000.0,0.00%,-680156.13,-690245.07,-1.46%,0.0086,2.7997
LICN,Life Insurance Nepal,Life Insurance,804.90,44.27 Ar,+0.12%,-0.62%,-1.24%,-8.53%,+0.71%,-17.80%,7.77,103.61,5.48,24317459.43,16425345.5,+48.05%,2779212.69,1868227.22,+48.76%,320467.34,224558.98,+42.71%,7.77,8.17,-4.86%,176.47,174.41,+1.18%,155281347.3,152878447.2,+1.57%,145575299.6,143285915.5,+1.60%,5500000.0,5500000.0,0.00%,2579600.88,2494242.45,+3.42%,0.044,14.9984
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,923.00,4.08 Ar,0.00%,-2.84%,-1.41%,-11.25%,-10.81%,-40.96%,17.29,53.39,4.78,622229.43,409651.54,+51.89%,352388.42,225629.85,+56.18%,57265.34,33815.23,+69.35%,17.29,15.31,+12.90%,192.91,187.67,+2.79%,6638390.03,6873470.83,-3.42%,5786399.43,6044619.92,-4.27%,441662.1,441662.1,0.00%,410328.5,387188.81,+5.98%,0.0896,6.7916
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,216.30,52.66 Ar,-0.78%,-0.78%,-4.21%,-7.96%,+14.16%,-26.76%,10.15,21.32,1.24,18911243.0,12820129.0,+47.51%,7876279.0,5249036.0,+50.05%,2038184.0,-273616.0,-844.91%,10.15,-2.04,-596.62%,175.08,166.23,+5.32%,490645638.0,462317627.0,+6.13%,443758505.0,417798228.0,+6.21%,26781163.0,26781163.0,0.00%,20105969.0,17738235.0,+13.35%,0.058,9.4644
LUK,Laxmi Unnati Kosh,Mutual Fund,10.25,66.89 Cr,-2.75%,+2.50%,+0.49%,+1.59%,+20.58%,+44.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.80,78.40 Cr,0.00%,-0.71%,-1.21%,-2.00%,+13.20%,+16.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,670.00,2.59 Ar,-2.05%,-5.89%,-9.34%,-13.32%,+91.76%,+91.76%,-2.92,-229.51,6.62,57587.35,40828.41,+41.05%,49153.94,33180.07,+48.14%,-8447.32,4504.13,-287.55%,-2.92,2.33,-225.03%,101.19,103.31,-2.05%,1238974.2,1257038.55,-1.44%,848539.66,858429.98,-1.15%,385824.0,385824.0,0.00%,4610.54,12784.57,-63.94%,-0.0289,2.1733
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,478.20,3.63 Ar,-0.48%,-2.01%,-5.83%,-11.69%,-20.96%,+87.53%,15.28,31.29,4.13,323952.01,251842.49,+28.63%,313686.3,243797.47,+28.67%,87117.47,80014.74,+8.88%,15.28,21.06,-27.42%,115.79,114.85,+0.81%,2719034.23,2777171.8,-2.09%,1839059.84,1904300.15,-3.43%,760000.0,760000.0,0.00%,119974.39,112871.66,+6.29%,0.132,2.0899
MANDU,Mandu Hydropower Limited,Hydro Power,823.00,11.22 Ar,+0.85%,-0.84%,-0.84%,-4.25%,-3.15%,+107.42%,24.27,33.9,5.16,575660.81,396442.15,+45.21%,542904.07,378993.47,+43.25%,248265.54,183087.93,+35.60%,24.27,26.85,-9.60%,159.45,152.82,+4.34%,5294473.5,5417793.83,-2.28%,3120167.54,3333847.5,-6.41%,1363637.0,1363637.0,0.00%,810668.96,720309.32,+12.54%,0.1522,1.435
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,850.00,5.34 Ar,-1.05%,-2.86%,-4.71%,-15.59%,-25.73%,-30.44%,15.11,56.24,6.42,991472.86,642139.79,+54.40%,415633.6,260090.27,+59.80%,71230.48,35349.42,+101.50%,15.11,11.25,+34.34%,132.3,119.9,+10.34%,12798184.9,12831922.75,-0.26%,11966883.74,12078519.32,-0.92%,628357.34,628357.34,0.00%,202943.83,125046.09,+62.30%,0.1142,14.3954
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,277.00,16.62 Ar,0.00%,-1.77%,-3.82%,-12.62%,-13.33%,+151.82%,1.71,162.43,2.93,1429765.01,810448.27,+76.42%,1301119.82,720197.73,+80.66%,76741.65,61223.42,+25.35%,1.71,2.04,-16.44%,94.7,94.44,+0.27%,22375225.49,22817046.87,-1.94%,16693326.54,17150665.72,-2.67%,6000000.0,6000000.0,0.00%,-318100.35,-333618.14,-4.65%,0.0181,2.938
MBL,Machhapuchhre Bank,Commercial Banks,243.00,28.24 Ar,-0.21%,-1.82%,-4.33%,-8.95%,+18.27%,-15.09%,14.66,16.58,1.57,10134678.6,6852493.25,+47.90%,4398350.26,2941016.74,+49.55%,1658659.81,1011173.46,+64.03%,14.66,16.73,-12.39%,154.52,161.63,-4.40%,249301924.8,238205661.3,+4.66%,225990940.7,218670362.3,+3.35%,15086211.56,12086211.56,+24.82%,8224772.52,7449087.45,+10.41%,0.0949,9.6946
MBLD87,8.5% Machhapuchchhre Debenture 2087,Bond,"1,147.00",0.00,-0.09%,-0.09%,+1.77%,+3.71%,+6.40%,+14.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBLEF,MBL Equity Fund,Mutual Fund,9.98,1.21 Ar,+0.40%,-1.19%,-0.50%,-5.85%,+13.93%,+9.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,302.00,1.64 Ar,+0.33%,-5.03%,-6.21%,-28.44%,-42.90%,+18.34%,0.93,325.94,-12.65,103750.05,82322.42,+26.03%,101349.98,80351.97,+26.13%,3770.52,14347.14,-73.72%,0.93,5.29,-82.48%,-23.87,-21.92,+8.89%,1360716.27,1375684.77,-1.09%,1490237.97,1494629.84,-0.29%,542583.3,542583.0,0.00%,-672105.0,-661528.38,+1.60%,-0.039,-11.5057
MDB,Miteri Development Bank,Development Bank,587.00,7.14 Ar,-0.51%,-2.17%,-3.93%,-9.69%,+5.21%,+69.56%,10.54,55.69,4.21,493752.13,324373.28,+52.22%,221577.27,144603.92,+53.23%,96218.8,57005.63,+68.79%,10.54,9.37,+12.53%,139.36,135.98,+2.49%,10381607.5,10159718.58,+2.18%,8685441.07,8504692.22,+2.13%,1217100.0,1217100.0,0.00%,479066.43,437926.37,+9.39%,0.0756,5.1206
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,344.00,2.75 Ar,+0.53%,-3.91%,-9.50%,-27.27%,-18.32%,+52.89%,1.23,278.78,5.41,105612.3,87325.44,+20.94%,88925.38,74777.31,+18.92%,7403.65,18646.93,-60.30%,1.23,4.66,-73.53%,63.61,62.93,+1.08%,1267844.26,1282458.56,-1.14%,758965.79,779008.0,-2.57%,800000.0,800000.0,0.00%,-291121.54,-296549.45,-1.83%,0.0193,1.4914
MEL,Modi Energy Limited,Hydro Power,225.00,6.53 Ar,0.00%,-4.26%,-7.02%,-24.75%,-30.73%,-7.41%,-3.11,-72.32,3.84,347219.0,220848.0,+57.22%,303072.0,190262.0,+59.29%,-67668.0,-62453.0,+8.35%,-3.11,-4.31,-27.77%,58.62,58.8,-0.31%,5362154.0,5421666.0,-1.10%,3662108.0,3716404.0,-1.46%,2900000.0,2900000.0,0.00%,-1199953.0,-1194738.0,+0.44%,-0.0531,2.1541
MEN,Mountain Energy Nepal Limited,Hydro Power,579.00,15.07 Ar,-0.24%,-1.11%,-4.75%,-6.84%,+18.52%,+7.18%,22.52,25.7,4.07,1079737.87,914447.8,+18.08%,915858.37,803547.42,+13.98%,527633.11,541449.55,-2.55%,22.52,34.67,-35.03%,142.24,142.68,-0.31%,7341283.78,7418748.9,-1.04%,2975675.88,2962587.15,+0.44%,3123258.85,3123258.85,0.00%,1319224.63,1332902.91,-1.03%,0.1583,0.6816
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,710.90,10.09 Ar,-0.15%,-1.25%,-0.85%,-10.91%,+1.52%,-29.49%,13.33,53.34,4.68,1443262.78,957445.5,+50.74%,832311.5,544543.78,+52.85%,148575.61,98512.17,+50.82%,13.33,13.88,-4.01%,151.87,155.78,-2.51%,18307439.54,16536436.42,+10.71%,16050098.74,14325894.69,+12.04%,1486402.5,1419000.0,+4.75%,770938.31,791541.73,-2.60%,0.0878,7.1102
MFIL,Manjushree Financial Institution,Finance,790.00,10.68 Ar,+1.57%,+1.67%,-0.50%,-9.18%,+41.05%,+16.00%,21.6,36.58,4.34,1585582.01,1076525.5,+47.29%,684772.75,453273.77,+51.07%,218910.21,135378.53,+61.70%,21.6,20.03,+7.80%,182.2,175.29,+3.94%,27398821.73,27379300.22,+0.07%,24936292.04,25010111.18,-0.30%,1351552.85,1351552.85,0.00%,1110976.84,1017636.19,+9.17%,0.1186,10.1263
MHCL,Molung Hydropower Company Limited,Hydro Power,335.00,2.69 Ar,-1.18%,-2.33%,-7.46%,-14.10%,-24.38%,+115.99%,10.4,32.2,3.81,148618.05,122747.96,+21.08%,138284.74,116926.8,+18.27%,62615.13,67441.34,-7.16%,10.4,16.81,-38.10%,87.89,88.49,-0.68%,1136803.34,1167900.3,-2.66%,431486.37,457757.11,-5.74%,802500.0,802500.0,0.00%,-97183.03,-92356.82,+5.23%,0.1183,0.6118
MHL,Mandakini Hydropower Limited,Hydro Power,476.00,3.08 Ar,-0.21%,-3.55%,-5.76%,-13.33%,-17.02%,+103.57%,8.47,56.2,4.2,93685.3,73109.52,+28.14%,83443.7,64944.65,+28.48%,41086.51,36036.71,+14.01%,8.47,11.14,-23.99%,113.44,112.66,+0.69%,1034956.76,989986.0,+4.54%,301267.26,261346.29,+15.28%,646767.0,646767.0,0.00%,86922.42,81872.63,+6.17%,0.0747,0.4106
MHNL,Mountain Hydro Nepal Limited,Hydro Power,250.00,3.13 Ar,+1.21%,-2.72%,-8.76%,-20.56%,-10.97%,-24.24%,8.19,30.54,6.81,288943.13,195542.31,+47.77%,151625.54,103732.12,+46.17%,76743.93,7140.1,+974.83%,8.19,1.14,+616.55%,36.73,31.16,+17.87%,3527608.57,3403374.74,+3.65%,3068516.28,3013886.27,+1.81%,1250000.0,1250000.0,0.00%,-790907.71,-860511.53,-8.09%,0.223,6.6839
MKCL,Muktinath Krishi Company Limited,Trading,"1,112.00",7.78 Ar,+0.72%,-3.30%,-13.80%,-22.35%,-17.38%,+511.03%,-3.49,-319.04,10.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,308.50,3.08 Ar,+1.48%,-2.22%,-8.46%,-15.71%,-28.80%,+5.65%,3.9,79.1,4.89,296962.0,230806.0,+28.66%,296962.0,230806.0,+28.66%,29251.0,43818.0,-33.24%,3.9,8.76,-55.50%,63.15,64.61,-2.25%,3123067.0,3165309.0,-1.33%,2491551.0,2519226.0,-1.10%,1000000.0,1000000.0,0.00%,-368485.0,-353916.0,+4.12%,0.0618,3.9453
MKHL,Mai Khola Hydropower Limited,Hydro Power,480.20,1.88 Ar,-3.77%,-5.29%,-13.94%,-40.05%,-34.22%,+59.27%,3.92,122.4,4.62,24914.25,19721.02,+26.33%,21246.34,17131.8,+24.02%,11538.45,-6352.98,-281.62%,3.92,-3.24,-221.08%,103.9,99.34,+4.59%,751235.22,717524.93,+4.70%,343765.83,327946.97,+4.82%,392156.8,392156.8,0.00%,15312.59,-2578.84,-693.78%,0.0377,0.8437
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,465.10,1.75 Ar,-0.83%,-4.02%,-8.06%,-13.87%,-13.16%,+154.99%,4.09,113.59,4.45,79260.12,61937.5,+27.97%,71508.21,56555.0,+26.44%,11556.27,17677.96,-34.63%,4.09,9.4,-56.42%,104.59,106.21,-1.53%,771674.59,796598.23,-3.13%,378099.78,396901.73,-4.74%,376319.8,376319.8,0.00%,17255.01,23376.7,-26.19%,0.0391,0.9607
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,"1,167.90",2.62 Ar,-0.01%,-0.09%,-2.35%,-15.06%,-4.40%,+2.40%,38.36,30.45,5.85,321636.34,225931.33,+42.36%,183796.36,133055.38,+38.14%,73597.29,52871.73,+39.20%,38.36,47.22,-18.77%,199.67,223.65,-10.72%,3520025.12,3461805.86,+1.68%,3009177.52,2960976.23,+1.63%,255843.62,223933.15,+14.25%,255003.97,276896.48,-7.91%,0.1921,5.8906
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,354.90,15.25 Ar,-0.31%,-1.17%,-3.30%,-10.83%,+1.08%,+26.72%,13.59,26.11,2.19,3304003.14,2259199.39,+46.25%,1632402.8,1092070.29,+49.48%,459964.15,305931.09,+50.35%,13.59,14.24,-4.54%,162.01,165.48,-2.10%,62858591.91,63189698.61,-0.52%,55549988.59,56079958.95,-0.95%,4511281.07,4296458.16,+5.00%,2797322.25,2813281.51,-0.57%,0.0839,7.6006
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,169.00",1.28 Ar,+0.78%,-4.87%,-9.31%,-23.89%,-19.01%,+194.09%,16.06,72.79,8.28,161459.16,106723.48,+51.29%,79853.88,52316.92,+52.63%,13174.85,8868.4,+48.56%,16.06,16.22,-0.96%,141.2,137.81,+2.46%,1685267.29,1623779.35,+3.79%,1530827.99,1473048.19,+3.92%,109375.0,109375.0,0.00%,45064.3,41356.17,+8.97%,0.1137,9.9122
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,731.00",3.77 Ar,-1.09%,-1.87%,-3.89%,-12.53%,-17.40%,-19.10%,33.74,51.3,7.11,538363.17,331507.62,+62.40%,284131.29,158678.71,+79.06%,55061.51,35966.27,+53.09%,33.74,33.06,+2.06%,243.39,258.1,-5.70%,5777980.71,5769457.33,+0.15%,5248461.1,5207938.0,+0.78%,217562.5,217562.5,0.00%,311957.1,343956.83,-9.30%,0.1386,9.9117
MMF1,Mega Mutual Fund -1,Mutual Fund,9.60,1.20 Ar,+1.48%,+1.59%,+0.52%,-2.04%,+20.86%,+11.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,479.00,4.79 Ar,0.00%,-3.19%,-6.63%,-16.40%,-11.72%,+84.51%,11.28,42.46,4.89,327496.7,253261.19,+29.31%,290062.01,227127.63,+27.71%,84612.86,85656.99,-1.22%,11.28,17.13,-34.15%,97.94,98.04,-0.11%,3105351.68,3133998.74,-0.91%,2125970.63,2153573.57,-1.28%,1000000.0,1000000.0,0.00%,-20618.95,-19574.83,+5.33%,0.1152,2.1707
MNBBL,Muktinath Bikas Bank,Development Bank,366.90,25.86 Ar,0.00%,-1.24%,-2.16%,-8.07%,+18.93%,-0.14%,15.71,23.36,2.37,7248453.0,5021542.0,+44.35%,3445804.0,2372868.0,+45.22%,942598.0,672040.0,+40.26%,15.71,16.8,-6.49%,155.09,151.35,+2.47%,134847588.0,132388260.0,+1.86%,122439593.0,120279549.0,+1.80%,8000389.0,8000389.0,0.00%,4407606.0,4108321.0,+7.28%,0.1013,9.8678
MNBBLP,Muktinath Bikas Bank Promoter,Development Bank,236.20,47.24 Cr,0.00%,0.00%,0.00%,0.00%,-7.73%,+58.73%,15.71,23.36,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.85,1.23 Ar,+0.82%,-0.10%,+0.51%,-2.38%,+8.84%,+4.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,615.50,3.76 Ar,-0.24%,+0.57%,-0.71%,-14.39%,+6.87%,+155.08%,1.16,529.11,5.16,187559.5,126711.53,+48.02%,53155.81,35870.25,+48.19%,5323.77,7834.74,-32.05%,1.16,2.57,-54.70%,119.31,118.58,+0.61%,4430762.97,4196730.11,+5.58%,3702751.66,3473157.8,+6.61%,610200.0,610200.0,0.00%,117811.31,113372.31,+3.92%,0.0097,5.0861
MSHL,Mid Solu Hydropower Limited,Hydro Power,619.00,4.63 Ar,-2.83%,-8.96%,-12.57%,-23.04%,-20.02%,+115.90%,18.32,33.79,4.62,199973.84,129929.68,+53.91%,178437.4,114778.79,+55.46%,102817.49,74601.02,+37.82%,18.32,19.94,-8.12%,133.87,130.14,+2.87%,2223039.99,2206361.71,+0.76%,1221133.21,1232426.87,-0.92%,748400.0,748400.0,0.00%,253506.79,225534.85,+12.40%,0.1368,1.2188
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,253.00",4.64 Ar,+0.40%,+1.54%,+0.76%,-9.20%,+12.54%,-9.28%,42.26,29.65,5.96,615680.73,394175.12,+56.19%,365055.99,227303.12,+60.60%,122811.2,70020.86,+75.39%,42.26,36.14,+16.93%,210.37,196.86,+6.86%,6463020.49,6217785.91,+3.94%,5647858.28,5454969.37,+3.54%,387494.87,387494.87,0.00%,427667.34,375321.67,+13.95%,0.2009,6.9285
MSLBP,Mahuli Laghubitta Bittiya Sanstha Limited Promoter,Microcredit,735.00,84.88 Cr,0.00%,0.00%,0.00%,0.00%,+81.48%,-11.90%,42.26,29.65,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,Narayani Development Bank,Development Bank,788.00,2.07 Ar,+0.13%,-4.83%,-16.34%,-46.32%,-6.94%,+224.95%,-12.64,-62.33,23.9,16332.21,9994.11,+63.42%,-2454.69,-2318.02,+5.90%,-49781.51,-47347.81,+5.14%,-12.64,-19.16,-34.00%,32.98,28.9,+14.10%,687581.8,625883.23,+9.86%,514461.29,483011.36,+6.51%,524993.06,494333.36,+6.20%,-351872.55,-351461.49,+0.12%,-0.3833,2.9717
NABIL,Nabil Bank,Commercial Banks,525.00,142.05 Ar,+0.59%,-1.13%,-2.23%,-3.31%,+10.70%,-30.68%,28.14,18.66,2.38,28443665.0,19200838.0,+48.14%,12459400.0,8087288.0,+54.06%,6764648.0,4759642.0,+42.13%,28.14,29.69,-5.25%,220.95,214.49,+3.01%,718429049.0,697025625.0,+3.07%,647598207.0,628267540.0,+3.08%,32056997.0,32056997.0,0.00%,38773846.0,36701088.0,+5.65%,0.1274,9.1429
NABILD2089,7% Nabil Debenture 2089,Bond,"1,090.00",0.00,0.00%,-3.09%,-3.96%,+1.82%,+1.96%,+1.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,730.00,3.55 Ar,-0.07%,-3.31%,-2.01%,-11.73%,-9.37%,-6.33%,17.87,40.85,4.48,588746.25,393210.1,+49.73%,324713.61,213268.12,+52.26%,65105.98,37686.44,+72.76%,17.87,15.52,+15.17%,162.87,157.36,+3.50%,7002629.91,6842138.79,+2.35%,6211458.26,6077725.06,+2.20%,485760.0,485760.0,0.00%,305411.65,278653.73,+9.60%,0.1097,7.851
NBF2,Nabil Balanced Fund 2,Mutual Fund,10.15,1.14 Ar,+0.50%,NaN%,NaN%,NaN%,NaN%,NaN%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,10.02,1.25 Ar,+0.20%,+0.80%,+0.50%,-0.69%,+16.19%,+13.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,263.00,38.65 Ar,-0.15%,-0.87%,-2.95%,-8.68%,+4.68%,-27.90%,25.34,10.38,0.96,16197586.1,10377675.52,+56.08%,7313205.86,4442915.48,+64.60%,2792981.92,1304852.93,+114.05%,25.34,17.76,+42.70%,272.79,262.43,+3.95%,450762877.5,423779079.5,+6.37%,410678693.3,385217621.2,+6.61%,14694022.93,14694022.93,0.00%,25390161.22,23867435.39,+6.38%,0.0929,10.2454
NBLD85,Nabil Debenture 2085,Bond,"1,074.59",0.00,+2.34%,+2.34%,-0.96%,-0.04%,+3.22%,+26.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD87,8.5% Nepal Bank Debenture 2087,Bond,"1,130.00",0.00,+4.91%,-1.25%,0.00%,+4.15%,+8.15%,+13.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,540.00",4.49 Ar,-1.60%,+0.98%,-1.09%,-4.05%,+2.65%,+121.86%,65.09,23.66,5.36,385835.33,262530.9,+46.97%,213694.41,147184.85,+45.19%,142216.07,93216.06,+52.57%,65.09,63.99,+1.71%,287.49,269.94,+6.50%,4193832.81,4088128.21,+2.59%,3356262.3,3301679.11,+1.65%,291337.5,291337.5,0.00%,546233.0,495111.6,+10.33%,0.2264,4.0071
NFS,Nepal Finance,Finance,580.00,4.87 Ar,-1.02%,-3.97%,+1.22%,-12.52%,-4.15%,+92.96%,-13.52,-42.91,4.74,247365.06,159895.17,+54.70%,58104.54,31140.72,+86.59%,-78625.21,-87349.4,-9.99%,-13.52,-22.52,-39.99%,122.4,121.25,+0.95%,5639436.09,5361778.04,+5.18%,4690053.83,4421297.27,+6.08%,775646.75,775646.75,0.00%,173735.52,164834.03,+5.40%,-0.1105,4.9401
NGPL,Ngadi Group Power Ltd.,Hydro Power,410.00,15.18 Ar,-0.49%,-3.10%,-9.59%,-15.66%,+9.97%,+176.14%,1.39,294.7,2.7,105632.08,84365.0,+25.21%,93204.6,74132.06,+25.73%,40469.24,36164.79,+11.90%,1.39,1.95,-28.78%,151.88,157.81,-3.75%,7014584.89,7086102.97,-1.01%,1123876.47,1243254.25,-9.60%,3878429.97,3702558.45,+4.75%,2012278.44,2140290.28,-5.98%,0.0092,0.1908
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,640.00,2.48 Ar,+0.79%,+0.55%,+1.11%,-5.33%,+2.95%,+100.73%,16.75,38.2,5.18,94214.0,73904.0,+27.48%,81907.0,65584.0,+24.89%,53167.0,44740.0,+18.84%,16.75,21.15,-20.78%,123.6,121.76,+1.51%,631302.0,637380.0,-0.95%,108311.0,122158.0,-11.34%,423134.0,423134.0,0.00%,99858.0,92088.0,+8.44%,0.1355,0.2071
NHPC,National Hydro Power,Hydro Power,265.70,6.55 Ar,-1.23%,-5.21%,-9.32%,-16.97%,+24.85%,+18.55%,1.04,255.39,2.74,135537.34,111246.21,+21.84%,83517.33,74786.06,+11.68%,19250.98,25989.25,-25.93%,1.04,2.11,-50.62%,97.14,97.41,-0.28%,3411425.99,3421801.87,-0.30%,1014900.99,1018538.6,-0.36%,2467162.92,2467162.92,0.00%,-70637.92,-63899.65,+10.55%,0.0107,0.4235
NIBLGF,NIBL Growth Fund,Mutual Fund,9.82,1.30 Ar,+2.29%,+5.03%,+3.37%,+0.82%,+23.87%,+28.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,9.30,1.05 Ar,-0.11%,+1.97%,-0.43%,-4.12%,+12.05%,+3.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,9.00,1.35 Ar,-2.39%,-2.91%,-4.86%,-5.76%,+15.73%,-4.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,331.90,49.51 Ar,+0.27%,-1.75%,-4.43%,-17.23%,-1.64%,-53.16%,1.25,264.63,1.92,17487944.03,12033063.16,+45.33%,6308251.64,4363883.87,+44.56%,140324.17,131191.67,+6.96%,1.25,1.76,-28.69%,172.97,198.33,-12.79%,386282218.8,387119586.2,-0.22%,360478716.1,357536379.0,+0.82%,14917566.92,14917566.92,0.00%,10885935.79,14668640.21,-25.79%,0.0072,13.9701
NICAD2091,7% NIC ASIA Debenture 2091,Bond,"1,056.09",0.00,+0.07%,+1.03%,-2.57%,-1.49%,+0.58%,+0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,NIC Asia Balanced Fund,Mutual Fund,9.30,70.22 Cr,+0.87%,-1.17%,-4.62%,-11.85%,+11.32%,+23.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICD88,NIC ASIA Rinpatra 2088,Bond,"1,085.09",0.00,-4.86%,0.00%,+0.66%,+0.20%,+0.47%,+11.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.26,94.45 Cr,-1.49%,-0.64%,-3.04%,-5.51%,+10.95%,+11.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.17,82.99 Cr,-1.08%,-3.98%,-5.37%,-6.43%,+6.26%,+1.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,516.50,13.16 Ar,-0.48%,-4.00%,+2.08%,-4.69%,-8.48%,-11.88%,5.55,93.12,2.54,1086327.13,710836.97,+52.82%,490475.27,231856.23,+111.54%,106017.18,4958.47,"+2,038.10%",5.55,0.39,"+1,325.47%",173.04,170.11,+1.72%,7533282.76,7595497.71,-0.82%,3123179.03,3260087.44,-4.20%,2548575.01,2548575.01,0.00%,45805.26,4179.65,+995.91%,0.0321,0.7082
