Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,398.00,17.10 Ar,-0.50%,-1.75%,+9.07%,+9.52%,+6.76%,+113.69%,14.24,27.95,2.41,2259199.39,1132788.95,+99.44%,1092070.29,508938.04,+114.58%,305931.09,97512.44,+213.74%,14.24,9.08,+56.87%,165.48,165.43,+0.03%,63189698.61,63858523.73,-1.05%,56079958.95,56750901.3,-1.18%,4296458.16,4296458.16,0.00%,2813281.51,2811164.27,+0.08%,0.0861,7.8878
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,536.00",1.68 Ar,0.00%,+2.40%,+7.53%,+3.23%,-11.00%,+286.42%,16.22,94.72,11.15,106723.48,52188.51,+104.50%,52316.92,24369.65,+114.68%,8868.4,4291.03,+106.67%,16.22,15.69,+3.34%,137.81,133.66,+3.11%,1623779.35,1602856.8,+1.31%,1473048.19,1456665.59,+1.12%,109375.0,109375.0,0.00%,41356.17,36816.21,+12.33%,0.1177,9.7727
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,979.00",4.31 Ar,+0.15%,+3.08%,+6.02%,+1.28%,-9.81%,+629.31%,33.06,59.86,7.67,331507.62,177058.01,+87.23%,158678.71,88146.04,+80.02%,35966.27,20248.53,+77.62%,33.06,37.23,-11.19%,258.1,251.23,+2.73%,5769457.33,5680107.39,+1.57%,5207938.0,5133522.51,+1.45%,217562.5,217562.5,0.00%,343956.83,329022.38,+4.54%,0.1281,9.2747
MMF1,Mega Mutual Fund -1,Mutual Fund,9.80,1.23 Ar,-0.31%,+3.92%,+2.83%,+12.64%,+30.73%,+13.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,573.00,5.73 Ar,+0.79%,-2.05%,+3.21%,-6.53%,-15.86%,+120.72%,17.13,33.45,5.84,253261.19,147859.46,+71.29%,227127.63,133667.34,+69.92%,85656.99,60576.8,+41.40%,17.13,24.23,-29.30%,98.04,95.53,+2.63%,3133998.74,3156006.34,-0.70%,2153573.57,2200661.36,-2.14%,1000000.0,1000000.0,0.00%,-19574.83,-44655.02,-56.16%,0.1747,2.1966
MNBBL,Muktinath Bikas Bank,Development Bank,399.10,28.12 Ar,-0.47%,-0.25%,+10.74%,+14.03%,+26.09%,+70.07%,16.8,23.76,2.64,5021542.0,2627188.0,+91.14%,2372868.0,1185510.0,+100.16%,672040.0,224774.0,+198.98%,16.8,12.76,+31.68%,151.35,170.02,-10.98%,132388260.0,131720334.0,+0.51%,120279549.0,119739200.0,+0.45%,8000389.0,7046938.0,+13.53%,4108321.0,4934195.0,-16.74%,0.111,9.9333
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,10.09,1.26 Ar,+0.90%,+3.59%,+4.56%,+11.74%,+12.11%,+6.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,719.00,4.39 Ar,+1.94%,-0.83%,+16.25%,+19.63%,+14.26%,+403.12%,2.57,279.99,6.06,126711.53,64262.88,+97.18%,35870.25,17691.97,+102.75%,7834.74,13567.7,-42.25%,2.57,8.89,-71.13%,118.58,119.6,-0.85%,4196730.11,3977532.97,+5.51%,3473157.8,3247753.75,+6.94%,610200.0,610200.0,0.00%,113372.31,119579.21,-5.19%,0.0217,4.8
MSHL,Mid Solu Hydropower Limited,Hydro Power,804.30,6.02 Ar,-0.58%,-0.46%,+1.42%,-7.97%,+5.23%,+180.53%,19.94,40.34,6.18,129929.68,89738.93,+44.79%,114778.79,81829.14,+40.27%,74601.02,41835.43,+78.32%,19.94,22.36,-10.84%,130.14,125.76,+3.48%,2206361.71,2180924.39,+1.17%,1232426.87,1239755.14,-0.59%,748400.0,748400.0,0.00%,225534.85,192769.25,+17.00%,0.1532,1.2654
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,380.00",5.10 Ar,-0.72%,+2.39%,+4.94%,+6.78%,+16.47%,-7.82%,36.14,38.18,7.01,394175.12,195936.37,+101.18%,227303.12,111373.59,+104.09%,70020.86,34615.42,+102.28%,36.14,37.43,-3.45%,196.86,223.6,-11.96%,6217785.91,6008456.96,+3.48%,5454969.37,5181305.7,+5.28%,387494.87,369923.5,+4.75%,375321.67,457227.76,-17.91%,0.1836,7.1511
NABBC,Narayani Development Bank,Development Bank,"1,468.00",3.85 Ar,+0.55%,-2.13%,+3.17%,+27.43%,+65.77%,+605.77%,-19.16,-76.63,50.79,9994.11,5043.52,+98.16%,-2318.02,-1230.15,+88.43%,-47347.81,-22107.03,+114.18%,-19.16,-33.69,-43.14%,28.9,18.8,+53.73%,625883.23,438729.37,+42.66%,483011.36,389383.15,+24.05%,494333.36,262467.6,+88.34%,-351461.49,-213121.38,+64.91%,-0.663,3.3807
NABIL,Nabil Bank,Commercial Banks,543.00,146.92 Ar,+0.74%,+1.46%,+9.06%,+10.53%,+15.60%,-24.46%,29.69,18.29,2.53,19200838.0,9801139.0,+95.90%,8087288.0,3901260.0,+107.30%,4759642.0,1756991.0,+170.90%,29.69,25.97,+14.32%,214.49,240.72,-10.90%,697025625.0,675523530.0,+3.18%,628267540.0,610391361.0,+2.93%,32056997.0,27056997.0,+18.48%,36701088.0,38075172.0,-3.61%,0.1384,9.1374
NABILD2089,7% Nabil Debenture 2089,Bond,"1,070.50",0.00,+1.95%,-0.68%,+1.14%,-1.53%,+0.14%,+0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,827.00,4.02 Ar,-0.55%,+3.21%,+11.61%,+1.61%,-2.68%,+6.12%,15.52,53.3,5.26,393210.1,184280.45,+113.38%,213268.12,90686.4,+135.17%,37686.44,5768.08,+553.36%,15.52,4.75,+226.68%,157.36,154.24,+2.03%,6842138.79,6791773.74,+0.74%,6077725.06,6042555.84,+0.58%,485760.0,485760.0,0.00%,278653.73,263457.91,+5.77%,0.0986,7.9508
NBF2,Nabil Balanced Fund 2,Mutual Fund,10.05,1.13 Ar,0.00%,+0.30%,+4.15%,+4.91%,+19.39%,+57.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,10.10,1.26 Ar,+0.50%,+2.54%,+6.20%,+11.11%,+25.97%,+14.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,288.00,42.32 Ar,+3.27%,+4.84%,+19.21%,+19.55%,+16.11%,-18.08%,17.76,16.22,1.1,10377675.52,5583299.33,+85.87%,4442915.48,2569500.39,+72.91%,1304852.93,588287.5,+121.81%,17.76,16.01,+10.90%,262.43,260.32,+0.81%,423779079.5,403340238.2,+5.07%,385217621.2,365089129.5,+5.51%,14694022.93,14694022.93,0.00%,23867435.39,23557085.72,+1.32%,0.0677,9.9897
NBLD87,8.5% Nepal Bank Debenture 2087,Bond,"1,085.00",0.00,-1.81%,+0.92%,-0.56%,-3.81%,+5.01%,+8.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,605.00",4.68 Ar,+0.31%,+0.31%,+3.86%,+8.92%,-11.22%,+131.23%,63.99,25.08,5.95,262530.9,130812.22,+100.69%,147184.85,71889.45,+104.74%,93216.06,32629.91,+185.68%,63.99,44.8,+42.84%,269.94,272.45,-0.92%,4088128.21,4261084.9,-4.06%,3301679.11,3467327.9,-4.78%,291337.5,291337.5,0.00%,495111.6,502419.5,-1.45%,0.2371,4.1982
NFS,Nepal Finance,Finance,663.00,5.56 Ar,+0.30%,0.00%,+5.91%,+6.25%,-3.34%,+200.56%,-22.52,-29.44,5.47,159895.17,84898.98,+88.34%,31140.72,18004.41,+72.96%,-87349.4,-59560.08,+46.66%,-22.52,-31.37,-28.20%,121.25,124.29,-2.45%,5361778.04,5181087.45,+3.49%,4421297.27,4237141.73,+4.35%,775646.75,759446.75,+2.13%,164834.03,184498.97,-10.66%,-0.1857,4.7011
NGPL,Ngadi Group Power Ltd.,Hydro Power,486.10,18.00 Ar,+0.43%,+2.55%,+14.40%,+21.56%,+90.82%,+340.10%,1.95,248.84,3.08,84365.0,46224.28,+82.51%,74132.06,42931.91,+72.67%,36164.79,21724.2,+66.47%,1.95,2.35,-16.76%,157.81,155.64,+1.39%,7086102.97,6838756.36,+3.62%,1243254.25,1076052.14,+15.54%,3702558.45,3702558.45,0.00%,2140290.28,2060145.77,+3.89%,0.0124,0.2128
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,676.00,2.62 Ar,-0.59%,-0.22%,+5.12%,-3.01%,-6.06%,+213.88%,21.15,31.97,5.55,73904.0,36844.0,+100.59%,65584.0,32202.0,+103.66%,44740.0,21669.0,+106.47%,21.15,22.33,-5.29%,121.76,127.26,-4.32%,637380.0,616741.0,+3.35%,122158.0,122738.0,-0.47%,423134.0,388197.0,+9.00%,92088.0,105806.0,-12.97%,0.1737,0.2371
NHPC,National Hydro Power,Hydro Power,320.00,7.89 Ar,+6.24%,+2.56%,+42.86%,+65.03%,+54.50%,+158.74%,2.11,151.89,3.29,111246.21,55988.01,+98.70%,74786.06,36653.05,+104.04%,25989.25,10677.6,+143.40%,2.11,1.73,+21.70%,97.41,96.79,+0.64%,3421801.87,3392383.99,+0.87%,1018538.6,1004362.38,+1.41%,2467162.92,2467162.92,0.00%,-63899.65,-79211.3,-19.33%,0.0217,0.4238
NIBD2082,10.5 % NEPAL INVESTMENT DEBENTURE 2082,Bond,"1,008.50",0.00,-1.13%,-1.13%,-2.09%,-7.90%,-7.24%,-9.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBD84,8.5% Nepal Investment Bank Debenture 2084,Bond,"1,074.00",0.00,+1.90%,+0.23%,+2.29%,-3.02%,+3.77%,+7.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,NIBL Growth Fund,Mutual Fund,9.74,1.29 Ar,-2.60%,+4.06%,+6.33%,+14.05%,+26.33%,+27.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,9.69,1.10 Ar,-1.72%,+2.21%,+7.18%,+15.20%,+16.17%,+7.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,9.55,1.43 Ar,-2.55%,+0.74%,+5.64%,+13.42%,+24.44%,+0.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,401.00,59.82 Ar,+0.75%,+9.56%,+23.38%,+19.70%,+9.28%,-40.56%,1.76,227.98,2.02,12033063.16,6335002.94,+89.95%,4363883.87,2286038.41,+90.89%,131191.67,122160.86,+7.39%,1.76,3.28,-46.30%,198.33,198.74,-0.21%,387119586.2,395715571.8,-2.17%,357536379.0,366068081.6,-2.33%,14917566.92,14917566.92,0.00%,14668640.21,14729923.29,-0.42%,0.0089,12.0858
NICAD2091,7% NIC ASIA Debenture 2091,Bond,"1,072.09",0.00,+2.00%,+0.83%,-0.73%,-0.73%,+2.10%,+2.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICBF,NIC Asia Balanced Fund,Mutual Fund,10.55,0.00,+0.96%,+3.84%,+9.78%,+16.96%,+27.54%,+68.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.80,99.96 Cr,+1.14%,+3.92%,+3.59%,+9.25%,+20.44%,+18.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.80,88.69 Cr,0.00%,+1.77%,+6.29%,+6.75%,+15.29%,+8.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,541.90,13.81 Ar,+0.35%,+3.22%,+10.14%,+7.57%,-13.74%,+35.29%,0.39,1392.64,2.63,710836.97,324740.98,+118.89%,231856.23,-27604.91,-939.91%,4958.47,-96378.68,-105.14%,0.39,-15.13,-102.57%,170.11,171.58,-0.86%,7595497.71,9370394.24,-18.94%,3260087.44,4997531.93,-34.77%,2548575.01,2548575.01,0.00%,4179.65,65873.79,-93.66%,0.0023,0.752
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,649.00,11.29 Ar,+0.46%,+6.39%,+16.73%,+15.91%,+0.69%,-16.03%,2.16,300.01,5.31,1089543.76,651880.61,+67.14%,551047.36,370960.77,+48.55%,18814.56,9090.66,+106.97%,2.16,2.09,+3.48%,122.3,121.77,+0.44%,22900242.32,22714084.49,+0.82%,20772834.67,20595900.41,+0.86%,1739440.0,1739440.0,0.00%,387967.65,378744.08,+2.44%,0.0177,9.7644
NICSF,NIC Asia Select Fund 30,Mutual Fund,9.55,1.19 Ar,+0.32%,-0.52%,+5.88%,+8.52%,+13.49%,+16.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,289.89,62.62 Ar,+0.31%,-0.72%,+10.86%,+7.89%,+12.61%,-44.97%,3.8,76.38,2.53,1228133.0,621865.0,+97.49%,740720.0,373094.0,+98.53%,409940.0,208540.0,+96.58%,3.8,3.86,-1.71%,114.75,119.97,-4.35%,41218214.0,42011029.0,-1.89%,16432482.0,16098429.0,+2.08%,21600000.0,21600000.0,0.00%,3185732.0,4312600.0,-26.13%,0.0331,0.663
NIFRAGED,Nifra Green Energy Debenture 6% - 2088/89,Bond,"1,032.00",0.00,-0.30%,-0.20%,+0.96%,+0.16%,+3.10%,+3.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,Neco Insurance,Non Life Insurance,670.00,18.03 Ar,-0.42%,+0.75%,+9.66%,+14.40%,+0.44%,-13.20%,0.8,836.8,2.11,1010385.16,504353.53,+100.33%,314662.84,25127.3,"+1,152.27%",10775.1,-83134.65,-112.96%,0.8,-12.36,-106.48%,233.35,227.15,+2.73%,12208852.16,11973406.11,+1.97%,5928231.04,5859636.14,+1.17%,2691532.33,2691532.33,0.00%,587138.04,487483.46,+20.44%,0.0034,0.9439
NIMB,Nepal Investment Bank,Commercial Banks,224.50,76.62 Ar,+0.31%,+0.67%,+19.73%,+16.32%,+7.15%,-40.30%,9.45,23.75,1.15,16138515.0,8340324.0,+93.50%,6420320.0,3243125.0,+97.97%,1613034.0,45050.0,"+3,480.54%",9.45,0.53,"+1,690.28%",194.77,195.89,-0.58%,607417874.0,583758594.0,+4.05%,540947224.0,516903383.0,+4.65%,34128595.0,34128595.0,0.00%,32342056.0,32726615.0,-1.18%,0.0485,8.1381
NIMBPO,Nepal Investment Mega Bank Promoter,Commercial Banks,169.50,31.03 Ar,-0.29%,+2.67%,+7.48%,+4.63%,+9.35%,-49.18%,9.45,23.75,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,Nlg Insurance,Non Life Insurance,692.00,17.75 Ar,+0.51%,-1.83%,+1.84%,+3.16%,-14.31%,+43.35%,0.86,803.63,2.36,782383.04,394088.34,+98.53%,249677.65,-11048.68,"-2,359.80%",11044.5,-101052.28,-110.93%,0.86,-15.76,-105.46%,174.15,168.76,+3.19%,9874764.13,9562074.22,+3.27%,5407353.67,5232975.94,+3.33%,2565224.43,2565224.43,0.00%,2272.74,-150777.45,-101.51%,0.0049,1.2104
NLIC,Nepal Life Insurance,Life Insurance,823.50,74.35 Ar,-0.18%,-0.54%,+6.66%,+7.21%,+14.82%,-45.09%,7.11,115.86,7.69,35811973.51,18364131.39,+95.01%,2860231.54,1491367.24,+91.79%,336920.29,215551.66,+56.31%,7.11,9.55,-25.57%,124.86,138.14,-9.61%,272241271.9,262132838.1,+3.86%,260404147.3,249660890.9,+4.30%,9480201.37,9028763.21,+5.00%,677609.06,1394589.37,-51.41%,0.0569,21.9989
NLICL,National Life Insurance,Life Insurance,614.00,33.60 Ar,-0.65%,-0.97%,+6.03%,+4.61%,+10.13%,-4.85%,10.08,60.92,5.73,14320104.79,7311425.62,+95.86%,1570068.89,737596.83,+112.86%,286831.35,140885.66,+103.59%,10.08,10.3,-2.12%,127.64,131.54,-2.97%,110266938.0,105567467.7,+4.45%,103002290.4,98368639.4,+4.71%,5691649.33,5472739.74,+4.00%,407935.06,638071.82,-36.07%,0.079,14.1786
NMB,NMB Bank,Commercial Banks,265.00,48.67 Ar,-0.26%,+1.57%,+11.11%,+10.42%,+14.54%,-21.01%,17.1,15.5,1.56,10653507.0,5594323.0,+90.43%,4771475.0,2487253.0,+91.84%,1648614.0,915983.0,+79.98%,17.1,19.95,-14.29%,169.36,179.29,-5.54%,359135364.0,360220851.0,-0.30%,326473469.0,327290460.0,-0.25%,19285041.0,18366706.0,+5.00%,13376853.0,14563685.0,-8.15%,0.101,9.9955
NMB50,NMB 50,Mutual Fund,10.70,1.34 Ar,+0.47%,+3.08%,+3.88%,+3.88%,+18.22%,+57.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,NMB Hybrid Fund L- II,Mutual Fund,9.93,1.36 Ar,+0.10%,+1.95%,+5.53%,+9.97%,+7.58%,+7.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,NMB Microfinance,Microcredit,706.00,5.09 Ar,-0.04%,+1.42%,+7.47%,-0.14%,-2.53%,-29.98%,9.67,72.99,5.02,469439.15,234381.43,+100.29%,283143.97,136335.53,+107.68%,34891.74,12725.09,+174.20%,9.67,7.06,+37.10%,140.61,140.01,+0.43%,8543328.76,7718825.56,+10.68%,7528864.46,6708739.86,+12.22%,721449.15,721449.15,0.00%,293015.15,288636.55,+1.52%,0.0688,7.4215
NMFBS,National Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,205.00",16.05 Ar,+0.50%,+1.26%,+7.33%,+5.15%,+15.22%,-10.56%,48.21,25.0,4.91,1698727.0,842820.0,+101.55%,902242.0,423211.0,+113.19%,366699.0,144287.0,+154.15%,48.21,43.34,+11.22%,245.37,255.89,-4.11%,30806828.0,30108634.0,+2.32%,27073882.0,26701201.0,+1.40%,1521363.0,1331609.0,+14.25%,2211583.0,2075824.0,+6.54%,0.1965,7.2527
NMIC,Nepal Micro Insurance Company Limited,Non Life Insurance,"1,350.00",10.13 Ar,+0.15%,+0.15%,+4.81%,+11.76%,+306.02%,+306.02%,3.61,373.72,9.82,64316.5,42976.13,+49.66%,32899.4,23762.33,+38.45%,13546.33,8207.19,+65.05%,3.61,4.38,-17.47%,101.65,106.89,-4.90%,1072763.59,1125797.96,-4.71%,310369.65,324150.67,-4.25%,750000.0,750000.0,0.00%,2261.87,44360.95,-94.90%,0.0355,0.4071
NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,Microcredit,669.90,9.36 Ar,+0.74%,+2.46%,+8.93%,+4.20%,+1.92%,-38.44%,11.18,59.91,3.15,1273097.6,715018.61,+78.05%,681075.05,403300.41,+68.88%,78150.52,55368.51,+41.15%,11.18,15.84,-29.43%,212.76,211.21,+0.73%,21411950.49,21268274.67,+0.68%,18438083.11,18316013.85,+0.67%,1397764.27,1397764.27,0.00%,1576103.1,1554496.55,+1.39%,0.0525,6.2
NRIC,Nepal Reinsurance Company Limited,ReInsurance,"1,269.00",170.33 Ar,+0.09%,-0.84%,+3.85%,-0.82%,-0.96%,+21.68%,7.71,164.49,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,Nepal Republic Media Limited,Media,453.10,4.38 Ar,+0.47%,+1.27%,+7.88%,+7.12%,-2.05%,+64.52%,-3.64,-124.32,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,NRN Infrastructure and Development Limited,Organized Fund,"1,670.00",21.45 Ar,+3.79%,+10.23%,+11.71%,+20.14%,+65.78%,+457.82%,-0.59,-2836.51,9.57,22645.42,12533.84,+80.67%,15506.39,7708.85,+101.15%,-5293.24,5066.95,-204.47%,-0.59,1.58,-137.31%,174.49,241.9,-27.87%,3567740.13,3716127.49,-3.99%,430227.88,609207.52,-29.38%,1798121.2,1284372.29,+40.00%,1339391.04,1822547.69,-26.51%,-0.0034,0.1371
NSIF2,NMB Sulav Investment Fund - 2,Mutual Fund,11.20,1.37 Ar,+2.00%,+1.82%,+5.46%,+7.49%,+23.19%,+26.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,Nepal Life Samriddhi Lagani Yojana,Mutual Fund,9.89,1.98 Ar,+1.85%,+2.70%,-2.56%,-2.56%,-2.56%,-2.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,Nepal Doorsanchar Company,Telecom,904.90,162.88 Ar,+1.11%,+1.79%,+5.84%,+3.19%,+4.63%,+6.01%,46.27,19.56,1.68,19227266.0,9471050.0,+103.01%,16299173.0,7945789.0,+105.13%,4164508.0,1325174.0,+214.26%,46.27,29.45,+57.13%,539.51,505.75,+6.67%,134987055.0,126367322.0,+6.82%,37875189.0,35331602.0,+7.20%,18000000.0,18000000.0,0.00%,79111867.0,73035720.0,+8.32%,0.0858,0.39
NUBL,Nirdhan Utthan Bank,Microcredit,725.00,18.94 Ar,-0.41%,+0.14%,+8.05%,+3.28%,+15.10%,-27.43%,8.73,83.03,3.4,1786797.27,877500.64,+103.62%,913706.75,433956.57,+110.55%,119738.14,126176.35,-5.10%,8.73,19.32,-54.81%,213.17,221.52,-3.77%,28858960.64,28205082.59,+2.32%,23012275.02,22418765.81,+2.65%,2742683.74,2612079.75,+5.00%,3104001.88,3174237.03,-2.21%,0.041,3.936
NWCL,Nepal Warehousing Company Limited,Trading,912.10,6.27 Ar,+0.45%,+4.24%,+4.96%,+16.04%,-3.02%,+297.26%,-6.09,-149.77,9.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,Nyadi Hydropower Limited,Hydro Power,449.50,6.74 Ar,+1.93%,-1.47%,+14.35%,+19.23%,-21.29%,+44.77%,14.05,31.98,6.7,437821.0,170399.0,+156.94%,285160.0,95620.0,+198.22%,115946.0,-7698.0,"-1,606.18%",14.05,-1.87,-853.09%,67.13,61.36,+9.40%,5768005.0,5661725.0,+1.88%,4660436.0,4649324.0,+0.24%,1650000.0,1650000.0,0.00%,-542432.0,-637599.0,-14.93%,0.2093,4.2078
OHL,Oriental Hotels,Hotels,753.00,8.92 Ar,+0.27%,+1.76%,+6.81%,+7.40%,-13.55%,+66.63%,-4.63,-162.57,2.29,491777.97,221968.06,+121.55%,100965.59,4579.17,"+2,104.89%",-27431.45,-29555.79,-7.19%,-4.63,-9.98,-53.59%,328.33,328.16,+0.05%,5975791.13,5968164.42,+0.13%,2086682.76,2081180.38,+0.26%,1184494.96,1184494.96,0.00%,2704613.41,2702489.07,+0.08%,-0.0141,0.5365
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,"1,379.00",8.27 Ar,+0.91%,+3.37%,+7.56%,+9.87%,+364.31%,+364.31%,-12.81,-107.63,14.08,105122.25,51612.19,+103.68%,60767.72,32844.39,+85.02%,-38436.77,-23077.11,+66.56%,-12.81,-15.38,-16.72%,97.93,100.09,-2.16%,1529530.37,1452917.65,+5.27%,941971.27,852384.7,+10.51%,600000.0,600000.0,0.00%,-12440.9,532.95,"-2,434.34%",-0.1308,1.6032
PBD88,10% Prime Debenture 2088,Bond,"1,223.50",0.00,+1.99%,+1.96%,+0.70%,-1.57%,+11.23%,+24.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBLD87,8.5% Prabhu Bank Debenture 2087,Bond,"1,100.20",0.00,+0.80%,+0.80%,-1.06%,-1.59%,+7.85%,+10.02%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCBL,Prime Commercial Bank,Commercial Banks,262.89,51.01 Ar,-0.42%,+1.12%,+11.97%,+8.51%,+12.92%,-16.89%,19.5,13.48,1.59,11218395.39,5896339.62,+90.26%,4653314.97,2407447.6,+93.29%,2043378.3,1258430.07,+62.38%,19.5,25.94,-24.83%,165.8,179.32,-7.54%,319678211.2,316629560.5,+0.96%,284936107.5,281836609.4,+1.10%,20954781.77,19402575.72,+8.00%,13787321.87,15390375.41,-10.42%,0.1176,8.2015
PFL,Pokhara Finance,Finance,426.00,4.61 Ar,-0.70%,+3.93%,+12.11%,+17.03%,-1.11%,+83.02%,43.2,9.86,5.45,279965.87,149151.19,+87.71%,67374.06,33841.37,+99.09%,233828.44,-64523.68,-462.39%,43.2,-23.84,-281.20%,78.22,48.08,+62.69%,8461653.7,8323487.76,+1.66%,7614902.14,7803018.04,-2.41%,1082556.61,1082556.61,0.00%,-235805.04,-562086.89,-58.05%,0.5523,8.9931
PHCL,Peoples Hydropower Company Limited,Hydro Power,346.00,11.07 Ar,+0.87%,+0.29%,+21.83%,+27.68%,-40.09%,+28.15%,0.16,2179.05,3.45,571221.57,318185.72,+79.52%,361118.54,202216.01,+78.58%,2540.56,6563.61,-61.29%,0.16,0.82,-80.65%,100.19,92.33,+8.52%,11531899.3,11327300.19,+1.81%,8325724.45,8372784.3,-0.56%,3200000.0,3200000.0,0.00%,6174.85,-245484.1,-102.52%,0.0016,2.5968
PMHPL,Panchakanya Mai Hydropower,Hydro Power,396.00,4.36 Ar,-7.48%,-0.50%,+13.47%,+22.22%,+38.12%,+117.58%,15.26,25.94,4.66,229581.22,118568.11,+93.63%,201520.77,98959.43,+103.64%,83956.08,36683.0,+128.87%,15.26,13.34,+14.43%,84.95,80.61,+5.39%,2555451.74,2603614.35,-1.85%,1620973.76,1716907.15,-5.59%,1100000.0,1100000.0,0.00%,-165522.02,-213292.8,-22.40%,0.1796,1.7346
PMLI,Prabhu Mahalaxmi Life Insurance Limited,Life Insurance,513.00,26.18 Ar,+0.59%,-0.39%,+3.74%,+8.69%,+3.73%,-6.75%,5.02,102.24,4.93,3402147.7,1727094.05,+96.99%,520587.44,280386.38,+85.67%,133159.6,63774.91,+108.80%,5.02,5.0,+0.38%,113.02,116.56,-3.03%,22865562.17,21784981.93,+4.96%,16866456.56,15836145.76,+6.51%,5307793.92,5103648.0,+4.00%,218053.33,584764.43,-62.71%,0.0444,2.8115
