Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
LBBL,Lumbini Bikas Bank Ltd.,Development Bank,487.00,17.65 Ar,-0.61%,-3.12%,-8.97%,-6.88%,+25.06%,+125.55%,15.75,30.92,2.47,2362215.3,1204733.57,+96.08%,947228.93,453831.23,+108.72%,285377.31,-348577.71,-181.87%,15.75,-38.48,-140.93%,196.98,186.3,+5.74%,66064634.18,66221689.08,-0.24%,58926604.82,59470858.57,-0.92%,3623678.16,3623678.16,0.00%,3514351.2,3127152.35,+12.38%,0.08,8.2553
LEC,Liberty Energy Company Limited,Hydro Power,232.00,5.22 Ar,+0.43%,-5.31%,-13.69%,+2.43%,+10.08%,-3.87%,-0.78,-298.72,3.35,143423.31,147468.27,-2.74%,127890.71,130438.7,-1.95%,-8737.42,-16389.62,-46.69%,-0.78,-2.91,-73.34%,69.32,69.79,-0.67%,6014545.27,6050686.21,-0.60%,4454790.34,4480356.94,-0.57%,2250000.0,2250000.0,0.00%,-690245.07,-679670.73,+1.56%,-0.0113,2.8561
LICN,Life Insurance Nepal,Life Insurance,820.00,45.10 Ar,-0.12%,-0.50%,-7.87%,-7.66%,-2.62%,-7.96%,8.17,100.42,5.64,16425345.5,8139854.44,+101.79%,1868227.22,935907.52,+99.62%,224558.98,108370.09,+107.21%,8.17,7.88,+3.61%,174.41,183.32,-4.86%,152878447.2,149327871.1,+2.38%,143285915.5,139245432.6,+2.90%,5500000.0,5500000.0,0.00%,2494242.45,3091876.79,-19.33%,0.0468,14.9372
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,964.00,4.26 Ar,-0.41%,-0.52%,-7.69%,-8.02%,-8.81%,-37.27%,15.31,62.95,5.14,409651.54,234496.84,+74.69%,225629.85,140740.72,+60.32%,33815.23,30909.03,+9.40%,15.31,27.99,-45.30%,187.67,179.47,+4.57%,6873470.83,6472377.33,+6.20%,6044619.92,5679727.91,+6.42%,441662.1,441662.1,0.00%,387188.81,350987.31,+10.31%,0.0816,7.2928
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,215.00,52.35 Ar,-0.28%,-1.01%,-10.42%,-3.59%,+13.28%,-1.37%,-2.04,-105.22,1.29,12820129.0,6710122.0,+91.06%,5249036.0,2715176.0,+93.32%,-273616.0,332330.0,-182.33%,-2.04,5.46,-137.42%,166.23,184.89,-10.09%,462317627.0,451720473.0,+2.35%,417798228.0,406705354.0,+2.73%,26781163.0,24346512.0,+10.00%,17738235.0,20668608.0,-14.18%,-0.0123,9.3846
LUK,Laxmi Unnati Kosh,Mutual Fund,9.67,63.11 Cr,-2.42%,-3.30%,-3.30%,-2.32%,+13.64%,+60.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.86,78.88 Cr,-0.40%,-1.40%,-1.30%,+2.18%,+13.54%,+17.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,676.00,2.61 Ar,-0.72%,-1.93%,-9.75%,-18.71%,+93.47%,+93.47%,2.33,289.53,6.54,40828.41,0.0,0.00%,33180.07,0.0,0.00%,4504.13,-1643.19,-374.11%,2.33,-1.7,-237.05%,103.31,103.05,+0.26%,1257038.55,1287069.08,-2.33%,858429.98,889492.71,-3.49%,385824.0,385824.0,0.00%,12784.57,11752.37,+8.78%,0.0226,2.1536
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,504.90,3.84 Ar,+2.00%,-2.90%,-7.36%,-7.86%,-30.33%,+98.00%,21.06,23.98,4.4,251842.49,127764.24,+97.12%,243797.47,123511.17,+97.39%,80014.74,28087.22,+184.88%,21.06,14.78,+42.44%,114.85,108.02,+6.33%,2777171.8,2750934.88,+0.95%,1904300.15,1929990.75,-1.33%,760000.0,760000.0,0.00%,112871.66,60944.13,+85.21%,0.1834,2.1816
MANDU,Mandu Hydropower Limited,Hydro Power,810.20,11.05 Ar,-2.39%,-3.51%,-6.01%,-5.57%,-7.89%,+104.19%,26.85,30.17,5.3,396442.15,166422.8,+138.21%,378993.47,158554.95,+139.03%,183087.93,50257.2,+264.30%,26.85,14.74,+82.15%,152.82,143.08,+6.81%,5417793.83,5151189.68,+5.18%,3333847.5,3200074.09,+4.18%,1363637.0,1363637.0,0.00%,720309.32,587478.59,+22.61%,0.1757,1.5998
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,930.00,5.84 Ar,-1.06%,-3.43%,-8.39%,-8.37%,-21.06%,-26.20%,11.25,82.66,7.76,642139.79,304835.57,+110.65%,260090.27,105911.87,+145.57%,35349.42,-19707.92,-279.37%,11.25,-12.55,-189.68%,119.9,185.14,-35.24%,12831922.75,11956991.21,+7.32%,12078519.32,10793664.43,+11.90%,628357.34,628357.34,0.00%,125046.09,534969.44,-76.63%,0.0938,16.0319
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,291.50,17.49 Ar,-0.03%,-3.48%,-10.86%,-1.19%,-14.01%,+165.00%,2.04,142.84,3.09,810448.27,101850.91,+695.72%,720197.73,97263.89,+640.46%,61223.42,16494.65,+271.17%,2.04,1.1,+85.59%,94.44,93.69,+0.80%,22817046.87,22403747.19,+1.84%,16950665.72,16782094.54,+1.00%,6000000.0,6000000.0,0.00%,-333618.14,-378347.36,-11.82%,0.0216,2.8895
MBL,Machhapuchhre Bank,Commercial Banks,244.60,28.43 Ar,-0.16%,-2.94%,-10.89%,+1.07%,+15.67%,+11.48%,16.73,14.62,1.51,6852493.25,3485403.83,+96.61%,2941016.74,1458948.27,+101.58%,1011173.46,417956.34,+141.93%,16.73,13.83,+20.97%,161.63,154.61,+4.54%,238205661.3,226591698.7,+5.13%,218670362.3,207905078.5,+5.18%,12086211.56,12086211.56,0.00%,7449087.45,6600408.61,+12.86%,0.1035,11.1936
MBLEF,MBL Equity Fund,Mutual Fund,10.10,1.23 Ar,-1.94%,-2.42%,-5.16%,+1.92%,+10.99%,+10.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,350.30,1.90 Ar,-3.50%,-9.72%,-17.58%,-22.12%,-44.01%,+37.26%,5.29,66.24,-15.98,82322.42,49229.82,+67.22%,80351.97,47803.59,+68.09%,14347.14,13937.51,+2.94%,5.29,10.27,-48.53%,-21.92,-21.94,-0.07%,1375684.77,1401528.39,-1.84%,1494629.84,1520559.95,-1.71%,542583.0,542583.3,0.00%,-661528.38,-661614.86,-0.01%,-0.2413,-12.5657
MDB,Miteri Development Bank,Development Bank,593.00,7.22 Ar,-0.84%,-2.98%,-10.83%,-10.56%,-2.55%,+153.42%,10.54,56.26,4.26,493752.13,324373.28,+52.22%,221577.27,144603.92,+53.23%,96218.8,57005.63,+68.79%,10.54,9.37,+12.53%,139.36,135.98,+2.49%,10381607.5,10159718.58,+2.18%,8685441.07,8504692.22,+2.13%,1217100.0,1217100.0,0.00%,479066.43,437926.37,+9.39%,0.0756,5.1206
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,405.10,3.24 Ar,-1.00%,-5.55%,-17.75%,-10.97%,-20.42%,+80.04%,4.66,86.9,6.44,87325.44,52665.41,+65.81%,74777.31,46454.16,+60.97%,18646.93,19520.1,-4.47%,4.66,9.76,-52.24%,62.93,66.21,-4.95%,1282458.56,1335481.02,-3.97%,779008.0,805835.97,-3.33%,800000.0,800000.0,0.00%,-296549.45,-270354.95,+9.69%,0.0741,1.5473
MEL,Modi Energy Limited,Hydro Power,258.20,7.49 Ar,-2.16%,-6.45%,-15.21%,-10.81%,-17.25%,+6.26%,-4.31,-59.95,4.39,220848.0,108617.0,+103.33%,190262.0,89464.0,+112.67%,-62453.0,-41168.0,+51.70%,-4.31,-5.68,-24.15%,58.8,59.79,-1.65%,5421666.0,5465380.0,-0.80%,3716404.0,3731535.0,-0.41%,2900000.0,2900000.0,0.00%,-1194738.0,-1166155.0,+2.45%,-0.0733,2.1794
MEN,Mountain Energy Nepal Limited,Hydro Power,587.00,15.28 Ar,-0.15%,-2.33%,-5.93%,-4.08%,+23.66%,+28.37%,34.67,16.93,4.11,914447.8,613559.25,+49.04%,803547.42,547987.83,+46.64%,541449.55,423496.69,+27.85%,34.67,65.09,-46.73%,142.68,167.78,-14.96%,7418748.9,7522892.4,-1.38%,2962587.15,3156106.96,-6.13%,3123258.85,2602715.71,+20.00%,1332902.91,1764069.73,-24.44%,0.243,0.6648
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,726.00,10.30 Ar,-0.70%,-1.76%,-11.57%,-9.81%,+8.71%,-24.30%,13.88,52.29,4.66,957445.5,461600.97,+107.42%,544543.78,242638.42,+124.43%,98512.17,-12177.48,-908.97%,13.88,-3.43,-504.48%,155.78,157.35,-1.00%,16536436.42,15663657.43,+5.57%,14325894.69,13430892.03,+6.66%,1419000.0,1419000.0,0.00%,791541.73,813765.4,-2.73%,0.0891,6.4807
MFIL,Manjushree Financial Institution,Finance,774.00,10.46 Ar,-0.39%,-5.93%,-13.03%,-7.75%,+35.22%,+130.06%,21.6,35.84,4.25,1585582.01,1076525.5,+47.29%,684772.75,453273.77,+51.07%,218910.21,135378.53,+61.70%,21.6,20.03,+7.80%,182.2,175.29,+3.94%,27398821.73,27379300.22,+0.07%,24936292.04,25010111.18,-0.30%,1351552.85,1351552.85,0.00%,1110976.84,1017636.19,+9.17%,0.1186,10.1263
MHCL,Molung Hydropower Company Limited,Hydro Power,351.00,2.82 Ar,-0.57%,-3.57%,-9.54%,-12.69%,-31.51%,+126.31%,16.81,20.88,3.97,122747.96,72761.2,+68.70%,116926.8,69645.88,+67.89%,67441.34,40837.34,+65.15%,16.81,20.36,-17.43%,88.49,85.18,+3.89%,1167900.3,1178754.74,-0.92%,457757.11,495215.67,-7.56%,802500.0,802500.0,0.00%,-92356.82,-118960.93,-22.36%,0.19,0.6446
MHL,Mandakini Hydropower Limited,Hydro Power,506.90,3.28 Ar,+0.40%,-2.50%,-9.48%,-5.43%,-25.21%,+116.78%,11.14,45.49,4.5,73109.52,44884.75,+62.88%,64944.65,39704.7,+63.57%,36036.71,24365.99,+47.90%,11.14,15.07,-26.05%,112.66,111.42,+1.12%,989986.0,959080.75,+3.22%,261346.29,238476.8,+9.59%,646767.0,646767.0,0.00%,81872.63,73836.95,+10.88%,0.0989,0.3587
MHNL,Mountain Hydro Nepal Limited,Hydro Power,270.00,3.38 Ar,-0.70%,-3.30%,-14.04%,+0.37%,-0.18%,+3.45%,1.14,236.34,8.67,195542.31,195542.31,0.00%,103732.12,146850.15,-29.36%,7140.1,84906.01,-91.59%,1.14,27.17,-95.80%,31.16,30.59,+1.87%,3403374.74,3438986.95,-1.04%,3013886.27,3056638.59,-1.40%,1250000.0,1250000.0,0.00%,-860511.53,-867651.63,-0.82%,0.0366,7.7381
MKCL,Muktinath Krishi Company Limited,Trading,"1,320.00",9.24 Ar,-1.23%,-2.00%,-7.95%,-10.81%,-11.51%,+625.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,322.00,3.22 Ar,-1.23%,-4.76%,-9.45%,-8.00%,-35.05%,+10.27%,8.76,36.74,4.98,230806.0,138026.0,+67.22%,230806.0,138026.0,+67.22%,43818.0,28418.0,+54.19%,8.76,11.37,-22.90%,64.61,63.17,+2.28%,3165309.0,3236472.0,-2.20%,2519226.0,2604781.0,-3.28%,1000000.0,1000000.0,0.00%,-353916.0,-368309.0,-3.91%,0.1356,3.8992
MKHL,Mai Khola Hydropower Limited,Hydro Power,724.50,2.84 Ar,+15.00%,+0.08%,-9.10%,-11.64%,+7.73%,+140.30%,-3.24,-223.61,7.29,19721.02,19721.02,0.00%,17131.8,17819.75,-3.86%,-6352.98,5483.46,-215.86%,-3.24,5.59,-157.93%,99.34,102.36,-2.95%,717524.93,697455.46,+2.88%,327946.97,296041.06,+10.78%,392156.8,392156.8,0.00%,-2578.84,9257.6,-127.86%,-0.0326,0.8418
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,505.00,1.90 Ar,-0.59%,-3.77%,-8.51%,-2.88%,-7.06%,+176.86%,9.4,53.75,4.75,61937.5,32187.82,+92.43%,56555.0,29325.89,+92.85%,17677.96,9697.1,+82.30%,9.4,10.31,-8.85%,106.21,104.09,+2.04%,796598.23,802234.06,-0.70%,396901.73,410518.42,-3.32%,376319.8,376319.8,0.00%,23376.7,15395.84,+51.84%,0.0885,0.993
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,"1,245.00",2.79 Ar,-0.40%,-4.23%,-10.42%,-10.43%,-3.16%,+34.73%,47.22,26.37,5.57,225931.33,127429.09,+77.30%,133055.38,81440.98,+63.38%,52871.73,33637.92,+57.18%,47.22,60.09,-21.41%,223.65,210.87,+6.06%,3461805.86,3395042.78,+1.97%,2960976.23,2922846.15,+1.30%,223933.15,223933.15,0.00%,276896.48,248263.49,+11.53%,0.2111,5.9121
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,369.80,15.89 Ar,-0.05%,-2.68%,-9.43%,-5.66%,+3.22%,+84.13%,14.24,25.97,2.23,2259199.39,1132788.95,+99.44%,1092070.29,508938.04,+114.58%,305931.09,97512.44,+213.74%,14.24,9.08,+56.87%,165.48,165.43,+0.03%,63189698.61,63858523.73,-1.05%,56079958.95,56750901.3,-1.18%,4296458.16,4296458.16,0.00%,2813281.51,2811164.27,+0.08%,0.0861,7.8878
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,341.00",1.47 Ar,-1.40%,-4.01%,-12.92%,-8.78%,-20.79%,+237.36%,16.22,82.69,9.73,106723.48,52188.51,+104.50%,52316.92,24369.65,+114.68%,8868.4,4291.03,+106.67%,16.22,15.69,+3.34%,137.81,133.66,+3.11%,1623779.35,1602856.8,+1.31%,1473048.19,1456665.59,+1.12%,109375.0,109375.0,0.00%,41356.17,36816.21,+12.33%,0.1177,9.7727
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,800.00",3.92 Ar,-0.34%,-2.60%,-10.45%,-9.00%,-19.87%,+83.54%,33.06,54.44,6.97,331507.62,177058.01,+87.23%,158678.71,88146.04,+80.02%,35966.27,20248.53,+77.62%,33.06,37.23,-11.19%,258.1,251.23,+2.73%,5769457.33,5680107.39,+1.57%,5207938.0,5133522.51,+1.45%,217562.5,217562.5,0.00%,343956.83,329022.38,+4.54%,0.1281,9.2747
MMF1,Mega Mutual Fund -1,Mutual Fund,9.56,1.20 Ar,+0.53%,-1.34%,-3.24%,+9.89%,+20.36%,+10.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,520.00,5.20 Ar,-0.95%,-2.80%,-9.11%,-12.31%,-19.04%,+100.31%,17.13,30.35,5.3,253261.19,147859.46,+71.29%,227127.63,133667.34,+69.92%,85656.99,60576.8,+41.40%,17.13,24.23,-29.30%,98.04,95.53,+2.63%,3133998.74,3156006.34,-0.70%,2153573.57,2200661.36,-2.14%,1000000.0,1000000.0,0.00%,-19574.83,-44655.02,-56.16%,0.1747,2.1966
MNBBL,Muktinath Bikas Bank,Development Bank,375.00,26.43 Ar,0.00%,-0.79%,-7.38%,-3.00%,+20.74%,+48.55%,16.8,22.32,2.48,5021542.0,2627188.0,+91.14%,2372868.0,1185510.0,+100.16%,672040.0,224774.0,+198.98%,16.8,12.76,+31.68%,151.35,170.02,-10.98%,132388260.0,131720334.0,+0.51%,120279549.0,119739200.0,+0.45%,8000389.0,7046938.0,+13.53%,4108321.0,4934195.0,-16.74%,0.111,9.9333
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.93,1.24 Ar,-1.19%,-1.19%,-0.70%,+4.53%,+9.00%,+5.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,624.00,3.81 Ar,+0.02%,-4.73%,-13.82%,-8.24%,+2.56%,+297.33%,2.57,243.0,5.26,126711.53,64262.88,+97.18%,35870.25,17691.97,+102.75%,7834.74,13567.7,-42.25%,2.57,8.89,-71.13%,118.58,119.6,-0.85%,4196730.11,3977532.97,+5.51%,3473157.8,3247753.75,+6.94%,610200.0,610200.0,0.00%,113372.31,119579.21,-5.19%,0.0217,4.8
,,,NaN,NaN,,NaN%,NaN%,NaN%,NaN%,NaN%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,269.00",4.69 Ar,+0.71%,-3.13%,-14.20%,-4.67%,+8.78%,-12.93%,36.14,35.11,6.45,394175.12,195936.37,+101.18%,227303.12,111373.59,+104.09%,70020.86,34615.42,+102.28%,36.14,37.43,-3.45%,196.86,223.6,-11.96%,6217785.91,6008456.96,+3.48%,5454969.37,5181305.7,+5.28%,387494.87,369923.5,+4.75%,375321.67,457227.76,-17.91%,0.1836,7.1511
MSLBP,Mahuli Laghubitta Bittiya Sanstha Limited Promoter,Microcredit,735.00,84.88 Cr,0.00%,0.00%,0.00%,0.00%,+11.70%,-11.90%,36.14,20.34,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABBC,Narayani Development Bank,Development Bank,"1,236.00",3.24 Ar,-1.90%,+5.10%,-17.10%,-23.70%,+35.85%,+497.82%,-19.16,-64.52,42.77,9994.11,5043.52,+98.16%,-2318.02,-1230.15,+88.43%,-47347.81,-22107.03,+114.18%,-19.16,-33.69,-43.14%,28.9,18.8,+53.73%,625883.23,438729.37,+42.66%,483011.36,389383.15,+24.05%,494333.36,262467.6,+88.34%,-351461.49,-213121.38,+64.91%,-0.663,3.3807
NABIL,Nabil Bank,Commercial Banks,518.00,140.16 Ar,-0.38%,-2.26%,-4.88%,+4.18%,+9.24%,-30.09%,29.69,17.44,2.42,19200838.0,9801139.0,+95.90%,8087288.0,3901260.0,+107.30%,4759642.0,1756991.0,+170.90%,29.69,25.97,+14.32%,214.49,240.72,-10.90%,697025625.0,675523530.0,+3.18%,628267540.0,610391361.0,+2.93%,32056997.0,27056997.0,+18.48%,36701088.0,38075172.0,-3.61%,0.1384,9.1374
NABILD2089,7% Nabil Debenture 2089,Bond,"1,058.90",0.00,+0.84%,-0.20%,+0.85%,+0.60%,-0.94%,-0.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NABILD87,9% Nabil Debenture 2087,Bond,"1,140.00",0.00,+1.69%,+1.69%,-0.18%,-3.06%,+4.04%,+14.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,766.00,3.72 Ar,+0.79%,-1.92%,-9.35%,-9.34%,-8.26%,-1.71%,15.52,49.37,4.87,393210.1,184280.45,+113.38%,213268.12,90686.4,+135.17%,37686.44,5768.08,+553.36%,15.52,4.75,+226.68%,157.36,154.24,+2.03%,6842138.79,6791773.74,+0.74%,6077725.06,6042555.84,+0.58%,485760.0,485760.0,0.00%,278653.73,263457.91,+5.77%,0.0986,7.9508
NBF2,Nabil Balanced Fund 2,Mutual Fund,9.94,1.11 Ar,-1.58%,-1.19%,-1.00%,+3.54%,+14.68%,+53.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,9.90,1.24 Ar,-0.10%,-1.98%,-2.37%,+6.00%,+18.10%,+12.48%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,274.00,40.26 Ar,+1.48%,-2.04%,-3.49%,+8.77%,+8.76%,-21.32%,17.76,15.43,1.04,10377675.52,5583299.33,+85.87%,4442915.48,2569500.39,+72.91%,1304852.93,588287.5,+121.81%,17.76,16.01,+10.90%,262.43,260.32,+0.81%,423779079.5,403340238.2,+5.07%,385217621.2,365089129.5,+5.51%,14694022.93,14694022.93,0.00%,23867435.39,23557085.72,+1.32%,0.0677,9.9897
NBLD87,8.5% Nepal Bank Debenture 2087,Bond,"1,084.20",0.00,-0.53%,+0.24%,-1.88%,+0.58%,+2.09%,+8.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,538.00",4.48 Ar,-0.77%,-1.03%,-6.10%,-3.88%,-11.11%,+121.57%,63.99,24.03,5.7,262530.9,130812.22,+100.69%,147184.85,71889.45,+104.74%,93216.06,32629.91,+185.68%,63.99,44.8,+42.84%,269.94,272.45,-0.92%,4088128.21,4261084.9,-4.06%,3301679.11,3467327.9,-4.78%,291337.5,291337.5,0.00%,495111.6,502419.5,-1.45%,0.2371,4.1982
NFS,Nepal Finance,Finance,591.50,4.96 Ar,-0.76%,-3.66%,-11.27%,-13.05%,-11.16%,+172.51%,-22.52,-26.26,4.88,159895.17,84898.98,+88.34%,31140.72,18004.41,+72.96%,-87349.4,-59560.08,+46.66%,-22.52,-31.37,-28.20%,121.25,124.29,-2.45%,5361778.04,5181087.45,+3.49%,4421297.27,4237141.73,+4.35%,775646.75,759446.75,+2.13%,164834.03,184498.97,-10.66%,-0.1857,4.7011
NGPL,Ngadi Group Power Ltd.,Hydro Power,445.00,16.48 Ar,+0.02%,-3.74%,-9.37%,+7.23%,+37.00%,+299.60%,1.95,227.8,2.82,84365.0,46224.28,+82.51%,74132.06,42931.91,+72.67%,36164.79,21724.2,+66.47%,1.95,2.35,-16.76%,157.81,155.64,+1.39%,7086102.97,6838756.36,+3.62%,1243254.25,1076052.14,+15.54%,3702558.45,3702558.45,0.00%,2140290.28,2060145.77,+3.89%,0.0124,0.2128
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,645.00,2.50 Ar,+1.42%,-1.68%,-5.15%,-6.93%,-10.71%,+173.56%,21.15,30.5,5.3,73904.0,36844.0,+100.59%,65584.0,32202.0,+103.66%,44740.0,21669.0,+106.47%,21.15,22.33,-5.29%,121.76,127.26,-4.32%,637380.0,616741.0,+3.35%,122158.0,122738.0,-0.47%,423134.0,388197.0,+9.00%,92088.0,105806.0,-12.97%,0.1737,0.2371
NHPC,National Hydro Power,Hydro Power,312.50,7.71 Ar,+1.79%,-1.88%,+3.00%,+41.47%,+42.64%,+158.54%,2.11,148.33,3.21,111246.21,55988.01,+98.70%,74786.06,36653.05,+104.04%,25989.25,10677.6,+143.40%,2.11,1.73,+21.70%,97.41,96.79,+0.64%,3421801.87,3392383.99,+0.87%,1018538.6,1004362.38,+1.41%,2467162.92,2467162.92,0.00%,-63899.65,-79211.3,-19.33%,0.0217,0.4238
NIBLGF,NIBL Growth Fund,Mutual Fund,9.38,1.24 Ar,-0.21%,-1.26%,-5.16%,+4.80%,+19.00%,+22.72%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,9.25,1.05 Ar,0.00%,-0.22%,-4.64%,+4.99%,+10.78%,+2.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,9.27,1.39 Ar,-0.86%,-0.96%,-5.41%,+3.58%,+19.35%,-2.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,361.20,53.88 Ar,+0.06%,-1.39%,-8.32%,+2.85%,+0.99%,-48.58%,1.76,205.36,1.82,12033063.16,6335002.94,+89.95%,4363883.87,2286038.41,+90.89%,131191.67,122160.86,+7.39%,1.76,3.28,-46.30%,198.33,198.74,-0.21%,387119586.2,395715571.8,-2.17%,357536379.0,366068081.6,-2.33%,14917566.92,14917566.92,0.00%,14668640.21,14729923.29,-0.42%,0.0089,12.0858
NICBF,NIC Asia Balanced Fund,Mutual Fund,9.47,71.50 Cr,-2.27%,-0.53%,-9.64%,+4.64%,+13.11%,+49.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.19,93.84 Cr,-3.26%,-2.65%,-5.06%,+1.88%,+9.99%,+11.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.22,83.44 Cr,-1.91%,-7.24%,-4.55%,+0.77%,+5.86%,+2.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,485.40,12.37 Ar,-0.78%,-2.14%,-11.28%,-8.59%,-19.53%,+21.58%,0.39,1247.44,2.36,710836.97,324740.98,+118.89%,231856.23,-27604.91,-939.91%,4958.47,-96378.68,-105.14%,0.39,-15.13,-102.57%,170.11,171.58,-0.86%,7595497.71,9370394.24,-18.94%,3260087.44,4997531.93,-34.77%,2548575.01,2548575.01,0.00%,4179.65,65873.79,-93.66%,0.0023,0.752
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,585.00,10.18 Ar,+0.17%,-0.85%,-11.36%,-1.68%,-8.23%,-65.89%,8.2,71.38,4.59,1658454.33,1089543.76,+52.22%,854070.94,551047.36,+54.99%,106916.0,18814.56,+468.26%,8.2,2.16,+278.84%,127.35,122.3,+4.12%,23373315.17,22900242.32,+2.07%,21158161.66,20772834.67,+1.85%,1739440.0,1739440.0,0.00%,475713.51,387967.65,+22.62%,0.0644,9.5516
NICSF,NIC Asia Select Fund 30,Mutual Fund,9.19,1.15 Ar,+0.11%,-0.76%,-5.93%,+3.37%,+11.15%,+12.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,269.89,58.30 Ar,+1.46%,-0.95%,-8.20%,-1.50%,-6.58%,-42.61%,3.97,67.97,2.33,1806987.0,1228133.0,+47.13%,1081269.0,740720.0,+45.98%,643310.0,409940.0,+56.93%,3.97,3.8,+4.62%,115.84,114.75,+0.95%,41222146.0,41218214.0,+0.01%,16201643.0,16432482.0,-1.40%,21600000.0,21600000.0,0.00%,3420503.0,3185732.0,+7.37%,0.0343,0.6475
NIL,Neco Insurance,Non Life Insurance,615.00,16.55 Ar,+0.99%,-2.07%,-9.16%,-1.40%,-7.69%,-17.96%,0.8,768.11,1.94,1010385.16,504353.53,+100.33%,314662.84,25127.3,"+1,152.27%",10775.1,-83134.65,-112.96%,0.8,-12.36,-106.48%,233.35,227.15,+2.73%,12208852.16,11973406.11,+1.97%,5928231.04,5859636.14,+1.17%,2691532.33,2691532.33,0.00%,587138.04,487483.46,+20.44%,0.0034,0.9439
