Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,8.72,88.94 Cr,-0.34%,-1.80%,-6.64%,-8.21%,-3.11%,+5.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,8.64,78.19 Cr,-0.58%,-0.58%,-6.59%,-8.09%,-0.35%,-4.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,420.00,10.70 Ar,-1.39%,-5.02%,-17.32%,-24.88%,-29.14%,-9.06%,5.0,83.92,2.08,1557185.43,1086327.13,+43.34%,653144.17,490475.27,+33.17%,127550.26,106017.18,+20.31%,5.0,5.55,-9.77%,176.85,173.04,+2.20%,7669079.6,7533282.76,+1.80%,3161859.34,3123179.03,+1.24%,2548575.01,2548575.01,0.00%,57350.73,45805.26,+25.21%,0.0283,0.7015
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,515.00,8.96 Ar,-0.94%,-2.46%,-7.87%,-11.21%,-12.30%,-62.30%,7.01,73.42,4.78,2482128.17,1658454.33,+49.67%,1402290.19,854070.94,+64.19%,122010.75,106916.0,+14.12%,7.01,8.2,-14.41%,107.77,127.35,-15.37%,23927205.12,23373315.17,+2.37%,22052573.19,21158161.66,+4.23%,1739440.0,1739440.0,0.00%,135191.92,475713.51,-71.58%,0.065,11.7637
NICSF,NIC Asia Select Fund 30,Mutual Fund,8.31,1.04 Ar,-2.46%,-2.00%,-7.67%,-10.84%,-6.52%,+1.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,240.00,51.84 Ar,-0.41%,+0.42%,-2.83%,-9.09%,-9.87%,-31.32%,4.57,52.5,2.05,2424011.0,1806987.0,+34.15%,1446678.0,1081269.0,+33.79%,987396.0,643310.0,+53.49%,4.57,3.97,+15.12%,117.22,115.84,+1.19%,41847044.0,41222146.0,+1.52%,16528308.0,16201643.0,+2.02%,21600000.0,21600000.0,0.00%,3718738.0,3420503.0,+8.72%,0.039,0.6528
NIL,Neco Insurance,Non Life Insurance,520.00,14.00 Ar,-0.76%,-5.44%,-16.67%,-22.27%,-19.96%,-31.17%,10.4,50.0,1.76,2525950.82,1683448.01,+50.05%,1151945.17,714963.84,+61.12%,288321.88,163956.17,+75.85%,10.4,7.89,+31.89%,226.33,223.11,+1.45%,12158069.83,12327679.02,-1.38%,5883449.87,6142517.07,-4.22%,2772278.3,2772278.3,0.00%,365027.79,370002.08,-1.34%,0.046,0.9377
NIMB,Nepal Investment Bank,Commercial Banks,182.00,62.11 Ar,-0.55%,-1.62%,-9.36%,-8.86%,-13.08%,-47.09%,8.05,22.61,0.92,31450071.0,23725140.0,+32.56%,12988685.0,9579558.0,+35.59%,2747216.0,3146768.0,-12.70%,8.05,12.29,-34.52%,197.71,199.72,-1.01%,613344229.0,616006748.0,-0.43%,545869720.0,547844806.0,-0.36%,34128595.0,34128595.0,0.00%,33345915.0,34033347.0,-2.02%,0.0407,8.09
NLG,Nlg Insurance,Non Life Insurance,494.00,12.67 Ar,+0.71%,-4.26%,-14.68%,-24.00%,-36.77%,+2.35%,2.17,227.96,2.0,1835970.32,1305418.84,+40.64%,658899.63,488135.12,+34.98%,57812.13,34810.19,+66.08%,2.17,1.74,+24.56%,166.37,170.93,-2.67%,9058789.95,9801164.08,-7.57%,4620449.49,5241115.49,-11.84%,2667833.41,2667833.41,0.00%,11700.48,17057.41,-31.41%,0.013,1.041
NLIC,Nepal Life Insurance,Life Insurance,696.00,62.84 Ar,+0.14%,+0.83%,-8.41%,-10.45%,-3.92%,-42.94%,4.91,141.76,6.42,74457240.27,52366736.68,+42.18%,7087357.8,4747672.76,+49.28%,465450.35,454894.36,+2.32%,4.91,6.4,-23.26%,126.07,126.33,-0.20%,292098602.3,293806885.0,-0.58%,280146657.9,281830926.2,-0.60%,9480201.37,9480201.37,0.00%,799089.55,783333.52,+2.01%,0.0389,23.4394
NLICL,National Life Insurance,Life Insurance,550.00,30.10 Ar,-0.31%,-2.98%,-3.85%,-8.18%,-1.94%,-8.80%,6.51,84.46,5.06,31602301.2,21121104.69,+49.62%,3093544.82,2254307.25,+37.23%,370616.53,416629.89,-11.04%,6.51,9.76,-33.28%,127.75,130.39,-2.03%,116934116.7,113426400.7,+3.09%,109663216.1,105664789.8,+3.78%,5691649.33,5691649.33,0.00%,489868.7,524930.0,-6.68%,0.051,15.0825
NMB,NMB Bank,Commercial Banks,238.50,43.80 Ar,-0.46%,+0.72%,-3.83%,-2.25%,+1.34%,-29.90%,20.81,11.46,1.31,21041592.0,15984078.0,+31.64%,9426239.0,7378022.0,+27.76%,4013673.0,2687786.0,+49.33%,20.81,18.58,+12.00%,181.8,175.79,+3.42%,397381305.0,375401623.0,+5.85%,359321535.0,338500303.0,+6.15%,22285041.0,22285041.0,0.00%,15774730.0,14616280.0,+7.93%,0.1145,9.441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,NMB Hybrid Fund L- II,Mutual Fund,8.98,1.23 Ar,+4.66%,+4.42%,-3.91%,-3.42%,+2.60%,+1.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,NMB Microfinance,Microcredit,580.00,4.18 Ar,0.00%,-1.69%,-7.20%,-10.08%,-14.85%,-44.49%,20.43,28.39,3.85,1034684.57,725320.69,+42.65%,643488.2,444206.74,+44.86%,147401.96,87013.31,+69.40%,20.43,16.08,+27.05%,150.76,142.44,+5.84%,10059136.26,8800616.07,+14.30%,8971477.44,7772979.23,+15.42%,721449.15,721449.15,0.00%,366209.67,306187.69,+19.60%,0.1355,8.2484
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMFBS,National Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,112.00",14.81 Ar,+1.31%,+0.62%,-0.13%,-2.88%,+1.05%,-17.73%,58.59,18.98,3.98,3575242.0,2537532.0,+40.89%,2064295.0,1364659.0,+51.27%,891304.0,588661.0,+51.41%,58.59,51.59,+13.56%,279.32,259.51,+7.63%,34745676.0,31587115.0,+10.00%,30496274.0,27639083.0,+10.34%,1521363.0,1521363.0,0.00%,2728039.0,2426669.0,+12.42%,0.2098,7.1766
NMIC,Nepal Micro Insurance Company Limited,Non Life Insurance,777.00,5.83 Ar,-1.02%,-5.36%,-16.45%,-30.50%,-40.27%,+133.68%,5.68,136.76,5.65,199253.26,99255.14,+100.75%,138934.08,60736.62,+128.75%,42610.31,25512.39,+67.02%,5.68,4.54,+25.27%,106.36,100.17,+6.18%,1188157.42,1292292.92,-8.06%,390469.19,541034.64,-27.83%,750000.0,750000.0,0.00%,20659.9,-1922.59,"-1,174.59%",0.0534,0.4895
NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,Microcredit,484.00,6.77 Ar,+0.52%,-1.22%,-7.62%,-19.20%,-26.06%,-49.59%,16.88,28.68,2.59,2485092.19,1782447.92,+39.42%,1294362.5,898298.57,+44.09%,235901.43,43833.1,+438.18%,16.88,4.18,+303.63%,186.59,180.1,+3.60%,20959402.87,21014686.11,-0.26%,18351273.84,18497283.26,-0.79%,1397764.27,1397764.27,0.00%,1210364.75,1119638.58,+8.10%,0.0905,7.0362
NRIC,Nepal Reinsurance Company Limited,ReInsurance,800.00,107.38 Ar,-0.74%,-5.99%,-16.32%,-26.41%,-51.92%,-23.18%,-58.02,-13.79,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,Nepal Republic Media Limited,Media,285.20,2.76 Ar,+0.49%,-1.14%,-8.88%,-21.86%,-38.17%,+3.56%,-3.18,-89.82,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,NRN Infrastructure and Development Limited,Organized Fund,"1,391.00",17.87 Ar,-1.35%,+3.08%,-1.83%,+0.15%,-6.65%,+183.00%,-4.32,-321.95,8.22,48628.97,27788.28,+75.00%,41300.97,22072.27,+87.12%,-77689.18,-74072.84,+4.88%,-4.32,-5.49,-21.34%,169.23,172.44,-1.86%,3329929.58,3487139.68,-4.51%,287035.35,386486.58,-25.73%,1798121.2,1798121.2,0.00%,1244773.04,1302531.9,-4.43%,-0.0255,0.0943
NSIF2,NMB Sulav Investment Fund - 2,Mutual Fund,9.90,1.21 Ar,-1.00%,-0.40%,+1.21%,+0.64%,+7.78%,+22.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,Nepal Life Samriddhi Lagani Yojana,Mutual Fund,9.16,1.83 Ar,+1.10%,-0.43%,-2.03%,-3.27%,-9.75%,-9.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,Nepal Doorsanchar Company,Telecom,881.00,158.58 Ar,0.00%,+0.69%,+2.44%,+1.26%,+7.63%,+17.69%,46.47,18.96,1.6,28854894.0,19227266.0,+50.07%,24330301.0,16299173.0,+49.27%,6272997.0,4164508.0,+50.63%,46.47,46.27,+0.42%,550.88,539.51,+2.11%,135328493.0,134987055.0,+0.25%,36169529.0,37875189.0,-4.50%,18000000.0,18000000.0,0.00%,81158964.0,79111867.0,+2.59%,0.0844,0.3648
NUBL,Nirdhan Utthan Bank,Microcredit,570.00,14.89 Ar,-0.87%,-0.70%,-8.35%,-14.03%,-21.92%,-40.55%,12.8,44.54,2.58,3678963.16,2707896.64,+35.86%,1884586.71,1394568.11,+35.14%,350980.63,155021.71,+126.41%,12.8,7.54,+69.80%,221.18,214.43,+3.15%,30551428.78,29480039.29,+3.63%,24485185.1,23599035.56,+3.76%,2742683.74,2742683.74,0.00%,3323559.95,3138320.0,+5.90%,0.0579,4.0363
NWCL,Nepal Warehousing Company Limited,Trading,597.00,4.10 Ar,-1.49%,-1.00%,-15.90%,-24.82%,-30.11%,+160.02%,-6.54,-91.34,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,Nyadi Hydropower Limited,Hydro Power,345.00,5.17 Ar,-0.29%,-1.43%,-7.46%,-12.21%,-14.90%,+11.11%,2.45,140.74,5.52,652012.0,609770.0,+6.93%,352840.0,388185.0,-9.11%,40446.0,147778.0,-72.63%,2.45,11.94,-79.47%,62.55,69.05,-9.42%,5525604.0,5715321.0,-3.32%,4493537.0,4575923.0,-1.80%,1650000.0,1650000.0,0.00%,-617933.0,-510602.0,+21.02%,0.0392,4.3539
OHL,Oriental Hotels,Hotels,620.00,7.34 Ar,+0.16%,0.00%,-8.64%,-12.48%,-24.42%,+19.24%,-4.01,-154.78,1.9,1028164.49,740756.76,+38.80%,217795.4,158537.31,+37.38%,-47447.15,-29351.36,+61.65%,-4.01,-3.3,+21.24%,326.64,328.17,-0.47%,6086173.8,6026554.95,+0.99%,2217081.13,2139366.58,+3.63%,1184494.96,1184494.96,0.00%,2684597.71,2702693.41,-0.67%,-0.0123,0.573
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,883.00,5.30 Ar,-0.23%,+1.26%,-5.66%,-24.53%,-29.35%,+197.31%,-6.29,-140.32,9.01,211601.22,140229.71,+50.90%,129459.48,87305.77,+48.28%,-37757.02,-40969.93,-7.84%,-6.29,-9.1,-30.88%,98.04,97.5,+0.55%,1536027.3,1530153.41,+0.38%,947788.44,945127.47,+0.28%,600000.0,600000.0,0.00%,-11761.14,-14974.06,-21.46%,-0.0642,1.6112
PCBL,Prime Commercial Bank,Commercial Banks,238.00,46.18 Ar,+0.42%,+1.06%,-3.45%,-1.65%,+1.67%,-33.29%,19.63,12.13,1.35,21618585.43,16298745.7,+32.64%,9212693.62,6841242.73,+34.66%,4112568.8,3089335.32,+33.12%,19.63,19.66,-0.16%,175.8,171.28,+2.64%,336067949.3,325394310.6,+3.28%,299229555.9,289503307.0,+3.36%,20954781.77,20954781.77,0.00%,15883611.59,14936221.84,+6.34%,0.1117,8.1228
PCIL,Palpa Cement Industries Limited,Manufacturing And Processing,620.10,23.25 Ar,-1.26%,-0.14%,-4.60%,-22.49%,+87.91%,+87.91%,1.07,581.45,4.8,4784071.92,3415397.88,+40.07%,791598.34,591154.39,+33.91%,39992.67,57311.54,-30.22%,1.07,2.04,-47.66%,129.15,129.58,-0.33%,10315081.0,10991929.8,-6.16%,5471824.43,6132689.48,-10.78%,3750000.0,3750000.0,0.00%,1093256.57,1109240.32,-1.44%,0.0083,1.1298
PHCL,Peoples Hydropower Company Limited,Hydro Power,302.80,9.69 Ar,+0.93%,+1.75%,+1.61%,-2.95%,-25.64%,+12.15%,2.23,135.68,2.96,1156058.78,829478.87,+39.37%,703820.32,492799.51,+42.82%,71416.57,3818.73,"+1,770.17%",2.23,0.16,"+1,302.63%",102.24,100.23,+2.01%,11516943.16,11474659.39,+0.37%,8245142.31,8267206.38,-0.27%,3200000.0,3200000.0,0.00%,71800.85,7453.01,+863.38%,0.0218,2.5201
PMHPL,Panchakanya Mai Hydropower,Hydro Power,298.00,3.28 Ar,+2.23%,-0.67%,-6.44%,-13.12%,-22.50%,-13.62%,6.07,49.08,3.57,347144.36,291624.73,+19.04%,295875.8,254426.7,+16.29%,66795.76,82255.25,-18.79%,6.07,9.97,-39.10%,83.39,84.8,-1.66%,2484348.93,2515477.79,-1.24%,1567031.27,1582700.63,-0.99%,1100000.0,1100000.0,0.00%,-182682.34,-167222.85,+9.24%,0.0728,1.7083
PMLI,Prabhu Mahalaxmi Life Insurance Limited,Life Insurance,398.30,20.33 Ar,-0.95%,-2.83%,-9.74%,-16.85%,-16.13%,-21.47%,7.08,56.29,3.69,7474220.66,5057929.88,+47.77%,1292577.74,727730.7,+77.62%,375593.04,275070.86,+36.54%,7.08,6.91,+2.41%,116.58,115.6,+0.84%,25758666.25,24092278.16,+6.92%,19571029.74,17956413.8,+8.99%,5307793.92,5307793.92,0.00%,428240.52,332145.55,+28.93%,0.0607,3.1629
PPCL,Panchthar Power Company Ltd.,Hydro Power,335.00,3.22 Ar,+1.82%,+2.48%,-3.74%,-13.88%,+4.38%,-20.87%,8.85,37.86,3.4,377816.87,289281.17,+30.61%,338965.86,253691.2,+33.61%,85163.28,60193.88,+41.48%,8.85,8.34,+6.11%,98.65,96.06,+2.70%,2877749.22,2865238.85,+0.44%,1928241.17,1940700.21,-0.64%,962500.0,962500.0,0.00%,-12991.95,-37961.36,-65.78%,0.0897,2.0308
PPL,Peoples Power Limited,Hydro Power,302.89,2.87 Ar,-0.04%,-1.66%,-5.93%,-14.07%,-1.21%,+48.63%,-2.29,-132.07,2.95,89890.0,53598.0,+67.71%,75808.0,23876.0,+217.51%,-21763.0,-18040.0,+20.64%,-2.29,-2.53,-9.52%,102.59,102.98,-0.38%,974853.0,980756.0,-0.60%,1410.0,3589.0,-60.71%,948900.0,948900.0,0.00%,24545.0,28268.0,-13.17%,-0.0223,0.0014
PRIN,Prabhu Insurance,Non Life Insurance,593.00,10.09 Ar,-0.17%,-1.10%,-11.91%,-17.52%,-15.52%,+6.61%,13.33,44.49,2.1,1008333.2,744488.18,+35.44%,725459.09,560086.85,+29.53%,246443.35,211555.53,+16.49%,13.33,16.58,-19.62%,193.0,209.55,-7.90%,7437160.11,7678897.48,-3.15%,3868676.79,4114601.89,-5.98%,1848939.09,1700955.92,+8.70%,104151.54,249124.55,-58.19%,0.0691,1.0841
PROFL,Progressive Finance,Finance,380.00,3.25 Ar,-0.24%,-1.04%,-12.04%,-16.30%,-21.19%,-21.58%,5.92,64.24,4.53,541990.32,403602.17,+34.29%,193683.59,140944.24,+37.42%,50169.59,-24743.25,-302.76%,5.92,-3.89,-252.07%,83.84,75.05,+11.71%,8899819.29,8642470.12,+2.98%,8188757.49,8005929.68,+2.28%,848106.0,848106.0,0.00%,-137044.2,-211565.55,-35.22%,0.0706,11.5162
PRSF,Prabhu Smart Fund,Mutual Fund,12.89,1.29 Ar,+1.50%,+1.10%,+0.08%,-1.53%,+22.65%,+54.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,Prabhu Bank,Commercial Banks,177.50,41.79 Ar,+0.85%,-0.62%,-9.44%,-10.17%,-14.98%,-50.19%,-1.02,-173.22,1.26,21976924.0,16819667.0,+30.66%,9265782.0,7181924.0,+29.02%,-241244.0,851523.0,-128.33%,-1.02,4.82,-121.25%,140.92,146.26,-3.65%,412087634.0,401941268.0,+2.52%,378911634.0,367507981.0,+3.10%,23542490.0,23542490.0,0.00%,9633511.0,10890798.0,-11.54%,-0.0072,11.4213
PSF,Prabhu Select Fund,Mutual Fund,11.99,1.50 Ar,-0.17%,-1.48%,-0.08%,-1.72%,+11.74%,+61.16%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,Pure Energy Limited,Hydro Power,662.00,5.30 Ar,-13.33%,-13.80%,-22.12%,-29.08%,-18.67%,+108.05%,3.16,209.31,6.39,247616.83,176991.3,+39.90%,233447.73,166658.17,+40.08%,25301.75,11712.93,+116.02%,3.16,1.95,+62.01%,103.64,101.94,+1.67%,2345425.5,2370587.02,-1.06%,1516285.85,1555036.19,-2.49%,800000.0,800000.0,0.00%,29139.65,15550.83,+87.38%,0.0305,1.8287
RADHI,Radhi Bidhyut Company,Hydro Power,679.00,12.49 Ar,+0.59%,-0.88%,-6.99%,-12.71%,-9.87%,+129.11%,19.75,34.37,3.99,137615.55,109625.7,+25.53%,101704.87,82113.99,+23.86%,363251.02,323942.44,+12.13%,19.75,23.49,-15.90%,170.14,176.26,-3.47%,3604241.27,3841886.62,-6.19%,475329.01,600419.63,-20.83%,1838979.32,1838979.32,0.00%,1289932.95,1402487.67,-8.03%,0.1161,0.1519
RAWA,Rawa Energy Development Limited,Hydro Power,393.00,1.10 Ar,-1.75%,-3.49%,-7.18%,-30.69%,-47.96%,+43.33%,11.17,35.2,4.55,104782.96,80893.57,+29.53%,89983.61,70702.54,+27.27%,31262.96,26811.95,+16.60%,11.17,12.77,-12.55%,86.32,84.73,+1.88%,652219.49,655252.27,-0.46%,410512.7,417996.49,-1.79%,280000.0,280000.0,0.00%,-38293.21,-42744.22,-10.41%,0.1294,1.6984
RBBD2088,7% RBBL Debenture 2088,Bond,"1,066.59",0.00,+2.99%,+1.58%,+3.89%,-1.70%,+2.77%,+8.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBBF40,RBB Focus 40,Mutual Fund,9.00,1.13 Ar,-2.91%,-2.70%,-2.39%,-3.12%,-4.56%,-4.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,Rastriya Beema,Non Life Insurance,"13,355.00",35.61 Ar,+0.41%,-3.24%,-8.46%,-13.27%,-15.76%,-25.82%,129.18,103.38,5.15,912090.91,739468.46,+23.34%,729925.21,542844.44,+34.46%,344437.91,288953.4,+19.20%,129.18,144.49,-10.60%,6407.05,6524.1,-1.79%,24814700.71,25421466.6,-2.39%,7731005.48,8025657.65,-3.67%,266639.06,266639.06,0.00%,2595584.48,2602479.76,-0.26%,0.0202,0.4525
RBCLPO,Rastriya Beema Promoter,Non Life Insurance,"11,215.10",19.92 Ar,+2.98%,+0.13%,-1.45%,-9.26%,-12.83%,-21.02%,129.18,103.38,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,River Falls Power Limited,Hydro Power,326.00,2.28 Ar,-0.31%,-1.21%,-2.66%,-11.41%,-6.97%,+67.09%,2.71,120.28,2.72,264331.18,201739.78,+31.03%,226908.72,182628.38,+24.25%,37945.5,18656.34,+103.39%,2.71,1.78,+52.54%,119.78,118.41,+1.16%,2839149.67,2848256.67,-0.32%,1162190.38,1190539.43,-2.38%,1400000.0,1400000.0,0.00%,276959.29,257717.23,+7.47%,0.0226,0.693
RHGCL,Rapti Hydro And General Construction Limited,Hydro Power,247.80,3.04 Ar,+1.98%,-0.48%,-5.74%,-15.97%,-8.06%,+17.41%,-2.16,-114.95,2.65,83970.77,75932.67,+10.59%,60663.68,60942.65,-0.46%,-26419.39,263.83,"-10,113.75%",-2.16,0.03,"-7,610.32%",93.56,95.74,-2.28%,1769468.88,1796497.51,-1.50%,617799.38,618076.5,-0.04%,1225587.6,1225587.6,0.00%,-78952.42,-52215.03,+51.21%,-0.0231,0.5364
RHPL,Rasuwagadhi Hydropower Company Limited,Hydro Power,173.10,11.84 Ar,-3.19%,-7.93%,-32.72%,-37.98%,-39.78%,-57.36%,-21.13,-8.19,2.58,1266672.0,777725.0,+62.87%,956167.0,578552.0,+65.27%,-1445890.0,-1239653.0,+16.64%,-21.13,-24.16,-12.52%,67.01,70.04,-4.32%,23554436.0,23492441.0,+0.26%,18969392.0,18700575.0,+1.44%,6842100.0,6842100.0,0.00%,-2257058.0,-2050234.0,+10.09%,-0.3153,4.1372
RIDI,Ridi Power Company Limited,Hydro Power,344.00,7.99 Ar,-2.27%,-0.55%,-6.47%,-5.49%,+47.79%,-20.66%,2.02,170.55,3.37,364781.69,298312.29,+22.28%,293318.85,260822.07,+12.46%,46862.65,74171.95,-36.82%,2.02,4.26,-52.61%,102.03,103.2,-1.14%,1101608.42,1120250.97,-1.66%,1469452.99,1492165.47,-1.52%,2323351.8,2323351.8,0.00%,47062.02,74371.27,-36.72%,0.0198,-3.9948
RLEL,Ridge Line Energy Limited,Hydro Power,772.00,9.15 Ar,-2.28%,-8.53%,-15.16%,-22.02%,+133.94%,+133.94%,12.24,63.09,5.97,337237.71,236787.9,+42.42%,306273.32,214629.17,+42.70%,144992.24,93909.25,+54.40%,12.24,10.57,+15.80%,129.2,125.06,+3.32%,2667659.51,2675015.71,-0.27%,1136583.15,1193068.27,-4.73%,1185000.0,1185000.0,0.00%,346076.36,296947.43,+16.54%,0.0947,0.7423
RLFL,Reliance Finance,Finance,418.10,4.69 Ar,-0.67%,-2.77%,-10.43%,-10.66%,-9.15%,-18.52%,4.51,92.69,3.58,784609.0,597327.0,+31.35%,283456.0,223334.0,+26.92%,50587.0,37901.0,+33.47%,4.51,4.51,+0.10%,116.78,115.8,+0.84%,12524051.0,11504147.0,+8.87%,11214440.0,10205485.0,+9.89%,1121452.0,1121452.0,0.00%,188159.0,177210.0,+6.18%,0.0386,8.5632
RMF1,RBB Mutual Fund 1,Mutual Fund,9.50,1.19 Ar,+5.32%,+2.15%,-1.25%,-3.06%,+2.81%,+17.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,Reliable Nepal Life Insurance Limited,Life Insurance,410.00,21.31 Ar,+0.51%,-1.20%,-7.43%,-14.26%,-9.33%,+10.62%,11.21,36.57,3.55,7868951.57,5514498.89,+42.70%,1624143.53,1084193.9,+49.80%,582602.87,470417.33,+23.85%,11.21,12.07,-7.11%,148.49,146.17,+1.59%,26755295.92,24399824.83,+9.65%,19038635.31,16803889.91,+13.30%,5196800.0,5196800.0,0.00%,813439.03,683021.34,+19.09%,0.0755,2.4672
RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,Microcredit,619.90,6.41 Ar,+0.80%,+1.42%,-3.22%,-8.84%,-7.06%,-1.26%,13.37,46.37,4.73,413915.29,329782.34,+25.51%,191542.5,147622.42,+29.75%,138238.25,65647.5,+110.58%,13.37,8.46,+57.93%,131.07,124.07,+5.64%,5668451.27,5977534.2,-5.17%,4313131.78,4694545.93,-8.12%,1034064.42,1034064.42,0.00%,321255.07,248923.86,+29.06%,0.102,3.1824
RSML,Reliance Spinning Mills Limited,Manufacturing And Processing,"2,830.00",53.77 Ar,+5.01%,+3.74%,+1.80%,-22.51%,+757.58%,+757.58%,21.0,134.75,5.62,10486323.91,7482022.63,+40.15%,1411887.71,970187.08,+45.53%,399029.67,266892.12,+49.51%,21.0,18.73,+12.13%,503.32,497.37,+1.20%,13993458.85,14008628.89,-0.11%,4430361.64,4558562.25,-2.81%,1900000.0,1900000.0,0.00%,7663097.2,7550066.61,+1.50%,0.0417,0.4633
RSY,Reliable Samriddhi Yojana,Mutual Fund,9.47,1.14 Ar,+0.53%,+0.32%,-0.81%,+0.16%,+11.16%,+12.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RSY2,Reliable Samriddhi Yojana -2,Mutual Fund,8.92,1.11 Ar,+0.22%,-2.62%,-1.22%,-1.22%,-1.22%,-1.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,Ru Ru Jalbidhyut Pariyojana Limited,Hydro Power,572.50,3.25 Ar,+1.31%,-2.14%,-6.61%,-12.99%,-12.87%,-30.41%,10.4,55.04,4.44,138735.79,118014.62,+17.56%,92156.69,83215.16,+10.75%,64909.12,62031.67,+4.64%,10.4,13.25,-21.52%,128.84,128.34,+0.39%,1038362.87,1057013.69,-1.76%,234361.9,256133.05,-8.50%,624054.42,624054.42,0.00%,179946.55,176826.21,+1.76%,0.0807,0.2915
SABBL,Salapa Bikas Bank Limited,Development Bank,879.00,4.59 Ar,+1.60%,+1.03%,-12.10%,-27.11%,+166.36%,+166.36%,1.46,603.4,8.49,139536.92,112831.19,+23.67%,63436.31,55749.76,+13.79%,7609.91,-3189.36,-338.60%,1.46,-0.81,-278.97%,103.52,103.75,-0.22%,2186522.56,2065226.98,+5.87%,1645740.75,1523245.86,+8.04%,522388.0,522388.0,0.00%,18393.81,19593.12,-6.12%,0.0141,3.0433
SADBL,Shangrila Development Bank,Development Bank,406.50,14.46 Ar,+0.12%,+0.37%,-2.28%,-2.73%,+2.55%,+23.50%,23.83,17.06,2.4,4774523.36,3401489.13,+40.37%,2420107.94,1617555.56,+49.62%,889937.94,484531.08,+83.67%,23.83,17.3,+37.75%,169.5,158.79,+6.74%,66042519.31,64156981.16,+2.94%,59713434.85,58227665.24,+2.55%,3734068.51,3734068.51,0.00%,2595015.96,2195247.41,+18.21%,0.1406,9.4348
SAEF2,Sanima Equity Fund-2,Mutual Fund,9.02,1.13 Ar,+0.33%,-0.22%,-4.95%,-4.95%,-4.95%,-4.95%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAGAR,Sagar Distillery Limited,Manufacturing And Processing,"1,500.00",10.89 Ar,-1.32%,-1.45%,-15.73%,-11.61%,+326.86%,+326.86%,-7.89,-190.15,12.5,208169.27,98336.28,+111.69%,97482.71,64274.16,+51.67%,-57269.66,-35357.2,+61.97%,-7.89,-6.49,+21.48%,119.96,127.08,-5.60%,1538116.19,1476786.82,+4.15%,667185.06,554211.79,+20.38%,726000.0,726000.0,0.00%,144931.14,196575.03,-26.27%,-0.0658,0.7661
SAGF,Sanima Growth Fund,Mutual Fund,9.63,64.76 Cr,-3.70%,+2.65%,-2.77%,-0.87%,+9.20%,+26.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
