Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
NLG,Nlg Insurance,Non Life Insurance,578.10,0.00,+3.60%,+1.46%,-6.59%,-7.95%,-23.60%,+6.12%,1.74,332.29,2.09,1305418.84,782383.04,+66.85%,488135.12,249677.65,+95.51%,34810.19,11044.5,+215.18%,1.74,0.86,+102.03%,170.93,174.15,-1.85%,9801164.08,9874764.13,-0.75%,5241115.49,5407353.67,-3.07%,2667833.41,2565224.43,+4.00%,17057.41,2272.74,+650.52%,0.0102,1.1494
NLIC,Nepal Life Insurance,Life Insurance,769.90,0.00,+2.68%,+3.90%,+1.44%,-0.66%,+2.03%,-43.80%,6.4,120.34,7.11,52366736.68,35811973.51,+46.23%,4747672.76,2860231.54,+65.99%,454894.36,336920.29,+35.02%,6.4,7.11,-9.99%,126.33,124.86,+1.17%,293806885.0,272241271.9,+7.92%,281830926.2,260404147.3,+8.23%,9480201.37,9480201.37,0.00%,783333.52,677609.06,+15.60%,0.0507,23.5331
NLICL,National Life Insurance,Life Insurance,588.00,32.18 Ar,+1.55%,+2.62%,+1.55%,-0.96%,-3.60%,-14.83%,9.76,60.25,5.38,21121104.69,14320104.79,+47.49%,2254307.25,1570068.89,+43.58%,416629.89,286831.35,+45.25%,9.76,10.08,-3.16%,130.39,127.64,+2.16%,113426400.7,110266938.0,+2.87%,105664789.8,103002290.4,+2.58%,5691649.33,5691649.33,0.00%,524930.0,407935.06,+28.68%,0.0749,13.6138
NMB,NMB Bank,Commercial Banks,245.00,45.00 Ar,+2.30%,+3.59%,+1.20%,-1.41%,-3.59%,-33.44%,16.08,15.24,1.48,15984078.0,10653507.0,+50.04%,7378022.0,4771475.0,+54.63%,2687786.0,1648614.0,+63.03%,16.08,17.1,-5.94%,165.59,169.36,-2.23%,375401623.0,359135364.0,+4.53%,338500303.0,326473469.0,+3.68%,22285041.0,19285041.0,+15.56%,14616280.0,13376853.0,+9.27%,0.0971,9.1731
NMB50,NMB 50,Mutual Fund,10.60,1.32 Ar,+4.13%,+3.41%,+1.34%,+2.91%,+8.82%,+22.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,NMB Hybrid Fund L- II,Mutual Fund,9.56,0.00,-5.63%,-2.25%,-0.83%,-4.11%,+3.35%,+3.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,NMB Microfinance,Microcredit,626.00,0.00,+5.56%,+4.51%,-2.19%,-4.86%,-18.23%,-43.75%,16.08,38.93,4.39,725320.69,469439.15,+54.51%,444206.74,283143.97,+56.88%,87013.31,34891.74,+149.38%,16.08,9.67,+66.25%,142.44,140.61,+1.30%,8800616.07,8543328.76,+3.01%,7772979.23,7528864.46,+3.24%,721449.15,721449.15,0.00%,306187.69,293015.15,+4.50%,0.1129,7.5639
NMFBS,National Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,128.00",15.02 Ar,+2.36%,+1.98%,-0.18%,-2.23%,-10.35%,-31.46%,51.59,21.86,4.35,2537532.0,1698727.0,+49.38%,1364659.0,902242.0,+51.25%,588661.0,366699.0,+60.53%,51.59,48.21,+7.02%,259.51,245.37,+5.76%,31587115.0,30806828.0,+2.53%,27639083.0,27073882.0,+2.09%,1521363.0,1521363.0,0.00%,2426669.0,2211583.0,+9.73%,0.1988,7.0007
NMIC,Nepal Micro Insurance Company Limited,Non Life Insurance,939.80,0.00,+5.61%,+3.05%,-8.49%,-19.34%,-41.73%,+182.65%,4.54,207.21,6.39,99255.14,64316.5,+54.32%,60736.62,32899.4,+84.61%,25512.39,13546.33,+88.33%,4.54,3.61,+25.55%,100.17,101.65,-1.46%,1292292.92,1072763.59,+20.46%,541034.64,310369.65,+74.32%,750000.0,750000.0,0.00%,-1922.59,2261.87,-185.00%,0.0453,0.7202
NMLBBL,Nerude Mirmire Laghubitta Bittiya Sanstha Limited,Microcredit,544.00,7.60 Ar,+1.70%,+2.41%,-5.88%,-12.96%,-24.13%,-51.83%,4.18,130.1,3.02,1782447.92,1273097.6,+40.01%,898298.57,681075.05,+31.89%,43833.1,78150.52,-43.91%,4.18,11.18,-62.61%,180.1,212.76,-15.35%,21014686.11,21411950.49,-1.86%,18497283.26,18438083.11,+0.32%,1397764.27,1397764.27,0.00%,1119638.58,1576103.1,-28.96%,0.0232,7.3478
NRIC,Nepal Reinsurance Company Limited,ReInsurance,961.00,128.99 Ar,+4.12%,+2.46%,-3.51%,-2.72%,-29.73%,-20.19%,-118.98,-8.08,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRM,Nepal Republic Media Limited,Media,321.00,3.11 Ar,+7.00%,+0.94%,-4.75%,-23.00%,-31.54%,+16.56%,-4.05,-79.29,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NRN,NRN Infrastructure and Development Limited,Organized Fund,"1,462.60",18.79 Ar,+8.82%,+6.29%,+2.42%,-7.08%,-13.89%,+258.57%,-5.49,-266.29,8.48,27788.28,22645.42,+22.71%,22072.27,15506.39,+42.34%,-74072.84,-5293.24,"+1,299.39%",-5.49,-0.59,+832.92%,172.44,174.49,-1.17%,3487139.68,3567740.13,-2.26%,386486.58,430227.88,-10.17%,1798121.2,1798121.2,0.00%,1302531.9,1339391.04,-2.75%,-0.0318,0.1246
NSIF2,NMB Sulav Investment Fund - 2,Mutual Fund,10.53,0.00,+2.93%,-1.13%,-1.59%,-3.39%,+7.08%,+19.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSY,Nepal Life Samriddhi Lagani Yojana,Mutual Fund,9.69,0.00,-0.62%,+3.52%,+1.04%,-0.51%,-4.43%,-4.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NTC,Nepal Doorsanchar Company,Telecom,862.00,155.16 Ar,+0.52%,+1.77%,+1.59%,-2.05%,-0.04%,-7.83%,46.47,18.55,1.56,28854894.0,19227266.0,+50.07%,24330301.0,16299173.0,+49.27%,6272997.0,4164508.0,+50.63%,46.47,46.27,+0.42%,550.88,539.51,+2.11%,135328493.0,134987055.0,+0.25%,36169529.0,37875189.0,-4.50%,18000000.0,18000000.0,0.00%,81158964.0,79111867.0,+2.59%,0.0844,0.3648
NUBL,Nirdhan Utthan Bank,Microcredit,635.00,0.00,0.00%,+4.44%,-0.95%,-8.21%,-15.09%,-37.40%,7.54,84.26,2.96,2707896.64,1786797.27,+51.55%,1394568.11,913706.75,+52.63%,155021.71,119738.14,+29.47%,7.54,8.73,-13.69%,214.43,213.17,+0.59%,29480039.29,28858960.64,+2.15%,23599035.56,23012275.02,+2.55%,2742683.74,2742683.74,0.00%,3138320.0,3104001.88,+1.11%,0.0352,4.0128
NWCL,Nepal Warehousing Company Limited,Trading,749.00,5.15 Ar,+3.60%,+6.02%,-2.60%,-9.75%,-20.98%,+226.22%,-6.92,-108.19,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYADI,Nyadi Hydropower Limited,Hydro Power,375.00,5.63 Ar,+4.46%,+7.45%,-5.78%,-6.72%,-20.52%,+20.77%,11.94,31.4,5.43,609770.0,437821.0,+39.27%,388185.0,285160.0,+36.13%,147778.0,115946.0,+27.45%,11.94,14.05,-15.03%,69.05,67.13,+2.87%,5715321.0,5768005.0,-0.91%,4575923.0,4660436.0,-1.81%,1650000.0,1650000.0,0.00%,-510602.0,-542432.0,-5.87%,0.1729,4.0161
OHL,Oriental Hotels,Hotels,690.00,8.17 Ar,+1.17%,+0.80%,-0.29%,-5.45%,-24.12%,+10.58%,-3.3,-208.84,2.1,740756.76,491777.97,+50.63%,158537.31,100965.59,+57.02%,-29351.36,-27431.45,+7.00%,-3.3,-4.63,-28.67%,328.17,328.33,-0.05%,6026554.95,5975791.13,+0.85%,2139366.58,2086682.76,+2.52%,1184494.96,1184494.96,0.00%,2702693.41,2704613.41,-0.07%,-0.0101,0.5504
OMPL,Om Megashree Pharmaceuticals Limited,Manufacturing And Processing,943.00,5.66 Ar,+7.16%,+4.78%,-17.93%,-22.83%,-37.97%,+217.51%,-9.1,-103.58,9.67,140229.71,105122.25,+33.40%,87305.77,60767.72,+43.67%,-40969.93,-38436.77,+6.59%,-9.1,-12.81,-28.94%,97.5,97.93,-0.43%,1530153.41,1529530.37,+0.04%,945127.47,941971.27,+0.34%,600000.0,600000.0,0.00%,-14974.06,-12440.9,+20.36%,-0.0933,1.6155
PCBL,Prime Commercial Bank,Commercial Banks,242.00,46.95 Ar,+0.88%,+4.76%,+2.54%,-1.22%,-8.25%,-34.34%,19.66,12.31,1.41,16298745.7,11218395.39,+45.29%,6841242.73,4653314.97,+47.02%,3089335.32,2043378.3,+51.19%,19.66,19.5,+0.79%,171.28,165.8,+3.31%,325394310.6,319678211.2,+1.79%,289503307.0,284936107.5,+1.60%,20954781.77,20954781.77,0.00%,14936221.84,13787321.87,+8.33%,0.1148,8.0662
PCIL,Palpa Cement Industries Limited,Manufacturing And Processing,652.00,24.45 Ar,+9.58%,+6.90%,-11.89%,+34.96%,+97.58%,+97.58%,2.04,319.96,5.03,3415397.88,0.0,0.00%,591154.39,0.0,0.00%,57311.54,0.0,0.00%,2.04,0.0,0.00%,129.58,0.0,0.00%,10991929.8,0.0,0.00%,6132689.48,0.0,0.00%,3750000.0,0.0,0.00%,1109240.32,0.0,0.00%,0.0157,1.2621
PHCL,Peoples Hydropower Company Limited,Hydro Power,306.80,9.82 Ar,+5.79%,+4.00%,-3.70%,-2.91%,-41.80%,+13.63%,0.16,1928.18,3.06,829478.87,571221.57,+45.21%,492799.51,361118.54,+36.46%,3818.73,2540.56,+50.31%,0.16,0.16,+0.21%,100.23,100.19,+0.04%,11474659.39,11531899.3,-0.50%,8267206.38,8325724.45,-0.70%,3200000.0,3200000.0,0.00%,7453.01,6174.85,+20.70%,0.0016,2.5775
PMHPL,Panchakanya Mai Hydropower,Hydro Power,325.00,3.58 Ar,+2.91%,+3.80%,-2.69%,-9.34%,-24.35%,+4.84%,9.97,32.6,3.83,291624.73,229581.22,+27.02%,254426.7,201520.77,+26.25%,82255.25,83956.08,-2.03%,9.97,15.26,-34.68%,84.8,84.95,-0.18%,2515477.79,2555451.74,-1.56%,1582700.63,1620973.76,-2.36%,1100000.0,1100000.0,0.00%,-167222.85,-165522.02,+1.03%,0.1176,1.6968
PMLI,Prabhu Mahalaxmi Life Insurance Limited,Life Insurance,454.90,23.22 Ar,+5.03%,+2.90%,-1.26%,-5.03%,-10.98%,-19.96%,6.91,65.83,4.28,5057929.88,3402147.7,+48.67%,727730.7,520587.44,+39.79%,275070.86,133159.6,+106.57%,6.91,5.02,+37.71%,115.6,113.02,+2.28%,24092278.16,22865562.17,+5.36%,17956413.8,16866456.56,+6.46%,5307793.92,5307793.92,0.00%,332145.55,218053.33,+52.32%,0.0598,2.9265
PPCL,Panchthar Power Company Ltd.,Hydro Power,346.00,3.33 Ar,+4.85%,+5.17%,-5.21%,-14.55%,-10.36%,-10.88%,8.34,41.49,3.6,289281.17,239491.71,+20.79%,253691.2,227603.7,+11.46%,60193.88,90491.04,-33.48%,8.34,18.8,-55.65%,96.06,99.2,-3.17%,2865238.85,2913979.58,-1.67%,1940700.21,1959143.77,-0.94%,962500.0,962500.0,0.00%,-37961.36,-7664.19,+395.31%,0.0868,2.0991
PPL,Peoples Power Limited,Hydro Power,340.00,0.00,+6.25%,+5.59%,-2.86%,-9.09%,-13.30%,+66.83%,-2.53,-134.13,3.3,53598.0,31715.0,+69.00%,23876.0,24558.0,-2.78%,-18040.0,-2222.0,+711.88%,-2.53,-0.47,+441.25%,102.98,104.65,-1.59%,980756.0,994618.0,-1.39%,3589.0,1632.0,+119.91%,948900.0,948900.0,0.00%,28268.0,44086.0,-35.88%,-0.0246,0.0037
PRIN,Prabhu Insurance,Non Life Insurance,690.00,11.74 Ar,+3.28%,+1.02%,-1.77%,+2.83%,-7.00%,+10.27%,16.58,41.61,2.17,744488.18,487663.45,+52.66%,560086.85,339011.48,+65.21%,211555.53,122459.87,+72.75%,16.58,14.4,+15.17%,209.55,203.11,+3.17%,7678897.48,7658997.3,+0.26%,4114601.89,4204245.71,-2.13%,1700955.92,1700955.92,0.00%,249124.55,199493.81,+24.88%,0.0791,1.1544
PROFL,Progressive Finance,Finance,444.00,3.80 Ar,+2.54%,+2.54%,-0.89%,-2.84%,-18.59%,+19.79%,-3.89,-114.14,5.92,403602.17,269721.13,+49.64%,140944.24,91774.29,+53.58%,-24743.25,-29251.96,-15.41%,-3.89,-6.9,-43.61%,75.05,73.93,+1.52%,8642470.12,8466934.64,+2.07%,8005929.68,7839943.12,+2.12%,848106.0,848106.0,0.00%,-211565.55,-221114.48,-4.32%,-0.0518,12.5773
PRSF,Prabhu Smart Fund,Mutual Fund,12.79,1.28 Ar,+3.56%,+0.71%,+0.16%,-2.66%,+18.59%,+53.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRVU,Prabhu Bank,Commercial Banks,197.00,46.38 Ar,+3.90%,+4.23%,+1.97%,-4.37%,-13.39%,-50.38%,4.82,40.85,1.35,16819667.0,11726578.0,+43.43%,7181924.0,4984000.0,+44.10%,851523.0,1014457.0,-16.06%,4.82,8.62,-44.04%,146.26,146.17,+0.06%,401941268.0,410577088.0,-2.10%,367507981.0,376164044.0,-2.30%,23542490.0,23542490.0,0.00%,10890798.0,10870554.0,+0.19%,0.033,10.673
PSF,Prabhu Select Fund,Mutual Fund,11.92,1.49 Ar,+1.02%,+0.59%,-2.21%,-3.48%,+13.98%,+57.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURE,Pure Energy Limited,Hydro Power,870.00,6.96 Ar,+0.58%,+16.94%,-4.40%,-3.84%,-2.25%,+173.41%,1.95,445.66,8.53,176991.3,116113.83,+52.43%,166658.17,108727.62,+53.28%,11712.93,9228.92,+26.92%,1.95,2.31,-15.39%,101.94,101.63,+0.31%,2370587.02,2291671.21,+3.44%,1555036.19,1478604.39,+5.17%,800000.0,800000.0,0.00%,15550.83,13066.82,+19.01%,0.0191,1.9067
RADHI,Radhi Bidhyut Company,Hydro Power,737.50,13.56 Ar,+5.36%,+3.87%,-0.73%,-8.50%,-11.46%,+136.54%,23.49,31.4,4.18,109625.7,77755.84,+40.99%,82113.99,59459.1,+38.10%,323942.44,298454.02,+8.54%,23.49,32.46,-27.64%,176.26,171.02,+3.06%,3841886.62,3745580.24,+2.57%,600419.63,600467.31,-0.01%,1838979.32,1838979.32,0.00%,1402487.67,1306133.62,+7.38%,0.1333,0.1852
RAWA,Rawa Energy Development Limited,Hydro Power,437.60,1.23 Ar,+6.27%,+4.49%,-11.42%,-33.90%,-47.11%,+59.59%,12.77,34.27,5.16,80893.57,59426.47,+36.12%,70702.54,52137.37,+35.61%,26811.95,22449.66,+19.43%,12.77,16.04,-20.38%,84.73,83.18,+1.87%,655252.27,664617.83,-1.41%,417996.49,431724.34,-3.18%,280000.0,280000.0,0.00%,-42744.22,-47106.51,-9.26%,0.1507,1.7618
RBBF40,RBB Focus 40,Mutual Fund,9.38,1.17 Ar,-6.11%,+1.30%,+0.21%,-1.78%,-0.53%,-0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBCL,Rastriya Beema,Non Life Insurance,"14,894.00",39.71 Ar,+0.10%,+2.77%,+1.32%,-2.97%,-3.37%,-31.84%,144.49,103.08,5.41,739468.46,543632.7,+36.02%,542844.44,337431.83,+60.88%,288953.4,177263.19,+63.01%,144.49,132.96,+8.67%,6524.1,6461.26,+0.97%,25421466.6,25283629.19,+0.55%,8025657.65,8055376.38,-0.37%,266639.06,266639.06,0.00%,2602479.76,2553336.06,+1.92%,0.0221,0.4614
RBCLPO,Rastriya Beema Promoter,Non Life Insurance,"12,100.00",21.49 Ar,-5.68%,+6.17%,+4.31%,-0.12%,-2.42%,-32.78%,144.49,103.08,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFPL,River Falls Power Limited,Hydro Power,335.10,2.35 Ar,+2.79%,+1.55%,-7.30%,-13.41%,-9.46%,+71.76%,1.78,188.6,2.83,201739.78,162840.23,+23.89%,182628.38,153289.9,+19.14%,18656.34,32363.99,-42.35%,1.78,4.62,-61.57%,118.41,119.39,-0.82%,2848256.67,2891429.09,-1.49%,1190539.43,1220004.21,-2.42%,1400000.0,1400000.0,0.00%,257717.23,271424.88,-5.05%,0.015,0.7182
RHGCL,Rapti Hydro And General Construction Limited,Hydro Power,270.00,3.31 Ar,+8.04%,+3.85%,-4.09%,-10.30%,-22.13%,+27.93%,0.03,9406.84,2.82,75932.67,57076.15,+33.04%,60942.65,47383.59,+28.62%,263.83,106.2,+148.42%,0.03,0.02,+65.61%,95.74,95.75,-0.01%,1796497.51,1797708.73,-0.07%,618076.5,619077.44,-0.16%,1225587.6,1225587.6,0.00%,-52215.03,-52045.16,+0.33%,0.0003,0.5245
RHPL,Rasuwagadhi Hydropower Company Limited,Hydro Power,263.60,18.04 Ar,+4.19%,+1.27%,-1.16%,-9.88%,-24.66%,-45.08%,-24.16,-10.91,3.76,777725.0,254245.0,+205.90%,578552.0,122043.0,+374.06%,-1239653.0,-1081475.0,+14.63%,-24.16,-31.61,-23.58%,70.04,72.34,-3.18%,23492441.0,23450194.0,+0.18%,18700575.0,18500734.0,+1.08%,6842100.0,6842100.0,0.00%,-2050234.0,-1892642.0,+8.33%,-0.3449,3.9026
RIDI,Ridi Power Company Limited,Hydro Power,349.50,8.12 Ar,+7.21%,+7.70%,+1.30%,-4.25%,+29.32%,+17.53%,4.26,82.11,3.39,298312.29,216302.28,+37.91%,260822.07,189709.05,+37.49%,74171.95,37428.12,+98.17%,4.26,3.22,+32.11%,103.2,101.62,+1.56%,1120250.97,1084195.28,+3.33%,1492165.47,1525556.69,-2.19%,2323351.8,2323351.8,0.00%,74371.27,37627.45,+97.65%,0.0413,-4.0121
RLEL,Ridge Line Energy Limited,Hydro Power,799.00,9.47 Ar,+12.06%,+5.83%,-11.60%,-36.20%,+142.12%,+142.12%,10.57,75.62,6.39,236787.9,162936.02,+45.33%,214629.17,148354.39,+44.67%,93909.25,65512.62,+43.35%,10.57,14.18,-25.46%,125.06,129.68,-3.56%,2675015.71,2454450.36,+8.99%,1193068.27,1255861.69,-5.00%,1185000.0,924300.0,+28.21%,296947.43,274288.67,+8.26%,0.0845,0.8051
RLFL,Reliance Finance,Finance,470.00,5.27 Ar,+4.44%,+2.24%,+2.44%,+4.70%,-8.38%,+6.07%,4.51,104.3,4.06,597327.0,369943.0,+61.46%,223334.0,120514.0,+85.32%,37901.0,1723.0,"+2,099.71%",4.51,0.31,"+1,366.38%",115.8,112.03,+3.37%,11504147.0,10903359.0,+5.51%,10205485.0,9647038.0,+5.79%,1121452.0,1121452.0,0.00%,177210.0,134869.0,+31.39%,0.0389,7.8585
RMF1,RBB Mutual Fund 1,Mutual Fund,9.76,1.22 Ar,-2.89%,-0.41%,-0.51%,-1.31%,+14.06%,+18.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RMF2,RBB Mutual Fund 2,Mutual Fund,9.92,83.94 Cr,-0.80%,-0.30%,-2.75%,-3.22%,+11.13%,+23.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNLI,Reliable Nepal Life Insurance Limited,Life Insurance,451.80,23.48 Ar,+2.68%,+1.76%,-1.70%,-3.81%,-5.87%,+21.90%,12.07,37.43,3.99,5514498.89,3742204.63,+47.36%,1084193.9,976508.62,+11.03%,470417.33,395878.9,+18.83%,12.07,15.24,-20.78%,146.17,144.97,+0.83%,24399824.83,23470420.01,+3.96%,16803889.91,15936719.44,+5.44%,5196800.0,5196800.0,0.00%,683021.34,616682.14,+10.76%,0.0826,2.2122
RSDC,RSDC Laghubitta Bittiya Sanstha Ltd.,Microcredit,664.00,6.87 Ar,+2.19%,+3.27%,+1.36%,-3.49%,-5.45%,+6.83%,8.46,78.44,5.35,329782.34,238667.38,+38.18%,147622.42,107624.89,+37.16%,65647.5,76672.48,-14.38%,8.46,14.83,-42.92%,124.07,125.15,-0.86%,5977534.2,6400793.08,-6.61%,4694545.93,5106704.85,-8.07%,1034064.42,1034064.42,0.00%,248923.86,260023.81,-4.27%,0.0682,3.6591
RSML,Reliance Spinning Mills Limited,Manufacturing And Processing,"3,200.00",60.80 Ar,+7.74%,+5.44%,-5.85%,-31.17%,+869.70%,+869.70%,18.73,170.86,6.43,7482022.63,4807360.88,+55.64%,970187.08,616459.8,+57.38%,266892.12,137435.42,+94.19%,18.73,14.47,+29.46%,497.37,490.54,+1.39%,14008628.89,14568829.02,-3.85%,4558562.25,5248558.13,-13.15%,1900000.0,1900000.0,0.00%,7550066.61,7420270.89,+1.75%,0.0377,0.4824
RSY,Reliable Samriddhi Yojana,Mutual Fund,10.00,0.00,-2.34%,-0.99%,-2.15%,-4.31%,+6.84%,+10.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RURU,Ru Ru Jalbidhyut Pariyojana Limited,Hydro Power,619.00,3.51 Ar,+0.16%,+1.14%,-4.18%,-9.05%,-7.54%,+4.21%,13.25,46.7,4.82,118014.62,91138.83,+29.49%,83215.16,68095.54,+22.20%,62031.67,52731.28,+17.64%,13.25,18.59,-28.70%,128.34,145.43,-11.75%,1057013.69,995968.23,+6.13%,256133.05,170925.38,+49.85%,624054.42,567322.2,+10.00%,176826.21,257720.64,-31.39%,0.1032,0.3198
SABBL,Salapa Bikas Bank Limited,Development Bank,914.00,4.77 Ar,+9.46%,+6.28%,-16.17%,-40.57%,+176.97%,+176.97%,-0.81,-1122.78,8.81,112831.19,67487.99,+67.19%,55749.76,28150.48,+98.04%,-3189.36,-10401.2,-69.34%,-0.81,-3.98,-79.56%,103.75,101.31,+2.41%,2065226.98,2090801.85,-1.22%,1523245.86,1561576.21,-2.45%,522388.0,522388.0,0.00%,19593.12,6837.64,+186.55%,-0.0078,2.8105
SADBL,Shangrila Development Bank,Development Bank,413.70,14.71 Ar,+2.40%,+3.68%,+0.68%,-2.68%,-4.16%,+29.95%,17.3,23.91,2.61,3401489.13,2336904.13,+45.56%,1617555.56,1088072.45,+48.66%,484531.08,302597.84,+60.12%,17.3,16.21,+6.75%,158.79,153.24,+3.62%,64156981.16,63403926.81,+1.19%,58227665.24,57681869.33,+0.95%,3734068.51,3734068.51,0.00%,2195247.41,1987988.98,+10.43%,0.1089,9.8203
SAGAR,Sagar Distillery Limited,Manufacturing And Processing,"1,719.90",12.49 Ar,+6.30%,+9.57%,+1.83%,-7.78%,+389.44%,+389.44%,-6.49,-264.86,13.53,98336.28,64406.52,+52.68%,64274.16,39031.05,+64.67%,-35357.2,-26158.1,+35.17%,-6.49,-7.21,-9.89%,127.08,128.34,-0.99%,1476786.82,1486338.15,-0.64%,554211.79,555162.52,-0.17%,726000.0,726000.0,0.00%,196575.03,205774.14,-4.47%,-0.0511,0.6007
SAGF,Sanima Growth Fund,Mutual Fund,10.49,70.55 Cr,+0.38%,+2.34%,+3.86%,+2.34%,+17.13%,+31.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAHAS,Sahas Urja Limited,Hydro Power,658.90,24.91 Ar,+3.60%,+2.62%,-0.56%,+5.42%,+20.04%,+93.62%,34.48,19.11,3.73,2333888.93,1704918.32,+36.89%,2184467.24,1597191.36,+36.77%,1182718.34,904828.36,+30.71%,34.48,39.57,-12.86%,176.74,170.72,+3.53%,18536828.26,18843694.38,-1.63%,10452948.89,11035252.53,-5.28%,4573800.0,4573800.0,0.00%,3510079.37,3234641.86,+8.52%,0.1951,1.2931
SAIL,Shreenagar Agritech Industries Limited,Manufacturing And Processing,963.70,15.72 Ar,+15.00%,+13.38%,-6.89%,-23.46%,+190.45%,+190.45%,1.64,587.79,8.69,1360773.0,882405.93,+54.21%,177759.94,118486.43,+50.03%,20058.68,15656.1,+28.12%,1.64,1.92,-14.59%,110.9,110.63,+0.24%,2993609.2,2911685.45,+2.81%,1184544.48,1107023.32,+7.00%,1631250.0,1631250.0,0.00%,177814.71,173412.13,+2.54%,0.0148,0.6548
SALICO,Sagarmatha Lumbini Insurance Co. Limited,Non Life Insurance,620.00,0.00,+2.48%,+4.75%,+0.06%,+1.81%,-14.07%,-36.99%,6.77,91.55,1.55,2081389.18,1597118.19,+30.32%,726397.43,420271.38,+72.84%,133213.73,37344.99,+256.71%,6.77,2.85,+137.81%,233.64,227.43,+2.73%,14912080.64,15519963.56,-3.92%,8784550.93,9555184.48,-8.07%,2622638.2,2622638.2,0.00%,188190.97,102948.09,+82.80%,0.029,1.4336
SANIMA,Sanima Bank,Commercial Banks,361.00,49.03 Ar,+3.14%,+3.14%,+0.28%,+2.64%,-1.31%,+4.99%,20.11,17.95,2.13,12414344.73,8466396.97,+46.63%,5160016.18,3428085.66,+50.52%,2350202.92,1391075.72,+68.95%,20.11,20.48,-1.82%,169.34,172.39,-1.77%,274189150.39,270383013.5,+1.41%,247802903.62,246969630.9,+0.34%,15581525.41,13581525.41,+14.73%,10804721.36,9831857.17,+9.90%,0.1188,9.3914
SANVI,Sanvi Energy Limited,Hydro Power,607.70,5.35 Ar,+7.56%,+3.35%,-11.67%,-18.97%,+53.89%,+53.89%,-8.5,-71.52,5.65,104973.78,104973.78,0.00%,100558.73,100837.63,-0.28%,-56079.94,-44267.67,+26.68%,-8.5,-10.06,-15.54%,107.55,108.9,-1.23%,2745446.33,2657909.53,+3.29%,1798978.12,1699629.04,+5.85%,880000.0,880000.0,0.00%,66468.21,78280.49,-15.09%,-0.079,1.9007
SAPDBL,Saptakoshi Development Bank Ltd,Development Bank,770.70,6.43 Ar,+5.56%,+1.01%,-6.58%,-10.07%,-26.79%,+101.75%,9.43,81.71,10.57,388336.17,262911.09,+47.71%,153645.22,107951.8,+42.33%,59024.77,26820.02,+120.08%,9.43,6.43,+46.72%,72.9,75.96,-4.03%,9498006.83,8828426.25,+7.58%,8889737.72,8194645.8,+8.48%,834338.43,834338.43,0.00%,-226069.32,-200557.98,+12.72%,0.1294,14.6148
SARBTM,Sarbottam Cement Limited,Manufacturing And Processing,795.00,39.56 Ar,+2.98%,+0.25%,-4.45%,-8.41%,-5.22%,+51.66%,23.12,34.39,4.06,7195913.37,4202371.91,+71.23%,1947195.32,1163801.08,+67.31%,905813.24,538350.04,+68.26%,23.12,20.61,+12.17%,195.96,188.92,+3.72%,16550710.06,15643196.1,+5.80%,6313432.73,5773481.86,+9.35%,5224275.0,5224275.0,0.00%,5013002.33,4645539.24,+7.91%,0.118,0.6167
SBCF,Sunrise Bluechip Fund,Mutual Fund,10.19,1.27 Ar,+4.51%,+5.49%,+1.90%,+2.00%,+12.81%,+17.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
