Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
LLBS,Laxmi Laghubitta Bittiya Sanstha,Microcredit,964.00,4.26 Ar,+1.47%,-2.56%,-2.16%,-3.85%,-10.38%,-40.17%,15.31,62.95,5.14,409651.54,234496.84,+74.69%,225629.85,140740.72,+60.32%,33815.23,30909.03,+9.40%,15.31,27.99,-45.30%,187.67,179.47,+4.57%,6873470.83,6472377.33,+6.20%,6044619.92,5679727.91,+6.42%,441662.1,441662.1,0.00%,387188.81,350987.31,+10.31%,0.0816,7.2928
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,216.70,52.76 Ar,0.00%,+0.09%,+0.60%,+3.73%,+13.08%,-5.69%,10.15,21.36,1.24,18911243.0,12820129.0,+47.51%,7876279.0,5249036.0,+50.05%,2038184.0,-273616.0,-844.91%,10.15,-2.04,-596.62%,175.08,166.23,+5.32%,490645638.0,462317627.0,+6.13%,443758505.0,417798228.0,+6.21%,26781163.0,26781163.0,0.00%,20105969.0,17738235.0,+13.35%,0.058,9.4644
LUK,Laxmi Unnati Kosh,Mutual Fund,10.00,65.26 Cr,-0.99%,+1.61%,+4.12%,+1.51%,+20.51%,+68.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.51,76.08 Cr,-0.21%,-6.47%,-0.63%,+0.42%,+12.48%,+13.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,660.00,2.55 Ar,+3.29%,-3.77%,-4.46%,-20.72%,+82.88%,+82.88%,2.33,282.68,6.39,40828.41,0.0,0.00%,33180.07,0.0,0.00%,4504.13,-1643.19,-374.11%,2.33,-1.7,-237.05%,103.31,103.05,+0.26%,1257038.55,1287069.08,-2.33%,858429.98,889492.71,-3.49%,385824.0,385824.0,0.00%,12784.57,11752.37,+8.78%,0.0226,2.1536
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,488.10,3.71 Ar,+0.85%,-1.63%,-2.28%,-14.03%,-32.57%,+89.80%,15.28,31.94,4.22,323952.01,251842.49,+28.63%,313686.3,243797.47,+28.67%,87117.47,80014.74,+8.88%,15.28,21.06,-27.42%,115.79,114.85,+0.81%,2719034.23,2777171.8,-2.09%,1839059.84,1904300.15,-3.43%,760000.0,760000.0,0.00%,119974.39,112871.66,+6.29%,0.132,2.0899
MANDU,Mandu Hydropower Limited,Hydro Power,808.20,11.02 Ar,-0.20%,+0.78%,-1.48%,-2.19%,-9.12%,+104.09%,26.85,30.1,5.29,396442.15,166422.8,+138.21%,378993.47,158554.95,+139.03%,183087.93,50257.2,+264.30%,26.85,14.74,+82.15%,152.82,143.08,+6.81%,5417793.83,5151189.68,+5.18%,3333847.5,3200074.09,+4.18%,1363637.0,1363637.0,0.00%,720309.32,587478.59,+22.61%,0.1757,1.5998
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,900.00,5.66 Ar,-1.29%,-0.84%,-4.91%,-8.18%,-22.44%,-31.09%,11.25,79.99,7.51,642139.79,304835.57,+110.65%,260090.27,105911.87,+145.57%,35349.42,-19707.92,-279.37%,11.25,-12.55,-189.68%,119.9,185.14,-35.24%,12831922.75,11956991.21,+7.32%,12078519.32,10793664.43,+11.90%,628357.34,628357.34,0.00%,125046.09,534969.44,-76.63%,0.0938,16.0319
MBJC,Madhya Bhotekoshi Jalavidyut Company Limited,Hydro Power,282.20,16.93 Ar,+0.43%,0.00%,-3.44%,-2.43%,-12.46%,+155.45%,2.04,138.28,2.99,810448.27,101850.91,+695.72%,720197.73,97263.89,+640.46%,61223.42,16494.65,+271.17%,2.04,1.1,+85.59%,94.44,93.69,+0.80%,22817046.87,22403747.19,+1.84%,16950665.72,16782094.54,+1.00%,6000000.0,6000000.0,0.00%,-333618.14,-378347.36,-11.82%,0.0216,2.8895
MBL,Machhapuchhre Bank,Commercial Banks,250.60,29.12 Ar,+0.64%,+2.85%,+0.04%,+8.26%,+20.48%,+9.11%,14.66,17.09,1.62,10134678.6,6852493.25,+47.90%,4398350.26,2941016.74,+49.55%,1658659.81,1011173.46,+64.03%,14.66,16.73,-12.39%,154.52,161.63,-4.40%,249301924.8,238205661.3,+4.66%,225990940.7,218670362.3,+3.35%,15086211.56,12086211.56,+24.82%,8224772.52,7449087.45,+10.41%,0.0949,9.6946
MBLEF,MBL Equity Fund,Mutual Fund,10.13,1.23 Ar,+1.10%,+0.30%,-1.67%,-0.69%,+10.22%,+10.22%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,301.00,1.63 Ar,+1.01%,-7.45%,-21.58%,-33.02%,-50.23%,+16.77%,5.29,56.92,-13.73,82322.42,49229.82,+67.22%,80351.97,47803.59,+68.09%,14347.14,13937.51,+2.94%,5.29,10.27,-48.53%,-21.92,-21.94,-0.07%,1375684.77,1401528.39,-1.84%,1494629.84,1520559.95,-1.71%,542583.0,542583.3,0.00%,-661528.38,-661614.86,-0.01%,-0.2413,-12.5657
MDB,Miteri Development Bank,Development Bank,598.00,7.28 Ar,+1.70%,+0.51%,-2.49%,-7.26%,-2.60%,+149.91%,10.54,56.73,4.29,493752.13,324373.28,+52.22%,221577.27,144603.92,+53.23%,96218.8,57005.63,+68.79%,10.54,9.37,+12.53%,139.36,135.98,+2.49%,10381607.5,10159718.58,+2.18%,8685441.07,8504692.22,+2.13%,1217100.0,1217100.0,0.00%,479066.43,437926.37,+9.39%,0.0756,5.1206
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,381.00,3.05 Ar,+1.28%,-4.98%,-11.06%,-16.55%,-23.92%,+67.20%,1.23,308.77,5.99,105612.3,87325.44,+20.94%,88925.38,74777.31,+18.92%,7403.65,18646.93,-60.30%,1.23,4.66,-73.53%,63.61,62.93,+1.08%,1267844.26,1282458.56,-1.14%,758965.79,779008.0,-2.57%,800000.0,800000.0,0.00%,-291121.54,-296549.45,-1.83%,0.0193,1.4914
MEL,Modi Energy Limited,Hydro Power,236.30,6.85 Ar,+2.78%,-8.04%,-17.00%,-21.56%,-26.25%,-5.39%,-4.31,-54.86,4.02,220848.0,108617.0,+103.33%,190262.0,89464.0,+112.67%,-62453.0,-41168.0,+51.70%,-4.31,-5.68,-24.15%,58.8,59.79,-1.65%,5421666.0,5465380.0,-0.80%,3716404.0,3731535.0,-0.41%,2900000.0,2900000.0,0.00%,-1194738.0,-1166155.0,+2.45%,-0.0733,2.1794
MEN,Mountain Energy Nepal Limited,Hydro Power,590.00,15.36 Ar,+0.17%,+0.94%,+0.86%,+0.67%,+20.79%,+22.50%,34.67,17.02,4.14,914447.8,613559.25,+49.04%,803547.42,547987.83,+46.64%,541449.55,423496.69,+27.85%,34.67,65.09,-46.73%,142.68,167.78,-14.96%,7418748.9,7522892.4,-1.38%,2962587.15,3156106.96,-6.13%,3123258.85,2602715.71,+20.00%,1332902.91,1764069.73,-24.44%,0.243,0.6648
MERO,Mero Microfinance Bittiya Sanstha Ltd.,Microcredit,725.00,10.29 Ar,+1.41%,-0.54%,-3.37%,-3.13%,+6.91%,-41.51%,13.33,54.4,4.77,1443262.78,957445.5,+50.74%,832311.5,544543.78,+52.85%,148575.61,98512.17,+50.82%,13.33,13.88,-4.01%,151.87,155.78,-2.51%,18307439.54,16536436.42,+10.71%,16050098.74,14325894.69,+12.04%,1486402.5,1419000.0,+4.75%,770938.31,791541.73,-2.60%,0.0878,7.1102
MFIL,Manjushree Financial Institution,Finance,798.00,10.79 Ar,+3.54%,+0.34%,-6.01%,-3.66%,+33.18%,+125.42%,21.6,36.95,4.38,1585582.01,1076525.5,+47.29%,684772.75,453273.77,+51.07%,218910.21,135378.53,+61.70%,21.6,20.03,+7.80%,182.2,175.29,+3.94%,27398821.73,27379300.22,+0.07%,24936292.04,25010111.18,-0.30%,1351552.85,1351552.85,0.00%,1110976.84,1017636.19,+9.17%,0.1186,10.1263
MHCL,Molung Hydropower Company Limited,Hydro Power,345.00,2.77 Ar,+0.82%,-2.40%,-5.00%,-13.91%,-33.97%,+120.63%,16.81,20.53,3.9,122747.96,72761.2,+68.70%,116926.8,69645.88,+67.89%,67441.34,40837.34,+65.15%,16.81,20.36,-17.43%,88.49,85.18,+3.89%,1167900.3,1178754.74,-0.92%,457757.11,495215.67,-7.56%,802500.0,802500.0,0.00%,-92356.82,-118960.93,-22.36%,0.19,0.6446
MHL,Mandakini Hydropower Limited,Hydro Power,502.00,3.25 Ar,+0.48%,+0.52%,-2.02%,-4.47%,-19.51%,+113.66%,11.14,45.05,4.46,73109.52,44884.75,+62.88%,64944.65,39704.7,+63.57%,36036.71,24365.99,+47.90%,11.14,15.07,-26.05%,112.66,111.42,+1.12%,989986.0,959080.75,+3.22%,261346.29,238476.8,+9.59%,646767.0,646767.0,0.00%,81872.63,73836.95,+10.88%,0.0989,0.3587
MHNL,Mountain Hydro Nepal Limited,Hydro Power,269.20,3.37 Ar,+1.58%,+1.53%,-3.60%,-4.33%,-2.94%,-4.33%,1.14,235.64,8.64,195542.31,195542.31,0.00%,103732.12,146850.15,-29.36%,7140.1,84906.01,-91.59%,1.14,27.17,-95.80%,31.16,30.59,+1.87%,3403374.74,3438986.95,-1.04%,3013886.27,3056638.59,-1.40%,1250000.0,1250000.0,0.00%,-860511.53,-867651.63,-0.82%,0.0366,7.7381
MKCL,Muktinath Krishi Company Limited,Trading,"1,290.00",9.03 Ar,+0.39%,-2.28%,-4.89%,-7.22%,-9.60%,+606.09%,4.69,275.08,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,316.00,3.16 Ar,+0.99%,-1.91%,-3.84%,-10.60%,-31.83%,+7.16%,8.76,36.06,4.89,230806.0,138026.0,+67.22%,230806.0,138026.0,+67.22%,43818.0,28418.0,+54.19%,8.76,11.37,-22.90%,64.61,63.17,+2.28%,3165309.0,3236472.0,-2.20%,2519226.0,2604781.0,-3.28%,1000000.0,1000000.0,0.00%,-353916.0,-368309.0,-3.91%,0.1356,3.8992
MKHL,Mai Khola Hydropower Limited,Hydro Power,516.50,2.03 Ar,+1.67%,-9.12%,-34.28%,-41.61%,-31.59%,+68.49%,-3.24,-159.41,5.2,19721.02,19721.02,0.00%,17131.8,17819.75,-3.86%,-6352.98,5483.46,-215.86%,-3.24,5.59,-157.93%,99.34,102.36,-2.95%,717524.93,697455.46,+2.88%,327946.97,296041.06,+10.78%,392156.8,392156.8,0.00%,-2578.84,9257.6,-127.86%,-0.0326,0.8418
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,490.20,1.84 Ar,+0.04%,-1.61%,-3.16%,-8.75%,-8.77%,+168.64%,9.4,52.18,4.62,61937.5,32187.82,+92.43%,56555.0,29325.89,+92.85%,17677.96,9697.1,+82.30%,9.4,10.31,-8.85%,106.21,104.09,+2.04%,796598.23,802234.06,-0.70%,396901.73,410518.42,-3.32%,376319.8,376319.8,0.00%,23376.7,15395.84,+51.84%,0.0885,0.993
MLBBL,Mithila Laghubitta Bikas Bank,Microcredit,"1,200.00",2.69 Ar,-0.33%,-0.08%,-5.86%,-10.48%,-5.93%,+16.13%,47.22,25.41,5.37,225931.33,127429.09,+77.30%,133055.38,81440.98,+63.38%,52871.73,33637.92,+57.18%,47.22,60.09,-21.41%,223.65,210.87,+6.06%,3461805.86,3395042.78,+1.97%,2960976.23,2922846.15,+1.30%,223933.15,223933.15,0.00%,276896.48,248263.49,+11.53%,0.2111,5.9121
MLBL,Mahalaxmi Bikas Bank Limited,Development Bank,367.90,15.81 Ar,+0.79%,-0.27%,-3.18%,-1.35%,+2.99%,+88.25%,13.59,27.06,2.27,3304003.14,2259199.39,+46.25%,1632402.8,1092070.29,+49.48%,459964.15,305931.09,+50.35%,13.59,14.24,-4.54%,162.01,165.48,-2.10%,62858591.91,63189698.61,-0.52%,55549988.59,56079958.95,-0.95%,4511281.07,4296458.16,+5.00%,2797322.25,2813281.51,-0.57%,0.0839,7.6006
MLBLD89,11% Mahalaxmi Debenture 2089,Bond,"1,250.00",0.00,-1.26%,0.00%,0.00%,+1.60%,+3.68%,+19.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,229.00",1.34 Ar,+0.33%,-1.61%,-14.22%,-18.74%,-28.48%,+208.18%,16.22,75.79,8.92,106723.48,52188.51,+104.50%,52316.92,24369.65,+114.68%,8868.4,4291.03,+106.67%,16.22,15.69,+3.34%,137.81,133.66,+3.11%,1623779.35,1602856.8,+1.31%,1473048.19,1456665.59,+1.12%,109375.0,109375.0,0.00%,41356.17,36816.21,+12.33%,0.1177,9.7727
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,813.00",3.94 Ar,+0.95%,+0.39%,-2.39%,-6.89%,-18.49%,-13.59%,33.06,54.83,7.02,331507.62,177058.01,+87.23%,158678.71,88146.04,+80.02%,35966.27,20248.53,+77.62%,33.06,37.23,-11.19%,258.1,251.23,+2.73%,5769457.33,5680107.39,+1.57%,5207938.0,5133522.51,+1.45%,217562.5,217562.5,0.00%,343956.83,329022.38,+4.54%,0.1281,9.2747
MMF1,Mega Mutual Fund -1,Mutual Fund,9.50,1.19 Ar,-1.35%,+0.73%,+0.21%,+7.60%,+22.07%,+11.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,490.00,4.90 Ar,+1.03%,-2.61%,-8.14%,-17.94%,-25.55%,+86.83%,11.28,43.43,5.0,327496.7,253261.19,+29.31%,290062.01,227127.63,+27.71%,84612.86,85656.99,-1.22%,11.28,17.13,-34.15%,97.94,98.04,-0.11%,3105351.68,3133998.74,-0.91%,2125970.63,2153573.57,-1.28%,1000000.0,1000000.0,0.00%,-20618.95,-19574.83,+5.33%,0.1152,2.1707
MNBBL,Muktinath Bikas Bank,Development Bank,371.90,26.21 Ar,+1.03%,-1.05%,-1.87%,-0.92%,+18.22%,+46.85%,15.71,23.67,2.4,7248453.0,5021542.0,+44.35%,3445804.0,2372868.0,+45.22%,942598.0,672040.0,+40.26%,15.71,16.8,-6.49%,155.09,151.35,+2.47%,134847588.0,132388260.0,+1.86%,122439593.0,120279549.0,+1.80%,8000389.0,8000389.0,0.00%,4407606.0,4108321.0,+7.28%,0.1013,9.8678
MNMF1,Muktinath Mutual Fund 1,Mutual Fund,9.73,1.22 Ar,+0.10%,-1.32%,-2.80%,-0.21%,+6.00%,+2.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,617.00,3.76 Ar,+2.00%,-0.82%,-2.44%,-7.93%,+1.00%,+289.55%,1.16,530.39,5.17,187559.5,126711.53,+48.02%,53155.81,35870.25,+48.19%,5323.77,7834.74,-32.05%,1.16,2.57,-54.70%,119.31,118.58,+0.61%,4430762.97,4196730.11,+5.58%,3702751.66,3473157.8,+6.61%,610200.0,610200.0,0.00%,117811.31,113372.31,+3.92%,0.0097,5.0861
MSHL,Mid Solu Hydropower Limited,Hydro Power,697.00,5.22 Ar,+0.72%,-4.83%,-7.73%,-15.61%,-5.71%,+141.36%,19.94,34.96,5.36,129929.68,89738.93,+44.79%,114778.79,81829.14,+40.27%,74601.02,41835.43,+78.32%,19.94,22.36,-10.84%,130.14,125.76,+3.48%,2206361.71,2180924.39,+1.17%,1232426.87,1239755.14,-0.59%,748400.0,748400.0,0.00%,225534.85,192769.25,+17.00%,0.1532,1.2654
MSLB,Mahuli Samudayik Laghubitta Sanstha Ltd.,Microcredit,"1,243.80",4.60 Ar,+0.47%,-0.25%,-3.96%,-6.21%,+11.33%,-16.57%,42.26,29.43,5.91,615680.73,394175.12,+56.19%,365055.99,227303.12,+60.60%,122811.2,70020.86,+75.39%,42.26,36.14,+16.93%,210.37,196.86,+6.86%,6463020.49,6217785.91,+3.94%,5647858.28,5454969.37,+3.54%,387494.87,387494.87,0.00%,427667.34,375321.67,+13.95%,0.2009,6.9285
NABBC,Narayani Development Bank,Development Bank,"1,059.00",2.78 Ar,+0.95%,-12.00%,-12.58%,-37.89%,+23.10%,+414.22%,-12.64,-83.76,32.11,16332.21,9994.11,+63.42%,-2454.69,-2318.02,+5.90%,-49781.51,-47347.81,+5.14%,-12.64,-19.16,-34.00%,32.98,28.9,+14.10%,687581.8,625883.23,+9.86%,514461.29,483011.36,+6.51%,524993.06,494333.36,+6.20%,-351872.55,-351461.49,+0.12%,-0.3833,2.9717
NABIL,Nabil Bank,Commercial Banks,523.00,141.51 Ar,0.00%,-0.95%,+0.58%,+4.91%,+10.88%,-28.80%,28.14,18.59,2.37,28443665.0,19200838.0,+48.14%,12459400.0,8087288.0,+54.06%,6764648.0,4759642.0,+42.13%,28.14,29.69,-5.25%,220.95,214.49,+3.01%,718429049.0,697025625.0,+3.07%,647598207.0,628267540.0,+3.08%,32056997.0,32056997.0,0.00%,38773846.0,36701088.0,+5.65%,0.1274,9.1429
NABILD2089,7% Nabil Debenture 2089,Bond,"1,060.00",0.00,+0.86%,-1.31%,-2.69%,-0.89%,-1.68%,-1.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,764.90,3.72 Ar,+2.67%,+0.66%,-3.25%,-6.29%,-11.20%,-4.40%,15.52,49.3,4.86,393210.1,184280.45,+113.38%,213268.12,90686.4,+135.17%,37686.44,5768.08,+553.36%,15.52,4.75,+226.68%,157.36,154.24,+2.03%,6842138.79,6791773.74,+0.74%,6077725.06,6042555.84,+0.58%,485760.0,485760.0,0.00%,278653.73,263457.91,+5.77%,0.0986,7.9508
NBF2,Nabil Balanced Fund 2,Mutual Fund,10.18,1.14 Ar,+1.80%,0.00%,-0.89%,+1.73%,+13.50%,+52.32%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBF3,Nabil Balanced Fund-3,Mutual Fund,9.88,1.24 Ar,+0.71%,+0.31%,-0.91%,+3.59%,+14.00%,+11.46%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,264.89,38.92 Ar,+1.84%,-2.95%,-3.88%,+6.25%,+3.43%,-24.24%,25.34,10.45,0.97,16197586.1,10377675.52,+56.08%,7313205.86,4442915.48,+64.60%,2792981.92,1304852.93,+114.05%,25.34,17.76,+42.70%,272.79,262.43,+3.95%,450762877.5,423779079.5,+6.37%,410678693.3,385217621.2,+6.61%,14694022.93,14694022.93,0.00%,25390161.22,23867435.39,+6.38%,0.0929,10.2454
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,537.00",4.48 Ar,-0.07%,0.00%,-2.04%,+0.73%,-9.36%,+121.57%,63.99,24.02,5.69,262530.9,130812.22,+100.69%,147184.85,71889.45,+104.74%,93216.06,32629.91,+185.68%,63.99,44.8,+42.84%,269.94,272.45,-0.92%,4088128.21,4261084.9,-4.06%,3301679.11,3467327.9,-4.78%,291337.5,291337.5,0.00%,495111.6,502419.5,-1.45%,0.2371,4.1982
NFS,Nepal Finance,Finance,569.00,4.77 Ar,+1.88%,-4.04%,-7.84%,-15.38%,-12.42%,+158.00%,-13.52,-42.1,4.65,247365.06,159895.17,+54.70%,58104.54,31140.72,+86.59%,-78625.21,-87349.4,-9.99%,-13.52,-22.52,-39.99%,122.4,121.25,+0.95%,5639436.09,5361778.04,+5.18%,4690053.83,4421297.27,+6.08%,775646.75,775646.75,0.00%,173735.52,164834.03,+5.40%,-0.1105,4.9401
NGPL,Ngadi Group Power Ltd.,Hydro Power,444.90,16.47 Ar,+3.11%,-1.26%,-5.58%,+0.86%,+15.93%,+266.54%,1.95,227.74,2.82,84365.0,46224.28,+82.51%,74132.06,42931.91,+72.67%,36164.79,21724.2,+66.47%,1.95,2.35,-16.76%,157.81,155.64,+1.39%,7086102.97,6838756.36,+3.62%,1243254.25,1076052.14,+15.54%,3702558.45,3702558.45,0.00%,2140290.28,2060145.77,+3.89%,0.0124,0.2128
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,636.00,2.47 Ar,+0.32%,+1.12%,+1.12%,-5.23%,-6.03%,+156.64%,21.15,30.08,5.22,73904.0,36844.0,+100.59%,65584.0,32202.0,+103.66%,44740.0,21669.0,+106.47%,21.15,22.33,-5.29%,121.76,127.26,-4.32%,637380.0,616741.0,+3.35%,122158.0,122738.0,-0.47%,423134.0,388197.0,+9.00%,92088.0,105806.0,-12.97%,0.1737,0.2371
NHPC,National Hydro Power,Hydro Power,283.10,6.98 Ar,+3.70%,-7.77%,-1.09%,+25.81%,+14.81%,+121.74%,2.11,134.37,2.91,111246.21,55988.01,+98.70%,74786.06,36653.05,+104.04%,25989.25,10677.6,+143.40%,2.11,1.73,+21.70%,97.41,96.79,+0.64%,3421801.87,3392383.99,+0.87%,1018538.6,1004362.38,+1.41%,2467162.92,2467162.92,0.00%,-63899.65,-79211.3,-19.33%,0.0217,0.4238
NIBLGF,NIBL Growth Fund,Mutual Fund,9.57,1.26 Ar,+0.53%,-1.35%,-4.61%,-1.14%,+22.04%,+24.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,9.49,1.07 Ar,+1.06%,+4.33%,+0.97%,+3.07%,+11.52%,+4.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,9.22,1.38 Ar,+0.77%,-1.29%,-6.73%,-1.08%,+16.68%,-3.28%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,356.70,53.21 Ar,+0.20%,-0.56%,-5.07%,+8.31%,-0.63%,-47.95%,1.25,284.4,2.06,17487944.03,12033063.16,+45.33%,6308251.64,4363883.87,+44.56%,140324.17,131191.67,+6.96%,1.25,1.76,-28.69%,172.97,198.33,-12.79%,386282218.8,387119586.2,-0.22%,360478716.1,357536379.0,+0.82%,14917566.92,14917566.92,0.00%,10885935.79,14668640.21,-25.79%,0.0072,13.9701
NICBF,NIC Asia Balanced Fund,Mutual Fund,9.94,75.12 Cr,+5.63%,-0.95%,-8.99%,-0.95%,+10.82%,+45.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.40,95.88 Cr,+1.40%,+0.98%,-0.32%,+0.87%,+10.71%,+12.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.52,86.16 Cr,0.00%,+2.36%,+1.06%,+1.93%,+9.79%,+5.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,Nepal Insurance,Non Life Insurance,489.10,12.47 Ar,+1.07%,+0.35%,-3.41%,-5.12%,-19.57%,+20.48%,0.39,1256.95,2.37,710836.97,324740.98,+118.89%,231856.23,-27604.91,-939.91%,4958.47,-96378.68,-105.14%,0.39,-15.13,-102.57%,205.98,230.33,-10.57%,7595497.71,9370394.24,-18.94%,3260087.44,4997531.93,-34.77%,2548575.01,2548575.01,0.00%,4179.65,65873.79,-93.66%,0.0019,0.752
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,578.00,10.05 Ar,0.00%,+0.26%,-0.69%,0.00%,-7.23%,-66.39%,8.2,70.53,4.54,1658454.33,1089543.76,+52.22%,854070.94,551047.36,+54.99%,106916.0,18814.56,+468.26%,8.2,2.16,+278.84%,127.35,122.3,+4.12%,23373315.17,22900242.32,+2.07%,21158161.66,20772834.67,+1.85%,1739440.0,1739440.0,0.00%,475713.51,387967.65,+22.62%,0.0644,9.5516
NICSF,NIC Asia Select Fund 30,Mutual Fund,9.69,1.21 Ar,+0.94%,+2.35%,+3.00%,+7.14%,+13.46%,+17.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,264.20,57.07 Ar,+0.88%,+0.27%,-1.84%,-0.42%,-7.12%,-42.94%,3.97,66.53,2.28,1806987.0,1228133.0,+47.13%,1081269.0,740720.0,+45.98%,643310.0,409940.0,+56.93%,3.97,3.8,+4.62%,115.84,114.75,+0.95%,41222146.0,41218214.0,+0.01%,16201643.0,16432482.0,-1.40%,21600000.0,21600000.0,0.00%,3420503.0,3185732.0,+7.37%,0.0343,0.6475
NIFRAGED,Nifra Green Energy Debenture 6% - 2088/89,Bond,"1,035.70",5.18 Ar,+0.22%,+0.14%,-6.83%,+0.81%,+3.24%,+3.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIL,Neco Insurance,Non Life Insurance,604.00,16.26 Ar,+1.17%,-2.44%,-4.02%,-5.22%,-10.18%,-23.03%,0.8,754.37,1.91,1010385.16,504353.53,+100.33%,314662.84,25127.3,"+1,152.27%",10775.1,-83134.65,-112.96%,0.8,-12.35,-106.48%,316.92,307.23,+3.15%,12208852.16,11973406.11,+1.97%,5928231.04,5859636.14,+1.17%,2691532.33,2691532.33,0.00%,587138.04,487483.46,+20.44%,0.0025,0.9439
NIMB,Nepal Investment Bank,Commercial Banks,199.70,68.15 Ar,+0.86%,0.00%,-3.88%,+4.05%,-5.63%,-46.29%,12.29,16.24,1.0,23725140.0,16138515.0,+47.01%,9579558.0,6420320.0,+49.21%,3146768.0,1613034.0,+95.08%,12.29,9.45,+30.06%,199.72,194.77,+2.54%,616006748.0,607417874.0,+1.41%,547844806.0,540947224.0,+1.28%,34128595.0,34128595.0,0.00%,34033347.0,32342056.0,+5.23%,0.0615,8.0374
NIMBPO,Nepal Investment Mega Bank Promoter,Commercial Banks,153.90,28.18 Ar,+3.85%,-0.74%,-5.48%,-6.08%,-5.12%,-54.56%,12.29,16.24,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,Nlg Insurance,Non Life Insurance,577.90,14.82 Ar,+2.83%,-6.33%,-9.94%,-20.40%,-26.89%,+11.98%,0.86,671.12,1.97,782383.04,394088.34,+98.53%,249677.65,-11048.68,"-2,359.80%",11044.5,-101052.28,-110.93%,0.86,-15.76,-105.46%,293.28,272.91,+7.47%,9874764.13,9562074.22,+3.27%,5407353.67,5232975.94,+3.33%,2565224.43,2565224.43,0.00%,2272.74,-150777.45,-101.51%,0.0029,1.2104
NLIC,Nepal Life Insurance,Life Insurance,763.80,68.96 Ar,+0.37%,-0.25%,-1.68%,-0.56%,+6.66%,-45.75%,7.11,107.46,7.13,35811973.51,18364131.39,+95.01%,2860231.54,1491367.24,+91.79%,336920.29,215551.66,+56.31%,7.11,9.55,-25.57%,124.86,138.14,-9.61%,272241271.9,262132838.1,+3.86%,260404147.3,249660890.9,+4.30%,9480201.37,9028763.21,+5.00%,677609.06,1394589.37,-51.41%,0.0569,21.9989
