Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
LSL,Laxmi Sunrise Bank Limited,Commercial Banks,219.00,53.32 Ar,-0.73%,-0.99%,+2.56%,+2.04%,+6.01%,-26.58%,10.15,21.58,1.25,18911243.0,12820129.0,+47.51%,7876279.0,5249036.0,+50.05%,2038184.0,-273616.0,-844.91%,10.15,-2.04,-596.62%,175.08,166.23,+5.32%,490645638.0,462317627.0,+6.13%,443758505.0,417798228.0,+6.21%,26781163.0,26781163.0,0.00%,20105969.0,17738235.0,+13.35%,0.058,9.4644
LUK,Laxmi Unnati Kosh,Mutual Fund,9.80,63.96 Cr,+0.72%,-8.98%,-2.70%,-4.51%,-3.17%,+26.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LVF2,Laxmi Value Fund 2,Mutual Fund,9.13,73.04 Cr,+0.22%,-2.04%,-6.76%,-5.30%,-4.91%,+8.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MABEL,Mabilung Energy Limited,Hydro Power,604.90,2.33 Ar,+2.42%,-0.84%,+5.09%,-9.69%,+69.03%,+69.03%,-2.92,-207.21,5.98,57587.35,40828.41,+41.05%,49153.94,33180.07,+48.14%,-8447.32,4504.13,-287.55%,-2.92,2.33,-225.03%,101.19,103.31,-2.05%,1238974.2,1257038.55,-1.44%,848539.66,858429.98,-1.15%,385824.0,385824.0,0.00%,4610.54,12784.57,-63.94%,-0.0289,2.1733
MAKAR,Makar Jitumaya Suri Hydropower Limited,Hydro Power,420.00,3.19 Ar,+2.19%,-5.52%,-10.07%,-15.36%,-34.03%,+61.18%,10.3,40.8,3.66,392099.57,323952.01,+21.04%,365370.96,313686.3,+16.48%,78243.93,87117.47,-10.19%,10.3,15.28,-32.64%,114.62,115.79,-1.01%,2671316.09,2719034.23,-1.75%,1800215.25,1839059.84,-2.11%,760000.0,760000.0,0.00%,111100.84,119974.39,-7.40%,0.0899,2.0666
MANDU,Mandu Hydropower Limited,Hydro Power,833.90,11.37 Ar,+2.71%,+0.73%,+3.16%,+0.23%,-8.46%,+104.62%,23.36,35.7,5.12,794934.7,575660.81,+38.09%,733506.24,542904.07,+35.11%,318551.2,248265.54,+28.31%,23.36,24.27,-3.77%,162.88,159.45,+2.15%,5237811.91,5294473.5,-1.07%,3016703.59,3120167.54,-3.32%,1363637.0,1363637.0,0.00%,857471.32,810668.96,+5.77%,0.1434,1.3582
MATRI,Matribhumi Lagubitta Bittiya Sanstha Limited,Microcredit,814.00,5.11 Ar,+1.12%,-0.89%,-0.98%,-11.54%,-31.15%,-39.16%,15.11,53.86,6.15,991472.86,642139.79,+54.40%,415633.6,260090.27,+59.80%,71230.48,35349.42,+101.50%,15.11,11.25,+34.34%,132.3,119.9,+10.34%,12798184.9,12831922.75,-0.26%,11966883.74,12078519.32,-0.92%,628357.34,628357.34,0.00%,202943.83,125046.09,+62.30%,0.1142,14.3954
MBJC,,,265.10,15.91 Ar,-0.71%,-0.15%,-1.11%,-5.32%,-14.58%,+142.73%,1.71,155.45,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MBL,Machhapuchhre Bank,Commercial Banks,249.00,28.94 Ar,-2.28%,+0.71%,+4.51%,+2.12%,+7.30%,-21.08%,14.01,17.77,1.6,10134678.6,6852493.25,+47.90%,4398350.26,2941016.74,+49.55%,1658659.81,1011173.46,+64.03%,18.3,16.73,+9.36%,168.05,161.63,+3.97%,249301924.8,238205661.3,+4.66%,225990940.7,218670362.3,+3.35%,15086211.56,12086211.56,+24.82%,8224772.52,7449087.45,+10.41%,0.0834,9.6946
MBLEF,MBL Equity Fund,Mutual Fund,10.38,1.26 Ar,-1.24%,+2.24%,+6.05%,+3.14%,+17.30%,+15.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCHL,Menchhiyam Hydropower Limited,Hydro Power,280.00,1.52 Ar,0.00%,-0.04%,+1.82%,-11.11%,-46.76%,+9.72%,-1.03,-271.65,-10.94,133051.09,103750.05,+28.24%,130163.56,101349.98,+28.43%,-5592.56,3770.52,-248.32%,-1.03,0.93,-211.24%,-25.6,-23.87,+7.23%,1331662.84,1360716.27,-2.14%,1470547.62,1490237.97,-1.32%,542583.3,542583.3,0.00%,-681468.08,-672105.0,+1.39%,0.0402,-10.5883
MDB,Miteri Development Bank,Development Bank,579.00,7.05 Ar,-0.81%,+0.99%,+1.96%,-1.90%,-5.52%,+23.87%,11.6,49.9,4.04,674168.89,493752.13,+36.54%,307429.52,221577.27,+38.75%,141215.83,96218.8,+46.77%,11.6,10.54,+10.07%,143.2,139.36,+2.75%,10725647.49,10381607.5,+3.31%,8982818.87,8685441.07,+3.42%,1217100.0,1217100.0,0.00%,525728.62,479066.43,+9.74%,0.081,5.1542
MEHL,Manakamana Engineering Hydropower Limited,Hydro Power,279.00,2.23 Ar,-3.36%,-2.79%,-3.77%,-24.60%,-35.31%,+28.31%,1.73,160.85,4.31,145562.11,105612.3,+37.83%,120429.64,88925.38,+35.43%,13876.19,7403.65,+87.42%,1.73,1.23,+40.57%,64.67,63.61,+1.66%,1274413.33,1267844.26,+0.52%,757086.59,758965.79,-0.25%,800000.0,800000.0,0.00%,-282673.26,-291121.54,-2.90%,0.0268,1.4635
MEL,Modi Energy Limited,Hydro Power,211.50,6.13 Ar,-0.24%,-1.21%,+0.95%,-6.40%,-29.95%,-12.76%,-2.77,-76.38,3.63,469204.0,347219.0,+35.13%,409008.0,303072.0,+34.95%,-80299.0,-67668.0,+18.67%,-2.77,-3.11,-11.00%,58.19,58.62,-0.74%,5299516.0,5362154.0,-1.17%,3612101.0,3662108.0,-1.37%,2900000.0,2900000.0,0.00%,-1212584.0,-1199953.0,+1.05%,-0.0476,2.1406
MEN,,,615.00,16.01 Ar,+0.02%,+2.47%,+11.24%,+2.48%,+18.41%,-26.50%,25.52,24.1,4.08,1533543.69,1079737.87,+42.03%,1309983.84,915858.37,+43.03%,797043.76,527633.11,+51.06%,25.52,22.52,+13.30%,150.78,142.24,+6.00%,7517540.45,7341283.78,+2.40%,2878046.66,2975675.88,-3.28%,3123258.85,3123258.85,0.00%,1585941.17,1319224.63,+20.22%,0.1693,0.6203
MEPDL,Mount Everest Power Development Limited,Hydro Power,456.20,3.92 Ar,+15.00%,+14.99%,+14.99%,+14.99%,+14.99%,+14.99%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MERO,,,665.00,9.44 Ar,+0.45%,-0.60%,-1.63%,-7.41%,-17.07%,-40.25%,13.33,49.9,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MFIL,,,757.00,10.23 Ar,-1.27%,-2.33%,-0.40%,-4.52%,+14.35%,-10.50%,21.6,35.05,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MHCL,Molung Hydropower Company Limited,Hydro Power,311.00,2.50 Ar,-1.43%,+1.09%,+3.44%,-10.75%,-29.38%,+103.42%,7.19,43.25,3.56,176528.31,148618.05,+18.78%,160659.96,138284.74,+16.18%,57710.06,62615.13,-7.83%,7.19,10.4,-30.88%,87.28,87.89,-0.70%,1137402.64,1136803.34,+0.05%,436990.73,431486.37,+1.28%,802500.0,802500.0,0.00%,-102088.1,-97183.03,+5.05%,0.0824,0.6239
MHL,Mandakini Hydropower Limited,Hydro Power,465.00,3.01 Ar,-1.06%,+0.32%,+0.43%,-5.13%,-16.20%,+101.00%,8.76,53.08,4.01,121708.66,93685.3,+29.91%,108770.7,83443.7,+30.35%,56658.89,41086.51,+37.90%,8.76,8.47,+3.43%,115.85,113.44,+2.12%,1150075.96,1034956.76,+11.12%,400814.08,301267.26,+33.04%,646767.0,646767.0,0.00%,102494.8,86922.42,+17.92%,0.0756,0.5349
MHNL,Mountain Hydro Nepal Limited,Hydro Power,244.90,3.06 Ar,+0.37%,+1.71%,+6.55%,-9.19%,-8.59%,-62.17%,8.19,29.92,6.67,288943.13,195542.31,+47.77%,151625.54,103732.12,+46.17%,76743.93,7140.1,+974.83%,8.19,1.14,+616.55%,36.73,31.16,+17.87%,3527608.57,3403374.74,+3.65%,3068516.28,3013886.27,+1.81%,1250000.0,1250000.0,0.00%,-790907.71,-860511.53,-8.09%,0.223,6.6839
MKCL,Muktinath Krishi Company Limited,Trading,"1,048.00",7.34 Ar,-0.38%,-0.94%,-2.05%,-18.45%,-31.26%,+478.06%,-3.49,-300.67,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKHC,Maya Khola Hydropower Company Limited,Hydro Power,268.50,2.69 Ar,-0.92%,-5.18%,-5.24%,-15.29%,-41.23%,-7.19%,1.58,169.4,4.35,379439.0,296962.0,+27.77%,379439.0,296962.0,+27.77%,15850.0,29251.0,-45.81%,1.59,3.9,-59.36%,61.77,63.15,-2.18%,3110508.0,3123067.0,-0.40%,2492789.0,2491551.0,+0.05%,1000000.0,1000000.0,0.00%,-382281.0,-368485.0,+3.74%,0.0256,4.0355
MKHL,Mai Khola Hydropower Limited,Hydro Power,500.10,1.96 Ar,+0.02%,+0.95%,+7.53%,-4.76%,-39.81%,+65.84%,13.83,36.16,4.37,37631.9,24914.25,+51.05%,-77307.33,21246.34,-463.86%,54236.54,11538.45,+370.05%,13.83,3.92,+252.54%,114.34,103.9,+10.04%,990144.06,751235.22,+31.80%,541762.47,343765.83,+57.60%,392156.8,392156.8,0.00%,56224.79,15312.59,+267.18%,0.121,1.2083
MKJC,Mailung Khola Jal Vidhyut Company Limited,Hydro Power,449.00,1.69 Ar,-0.22%,-1.53%,+0.67%,-7.79%,-20.42%,+146.71%,0.46,975.19,4.4,97118.71,79260.12,+22.53%,84936.5,71508.21,+18.78%,1732.66,11556.27,-85.01%,0.46,4.09,-88.76%,101.97,104.59,-2.50%,741603.03,771674.59,-3.90%,357851.83,378099.78,-5.36%,376319.8,376319.8,0.00%,7431.4,17255.01,-56.93%,0.0045,0.9325
MLBBL,,,"1,062.00",2.38 Ar,-0.05%,-5.22%,-4.28%,-10.86%,-23.08%,-12.35%,20.07,52.91,6.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MLBL,,,350.00,15.04 Ar,-0.28%,-0.93%,+2.33%,-4.31%,-6.28%,-17.47%,13.96,25.06,2.12,4337979.32,3304003.14,+31.29%,2148750.76,1632402.8,+31.63%,629951.63,459964.15,+36.96%,13.96,13.59,+2.72%,165.42,162.01,+2.11%,65057015.42,62858591.91,+3.50%,57594372.08,55549988.59,+3.68%,4511281.07,4511281.07,0.00%,2951362.28,2797322.25,+5.51%,0.0844,7.7177
MLBS,Manushi Laghubitta Bittiya Sanstha Limited,Microcredit,"1,116.09",1.22 Ar,-1.93%,+1.70%,-1.03%,-10.53%,-30.21%,+186.29%,24.66,45.26,10.83,215845.64,161459.16,+33.68%,105064.81,79853.88,+31.57%,26970.39,13174.85,+104.71%,24.66,16.06,+53.53%,103.1,141.2,-26.99%,1796542.6,1685267.29,+6.60%,1683782.35,1530827.99,+9.99%,109375.0,109375.0,0.00%,3385.24,45064.3,-92.49%,0.2392,14.9324
MLBSL,Mahila Lagubitta Bittiya Sanstha Limited,Microcredit,"1,279.00",2.78 Ar,-2.37%,-18.12%,-21.32%,-27.14%,-42.58%,-42.30%,33.74,37.9,5.25,538363.17,331507.62,+62.40%,284131.29,158678.71,+79.06%,55061.51,35966.27,+53.09%,33.74,33.06,+2.06%,243.39,258.1,-5.70%,5777980.71,5769457.33,+0.15%,5248461.1,5207938.0,+0.78%,217562.5,217562.5,0.00%,311957.1,343956.83,-9.30%,0.1386,9.9117
MMF1,,,8.94,1.12 Ar,-0.67%,+2.86%,-7.12%,-5.26%,+7.28%,+4.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MMKJL,Mathillo Mailun Khola Jalvidhyut Limited,Hydro Power,444.00,4.44 Ar,-0.45%,-2.62%,-0.67%,-8.77%,-24.14%,+71.80%,11.13,39.9,4.41,431136.03,327496.7,+31.65%,381881.0,290062.01,+31.65%,111282.99,84612.86,+31.52%,11.13,11.28,-1.36%,100.57,97.94,+2.69%,3115892.43,3105351.68,+0.34%,2110177.19,2125970.63,-0.74%,1000000.0,1000000.0,0.00%,5715.24,-20618.95,-127.72%,0.1107,2.0982
MNBBL,Muktinath Bikas Bank,Development Bank,363.20,25.59 Ar,-0.49%,-1.22%,+1.39%,-2.41%,-4.67%,-19.06%,18.98,19.14,2.24,9696562.0,7248453.0,+33.77%,4743849.0,3445804.0,+37.67%,1518362.0,942598.0,+61.08%,18.98,15.71,+20.81%,161.82,155.09,+4.34%,141062321.0,134847588.0,+4.61%,128115904.0,122439593.0,+4.64%,8000389.0,8000389.0,0.00%,4946027.0,4407606.0,+12.22%,0.1173,9.8959
MNMF1,,,9.69,1.21 Ar,+2.00%,-1.04%,-3.06%,-3.26%,+3.15%,+0.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPFL,Multipurpose Finance,Finance,633.29,3.86 Ar,+0.12%,+3.52%,+5.43%,+3.86%,+2.41%,+62.28%,8.91,71.1,5.2,263972.65,187559.5,+40.74%,84124.05,53155.81,+58.26%,54347.92,5323.77,+920.85%,8.91,1.16,+665.63%,121.76,119.31,+2.05%,4568216.61,4430762.97,+3.10%,3825262.99,3702751.66,+3.31%,610200.0,610200.0,0.00%,132753.62,117811.31,+12.68%,0.0732,5.1487
MSHL,Mid Solu Hydropower Limited,Hydro Power,594.00,4.45 Ar,-1.33%,-1.15%,+1.01%,-12.93%,-21.40%,+109.97%,14.55,40.84,5.02,283659.87,199973.84,+41.85%,253940.26,178437.4,+42.31%,125192.69,102817.49,+21.76%,14.55,18.32,-20.59%,118.26,133.87,-11.66%,2234618.75,2223039.99,+0.52%,1216760.54,1221133.21,-0.36%,860660.0,748400.0,+15.00%,157198.21,253506.79,-37.99%,0.123,1.1954
MSLB,,,"1,245.00",4.61 Ar,-1.19%,+0.40%,+4.22%,+1.20%,-14.43%,-14.71%,49.88,24.96,5.46,842394.56,615680.73,+36.82%,497435.44,365055.99,+36.26%,193278.21,122811.2,+57.38%,49.88,42.26,+18.03%,227.91,210.37,+8.34%,6662324.39,6463020.49,+3.08%,5779193.03,5647858.28,+2.33%,387494.87,387494.87,0.00%,495636.49,427667.34,+15.89%,0.2189,6.544
NABBC,Narayani Development Bank,Development Bank,811.00,2.13 Ar,+0.53%,-4.31%,+13.09%,-19.25%,-4.36%,+172.99%,-10.25,-79.14,27.52,22877.32,16332.21,+40.07%,-2799.04,-2454.69,+14.03%,-53796.88,-49781.51,+8.07%,-10.25,-12.64,-18.95%,29.47,32.98,-10.63%,773549.27,687581.8,+12.50%,618830.03,514461.29,+20.29%,524993.06,524993.06,0.00%,-370273.82,-351872.55,+5.23%,-0.3478,3.9997
NABIL,Nabil Bank,Commercial Banks,549.90,148.79 Ar,-0.02%,-0.36%,+4.51%,+4.36%,+7.63%,-37.36%,29.22,18.82,2.22,37955399.0,28443665.0,+33.44%,17009288.0,12459400.0,+36.52%,7905796.0,6764648.0,+16.87%,29.22,33.34,-12.35%,247.28,243.3,+1.63%,734731624.0,718429049.0,+2.27%,662825060.0,647598207.0,+2.35%,32056997.0,32056997.0,0.00%,39849568.0,38773846.0,+2.77%,0.1182,9.2179
NABILD2089,7% Nabil Debenture 2089,Bond,"1,070.00",0.00,+0.18%,+2.70%,-6.31%,+0.48%,-0.08%,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NADEP,Nadep Laghubitta Bittiya Sanstha Ltd.,Microcredit,715.00,3.47 Ar,+0.56%,-2.60%,-1.24%,-6.20%,-19.33%,-8.76%,29.52,24.22,3.72,838681.74,588746.25,+42.45%,487144.06,324713.61,+50.02%,143399.1,65105.98,+120.25%,29.52,17.87,+65.19%,192.29,162.87,+18.06%,7331805.92,7002629.91,+4.70%,6397756.19,6211458.26,+3.00%,485760.0,485760.0,0.00%,448289.73,305411.65,+46.78%,0.1535,6.8495
NBF3,Nabil Balanced Fund-3,Mutual Fund,9.72,1.22 Ar,0.00%,+2.21%,-2.61%,-1.72%,+9.11%,+10.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBL,Nepal Bank,Commercial Banks,269.80,39.64 Ar,+0.41%,-0.11%,+2.95%,+1.02%,-5.03%,-39.57%,25.34,10.65,0.99,16197586.1,10377675.52,+56.08%,7313205.86,4442915.48,+64.60%,2792981.92,1304852.93,+114.05%,25.34,17.76,+42.70%,272.79,262.43,+3.95%,450762877.5,423779079.5,+6.37%,410678693.3,385217621.2,+6.61%,14694022.93,14694022.93,0.00%,25390161.22,23867435.39,+6.38%,0.0929,10.2454
NBLD85,Nabil Debenture 2085,Bond,"1,021.70",0.00,-0.32%,0.00%,-5.18%,-2.59%,-0.99%,+20.87%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBLD87,8.5% Nepal Bank Debenture 2087,Bond,"1,080.00",0.00,0.00%,+1.78%,-11.84%,-0.64%,+4.85%,+8.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NESDO,NESDO Sambridha Laghubitta Bittiye Sanstha Limited,Microcredit,"1,454.00",4.24 Ar,-0.88%,-0.14%,-1.22%,-3.81%,-14.13%,+111.33%,47.03,30.92,5.1,527579.88,385835.33,+36.74%,295381.2,213694.41,+38.23%,137014.11,142216.07,-3.66%,47.03,65.09,-27.74%,285.09,287.49,-0.83%,4123384.82,4193832.81,-1.68%,3292800.55,3356262.3,-1.89%,291337.5,291337.5,0.00%,539246.77,546233.0,-1.28%,0.165,3.9644
NFS,Nepal Finance,Finance,565.00,4.74 Ar,+0.52%,-1.04%,+0.36%,-0.69%,-23.11%,+14.30%,-13.52,-41.8,4.62,247365.06,159895.17,+54.70%,58104.54,31140.72,+86.59%,-78625.21,-87349.4,-9.99%,-13.52,-22.52,-39.99%,122.4,121.25,+0.95%,5639436.09,5361778.04,+5.18%,4690053.83,4421297.27,+6.08%,775646.75,775646.75,0.00%,173735.52,164834.03,+5.40%,-0.1105,4.9401
NGPL,Ngadi Group Power Ltd.,Hydro Power,414.90,15.36 Ar,+0.41%,+0.10%,+3.56%,-6.11%,+6.01%,+54.52%,1.27,327.4,3.0,138054.46,105632.08,+30.69%,118576.55,93204.6,+27.22%,49150.18,40469.24,+21.45%,1.27,1.39,-8.91%,138.35,151.88,-8.91%,6441420.7,7014584.89,-8.17%,1075721.33,1123876.47,-4.28%,3878429.97,3878429.97,0.00%,1487269.4,2012278.44,-26.09%,0.0092,0.2005
NHDL,Nepal Hydro Developers Ltd.,Hydro Power,637.00,2.47 Ar,+2.21%,-2.78%,-0.61%,-4.03%,-3.44%,+19.82%,14.0,45.51,5.1,112907.0,94214.0,+19.84%,96176.0,81907.0,+17.42%,59220.0,53167.0,+11.38%,14.0,16.75,-16.46%,124.92,123.6,+1.06%,616329.0,631302.0,-2.37%,87767.0,108311.0,-18.97%,423134.0,423134.0,0.00%,105427.0,99858.0,+5.58%,0.1121,0.166
NHPC,National Hydro Power,Hydro Power,268.00,6.61 Ar,-1.43%,-1.88%,+9.64%,-4.56%,+29.13%,+5.70%,1.04,257.6,2.76,135537.34,111246.21,+21.84%,83517.33,74786.06,+11.68%,19250.98,25989.25,-25.93%,1.04,2.11,-50.62%,97.14,97.41,-0.28%,3411425.99,3421801.87,-0.30%,1014900.99,1018538.6,-0.36%,2467162.92,2467162.92,0.00%,-70637.92,-63899.65,+10.55%,0.0107,0.4235
NIBD84,8.5% Nepal Investment Bank Debenture 2084,Bond,"1,034.09",0.00,+0.37%,-0.48%,-2.34%,-1.76%,-2.66%,+3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLGF,,,8.86,1.17 Ar,+0.57%,-4.76%,-2.11%,-8.23%,+3.45%,+15.27%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBLSTF,NIBL Stable Fund,Mutual Fund,8.57,96.84 Cr,+0.12%,-2.62%,+1.66%,-5.93%,-3.28%,-4.89%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIBSF2,NIBL Samriddhi Fund -2,Mutual Fund,9.00,1.35 Ar,+1.69%,-1.67%,+4.61%,-6.55%,+3.64%,-11.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICA,NIC Asia Bank,Commercial Banks,324.39,48.39 Ar,-0.19%,-0.88%,+0.50%,-8.42%,-12.28%,-58.16%,1.25,258.65,1.88,17487944.03,12033063.16,+45.33%,6308251.64,4363883.87,+44.56%,140324.17,131191.67,+6.96%,1.25,1.76,-28.69%,172.97,198.33,-12.79%,386282218.8,387119586.2,-0.22%,360478716.1,357536379.0,+0.82%,14917566.92,14917566.92,0.00%,10885935.79,14668640.21,-25.79%,0.0072,13.9701
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICFC,NIC Asia Flexi CAP Fund,Mutual Fund,9.10,92.82 Cr,+0.33%,-0.66%,-0.98%,-3.30%,-2.59%,+9.61%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICGF2,NIC ASIA Growth Fund-2,Mutual Fund,9.50,85.97 Cr,+5.67%,-2.07%,-1.75%,-7.13%,+0.56%,-0.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICL,,,500.00,12.74 Ar,-0.79%,+0.80%,+0.20%,+2.34%,-15.10%,-1.92%,5.42,92.33,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NICLBSL,NIC ASIA Laghubitta Bittiya Sanstha Limited,Microcredit,554.90,9.65 Ar,+0.89%,+0.18%,+0.92%,-4.35%,-17.77%,-64.86%,8.2,67.71,4.36,1658454.33,1089543.76,+52.22%,854070.94,551047.36,+54.99%,106916.0,18814.56,+468.26%,8.2,2.16,+278.84%,127.35,122.3,+4.12%,23373315.17,22900242.32,+2.07%,21158161.66,20772834.67,+1.85%,1739440.0,1739440.0,0.00%,475713.51,387967.65,+22.62%,0.0644,9.5516
NICSF,NIC Asia Select Fund 30,Mutual Fund,9.00,1.13 Ar,+1.24%,+3.86%,-3.26%,-3.79%,-2.36%,+8.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NIFRA,Nepal Infrastructure Bank Limited,Development Bank,248.10,53.59 Ar,-1.55%,+2.44%,+3.28%,-4.55%,-8.33%,-38.05%,4.57,54.27,2.12,2424011.0,1806987.0,+34.15%,1446678.0,1081269.0,+33.79%,987396.0,643310.0,+53.49%,4.57,3.97,+15.12%,117.22,115.84,+1.19%,41847044.0,41222146.0,+1.52%,16528308.0,16201643.0,+2.02%,21600000.0,21600000.0,0.00%,3718738.0,3420503.0,+8.72%,0.039,0.6528
NIL,Neco Insurance,Non Life Insurance,609.00,16.39 Ar,-0.08%,-0.91%,+0.74%,-0.08%,-9.68%,-22.70%,7.89,77.23,2.0,1683448.01,1010385.16,+66.61%,714963.84,314662.84,+127.22%,163956.17,10775.1,"+1,421.62%",7.89,0.8,+884.83%,223.11,233.35,-4.39%,12327679.02,12208852.16,+0.97%,6142517.07,5928231.04,+3.61%,2772278.3,2691532.33,+3.00%,370002.08,587138.04,-36.98%,0.0354,0.9931
NIMB,Nepal Investment Bank,Commercial Banks,193.90,66.18 Ar,-0.77%,-0.26%,+3.88%,-1.86%,-10.54%,-43.20%,12.29,15.77,0.97,23725140.0,16138515.0,+47.01%,9579558.0,6420320.0,+49.21%,3146768.0,1613034.0,+95.08%,12.29,9.45,+30.06%,199.72,194.77,+2.54%,616006748.0,607417874.0,+1.41%,547844806.0,540947224.0,+1.28%,34128595.0,34128595.0,0.00%,34033347.0,32342056.0,+5.23%,0.0615,8.0374
NIMBPO,Nepal Investment Mega Bank Promoter,Commercial Banks,143.90,26.34 Ar,+2.71%,-1.34%,-2.10%,-9.03%,-15.46%,-61.98%,12.29,15.77,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLG,Nlg Insurance,Non Life Insurance,565.00,14.49 Ar,-1.05%,+0.71%,+1.06%,-0.70%,-26.75%,+6.59%,1.13,501.67,2.29,602192.99,1305418.84,-53.87%,320679.9,488135.12,-34.31%,30046.01,34810.19,-13.69%,1.13,1.74,-35.26%,166.37,170.93,-2.67%,9058789.95,9801164.08,-7.57%,4620449.49,5241115.49,-11.84%,2667833.41,2667833.41,0.00%,11700.48,17057.41,-31.41%,0.0068,1.041
NLIC,Nepal Life Insurance,Life Insurance,731.90,66.08 Ar,-0.27%,-1.33%,-0.69%,-3.71%,+0.34%,-45.49%,4.91,149.07,6.75,74457240.27,52366736.68,+42.18%,7087357.8,4747672.76,+49.28%,465450.35,454894.36,+2.32%,4.91,6.4,-23.26%,126.07,126.33,-0.20%,292098602.3,293806885.0,-0.58%,280146657.9,281830926.2,-0.60%,9480201.37,9480201.37,0.00%,799089.55,783333.52,+2.01%,0.0389,23.4394
NLICL,National Life Insurance,Life Insurance,575.00,31.47 Ar,+1.23%,-0.35%,-0.35%,-2.91%,-2.59%,-18.39%,9.76,58.91,5.26,21121104.69,14320104.79,+47.49%,2254307.25,1570068.89,+43.58%,416629.89,286831.35,+45.25%,9.76,10.08,-3.16%,130.39,127.64,+2.16%,113426400.7,110266938.0,+2.87%,105664789.8,103002290.4,+2.58%,5691649.33,5691649.33,0.00%,524930.0,407935.06,+28.68%,0.0749,13.6138
NMB,NMB Bank,Commercial Banks,242.80,44.59 Ar,+0.12%,-0.57%,+2.80%,-0.66%,+2.15%,-36.91%,20.81,11.67,1.34,21041592.0,15984078.0,+31.64%,9426239.0,7378022.0,+27.76%,4013673.0,2687786.0,+49.33%,20.81,18.58,+12.00%,181.8,175.79,+3.42%,397381305.0,375401623.0,+5.85%,359321535.0,338500303.0,+6.15%,22285041.0,22285041.0,0.00%,15774730.0,14616280.0,+7.93%,0.1145,9.441
NMB50,NMB 50,Mutual Fund,10.37,1.30 Ar,-0.38%,-1.79%,-0.76%,-0.86%,+3.31%,+10.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBD2085,10 % NMB DEBENTURE 2085,Bond,"1,136.00",0.00,+0.18%,-1.39%,-1.39%,-2.24%,+0.35%,+10.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBHF2,NMB Hybrid Fund L- II,Mutual Fund,9.65,1.32 Ar,-1.03%,+1.56%,+2.52%,+2.52%,+7.73%,+5.63%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NMBMF,NMB Microfinance,Microcredit,609.90,4.40 Ar,+0.81%,-1.58%,+1.68%,-4.87%,-16.74%,-47.84%,20.43,29.85,4.05,1034684.57,725320.69,+42.65%,643488.2,444206.74,+44.86%,147401.96,87013.31,+69.40%,20.43,16.08,+27.05%,150.76,142.44,+5.84%,10059136.26,8800616.07,+14.30%,8971477.44,7772979.23,+15.42%,721449.15,721449.15,0.00%,366209.67,306187.69,+19.60%,0.1355,8.2484
