Ticker,Stock Name,Sector,Today's Price,Market Cap,Daily Change (%),Weekly Change (%),Monthly Change (%),3-Month Change (%),Yearly Change (%),5-Year Change (%),EPS (Trailing),P/E Ratio,P/B Ratio,Total Revenue (Latest Quarter),Total Revenue (Previous Quarter),Total Revenue % Change,Gross Profit (Latest),Gross Profit (Previous),Gross Profit % Change,Net Profit (Latest),Net Profit (Previous),Net Profit % Change,Annualized EPS (Latest),Annualized EPS (Previous),Annualized EPS % Change,Book Value per Share (Latest),Book Value per Share (Previous),Book Value per Share % Change,Total Assets (Latest),Total Assets (Previous),Total Assets % Change,Total Liabilities (Latest),Total Liabilities (Previous),Total Liabilities % Change,Paid-up Capital (Latest),Paid-up Capital (Previous),Paid-up Capital % Change,Reserves (Latest),Reserves (Previous),Reserves % Change,ROE,D/E Ratio
FOWAD,Forward Community Microfinance Bittiya Sanstha Ltd.,Microcredit,"1,096.00",13.11 Ar,-2.40%,+0.08%,-3.77%,+1.48%,+0.35%,-26.99%,31.98,34.27,4.67,1437582.46,707666.54,+103.14%,719338.2,333955.37,+115.40%,191235.42,57153.55,+234.60%,31.98,19.12,+67.30%,234.69,271.79,-13.65%,22950518.41,22421067.17,+2.36%,20143743.79,19170597.3,+5.08%,1195953.71,1195953.71,0.00%,1610820.9,2054516.16,-21.60%,0.1363,7.1768
GBBD85,"Garima Debenture, 2085",Bond,"1,100.00",0.00,0.00%,+1.99%,+2.80%,+0.92%,+2.48%,+10.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBBL,Garima Bikas Bank,Development Bank,414.00,23.52 Ar,+0.98%,+0.73%,-0.22%,+4.28%,+14.29%,+85.71%,23.21,17.84,2.47,5595932.22,3842874.46,+45.62%,2799889.84,1880415.18,+48.90%,1048231.02,635130.81,+65.04%,23.21,21.1,+10.03%,167.58,159.59,+5.00%,108290878.7,104894583.9,+3.24%,98200421.81,95284856.42,+3.06%,6021348.37,6021348.37,0.00%,4069108.57,3588379.13,+13.40%,0.1385,9.732
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBIME,Global Ime Bank,Commercial Banks,231.00,88.05 Ar,+0.43%,-0.86%,-4.15%,+1.36%,+10.89%,-27.22%,15.4,15.0,1.29,29818037.0,20087055.0,+48.44%,11884412.0,8022317.0,+48.14%,4401177.0,3252116.0,+35.33%,15.4,17.06,-9.78%,178.53,175.29,+1.85%,774887689.0,748296592.0,+3.55%,706840464.0,681483217.0,+3.72%,38115853.0,38115853.0,0.00%,29931373.0,28697523.0,+4.30%,0.0863,10.3875
GBIMESY2,Global IME Sammunat Yojana -2,Mutual Fund,9.20,1.38 Ar,-1.18%,-1.60%,-6.12%,-0.33%,-8.00%,-8.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBLBS,Grameen Bikas Laghubitta,Microcredit,750.00,7.37 Ar,-0.27%,-2.33%,-5.66%,-2.86%,-2.60%,-39.42%,43.75,17.14,2.7,1054426.94,527844.67,+99.76%,664280.66,335561.89,+97.96%,219906.87,122027.52,+80.21%,43.75,49.68,-11.94%,278.07,280.45,-0.85%,15398251.0,14400050.39,+6.93%,12602636.2,11644624.86,+8.23%,1005350.0,982500.0,+2.33%,1790264.8,1772925.53,+0.98%,0.1573,4.508
GCIL,Ghorahi Cement Industry Limited,Manufacturing And Processing,415.00,18.96 Ar,-1.19%,-4.60%,-5.03%,-2.33%,-10.16%,+3.26%,-10.54,-39.36,2.49,2098530.46,911970.83,+130.11%,422479.13,229569.77,+84.03%,-264902.71,-128020.83,+106.92%,-10.54,-11.21,-5.94%,166.58,186.38,-10.62%,21910646.41,22327733.14,-1.87%,13540668.26,13814362.99,-1.98%,5024454.27,4567685.7,+10.00%,3345523.88,3945684.45,-15.21%,-0.0633,1.6178
GFCL,Goodwill Finance,Finance,620.20,5.87 Ar,-0.61%,-0.69%,-5.02%,-9.06%,-4.81%,+145.03%,14.28,43.43,2.99,858862.62,679424.44,+26.41%,312108.36,304998.81,+2.33%,101336.5,111708.62,-9.28%,14.28,23.61,-39.52%,207.18,256.65,-19.28%,17876964.96,16162191.26,+10.61%,15916833.85,13733951.54,+15.89%,946115.2,946115.2,0.00%,1014015.91,1482124.52,-31.58%,0.0689,8.1203
GHL,Ghalemdi Hydro Limited,Hydro Power,234.00,3.86 Ar,0.00%,-2.86%,-6.77%,-0.85%,-11.04%,+91.80%,-2.06,-113.39,2.45,69747.43,34479.08,+102.29%,48428.37,16380.79,+195.64%,-17025.37,-17388.07,-2.09%,-2.06,-4.22,-51.04%,95.65,95.63,+0.02%,2267173.39,2470485.67,-8.23%,688902.61,892577.66,-22.82%,1650000.0,1650000.0,0.00%,-71729.22,-72091.99,-0.50%,-0.0215,0.4365
GIBF1,Global IME Balanced Fund-1,Mutual Fund,11.00,1.13 Ar,+1.38%,-1.79%,-1.35%,+2.04%,+13.75%,+50.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILB,Global IME Laghubitta Bittiya Sanstha,Microcredit,"1,100.20",6.81 Ar,-1.77%,-1.50%,-5.96%,-5.97%,-3.49%,-38.03%,32.67,33.67,5.58,773237.71,373963.25,+106.77%,487691.11,227419.68,+114.45%,105905.61,62179.33,+70.32%,32.67,40.19,-18.70%,197.29,220.09,-10.36%,10868379.45,10557264.19,+2.95%,9589375.83,9195153.05,+4.29%,648297.8,618900.05,+4.75%,630705.82,743211.1,-15.14%,0.1656,7.4975
GLBSL,Gurans Laghubitta Bittiya Sanstha,Microcredit,"1,763.90",2.04 Ar,-1.18%,-2.76%,-9.08%,-12.24%,-27.75%,+56.37%,40.62,43.42,10.44,225175.9,149387.88,+50.73%,133490.63,87659.35,+52.28%,40327.58,26620.45,+51.49%,40.62,40.22,+0.99%,168.91,159.33,+6.01%,2366283.64,2301386.76,+2.82%,2142716.98,2090501.04,+2.50%,132358.05,132358.05,0.00%,91208.6,78527.67,+16.15%,0.2405,9.5842
GLH,GreenLife Hydropower Limited,Hydro Power,264.50,4.76 Ar,-0.49%,-1.60%,-7.52%,-1.31%,+0.26%,-29.47%,2.09,126.59,2.39,0.0,0.0,0.00%,0.0,0.0,0.00%,18804.06,10823.37,+73.74%,2.09,2.41,-13.13%,110.77,110.33,+0.40%,11103418.81,10833627.08,+2.49%,9109569.83,8847758.79,+2.96%,1800000.0,1800000.0,0.00%,193848.98,185868.3,+4.29%,0.0189,4.5688
GMFBS,Ganapati Microfinance Bittiya Sanstha,Microcredit,"1,310.10",1.99 Ar,-1.42%,-2.96%,-7.74%,-11.36%,-12.66%,-8.17%,-4.71,-278.13,7.07,173083.61,86877.38,+99.23%,101950.69,49041.91,+107.88%,-3569.46,11621.77,-130.71%,-4.71,30.67,-115.36%,185.26,195.32,-5.15%,2548499.72,2681064.75,-4.94%,2267732.84,2385052.07,-4.92%,151554.53,151554.53,0.00%,129212.35,144458.15,-10.55%,-0.0254,8.0769
GMFIL,,,464.40,4.70 Ar,+0.74%,-1.82%,-5.22%,-4.42%,-1.87%,+129.04%,6.0,77.37,2.76,487969.0,326454.0,+49.48%,175104.0,106532.0,+64.37%,45567.0,16847.0,+170.48%,6.0,3.33,+80.31%,168.38,164.67,+2.26%,10148114.0,10065825.0,+0.82%,8443785.0,8399106.0,+0.53%,1012176.0,1012176.0,0.00%,692151.0,654543.0,+5.75%,0.0356,4.9543
GMLI,Guardian Micro Life Insurance Limited,Life Insurance,"1,280.00",9.60 Ar,-0.78%,-7.91%,-25.78%,-27.64%,-47.09%,+286.59%,3.53,362.16,12.34,271794.79,128200.85,+112.01%,33775.08,514.95,"+6,458.93%",13253.74,7084.62,+87.08%,3.53,3.78,-6.46%,106.91,106.08,+0.78%,1233320.71,1169642.9,+5.44%,431520.59,374011.9,+15.38%,750000.0,750000.0,0.00%,27682.32,22191.8,+24.74%,0.033,0.5382
GRDBL,Green Development Bank Ltd.,Development Bank,"1,100.00",6.27 Ar,0.00%,+4.07%,+0.09%,-4.43%,-5.59%,+507.42%,7.63,144.09,9.42,371751.71,252060.06,+47.49%,167005.74,104445.48,+59.90%,35240.1,11002.9,+220.28%,7.63,3.58,+113.52%,116.8,112.86,+3.49%,6816507.55,6906062.46,-1.30%,6097610.6,6211402.71,-1.83%,615500.0,615500.0,0.00%,103396.95,79159.75,+30.62%,0.0653,8.4819
GSY,Garima Samriddhi Yojana,Mutual Fund,9.78,1.22 Ar,-0.51%,-2.20%,-2.20%,+4.04%,+7.12%,+8.67%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUFL,Gurkhas Finance Ltd.,Finance,518.20,4.50 Ar,+0.88%,-0.73%,-7.94%,-10.87%,-5.99%,+8.41%,19.89,26.05,3.28,515893.45,314416.2,+64.08%,218555.93,104153.04,+109.84%,129474.71,61657.32,+109.99%,19.89,14.21,+39.99%,157.88,148.65,+6.21%,10761757.98,10791318.74,-0.27%,9391404.49,9501046.46,-1.15%,867993.8,867993.8,0.00%,502359.69,422278.48,+18.96%,0.126,6.8533
GVL,Green Ventures Limited,Hydro Power,487.50,16.76 Ar,-0.10%,-2.11%,-2.69%,-2.89%,+13.55%,+80.00%,27.16,17.95,3.9,1012666.53,576092.88,+75.78%,683281.28,419226.46,+62.99%,466745.66,302893.57,+54.10%,27.16,35.25,-22.95%,124.97,120.81,+3.44%,10789634.27,10672079.76,+1.10%,6493847.27,6519215.55,-0.39%,3437500.0,3437500.0,0.00%,858287.01,715364.21,+19.98%,0.2173,1.5117
H8020,Himalayan 80-20,Mutual Fund,11.51,1.15 Ar,-1.20%,-3.68%,-2.46%,-0.35%,+20.71%,+38.19%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HATHY,Hathway Investment Nepal Limited,Organized Fund,814.00,23.05 Ar,-1.45%,-5.35%,-11.89%,-11.04%,-29.69%,+251.92%,1.23,663.82,12.08,98832.09,8814.26,"+1,021.27%",29791.84,14366.45,+107.37%,19443.04,4423.41,+339.55%,1.23,0.56,+119.77%,67.38,66.64,+1.11%,2724757.35,2722883.72,+0.07%,587931.77,609557.16,-3.55%,1585584.0,1585584.0,0.00%,551241.58,527742.56,+4.45%,0.0183,0.2751
HBL,Himalayan Bank,Commercial Banks,202.00,43.75 Ar,-0.44%,-3.35%,-4.67%,+5.26%,-6.07%,-44.24%,4.5,44.87,1.17,17282439.37,11811788.28,+46.32%,6832100.62,4702327.9,+45.29%,762536.32,1292681.91,-41.01%,4.5,11.45,-60.67%,171.96,174.23,-1.30%,406902211.9,400243766.1,+1.66%,368069984.2,360899137.0,+1.99%,22581662.53,22581662.53,0.00%,16250565.09,16762966.58,-3.06%,0.0262,9.4785
HBLD83,10% Himalayan Bank Debenture 2083,Bond,"1,043.00",0.00,-2.98%,-2.98%,-0.67%,+0.97%,-1.65%,-0.29%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBLD86,"Himalayan Bank Limited Bond, 2086",Bond,"1,148.40",0.00,+3.00%,+0.74%,+1.95%,+1.63%,+1.17%,+14.84%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HBLPO,Himalayan Bank Promoter,Commercial Banks,128.00,11.62 Ar,-2.29%,0.00%,0.00%,0.00%,+11.30%,+2.40%,4.5,28.43,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDHPC,Himal Dolakha Hydropower Company Limited,Hydro Power,222.80,6.24 Ar,+0.86%,-3.34%,-3.97%,+6.10%,+8.31%,+61.12%,-4.32,-51.56,2.96,69604.77,69604.77,0.00%,20528.14,52108.38,-60.60%,-60494.17,16286.32,-471.44%,-4.32,2.33,-285.72%,75.21,77.95,-3.52%,2303687.88,2384457.21,-3.39%,197932.56,201921.41,-1.98%,2800000.0,2800000.0,0.00%,-694244.68,-617464.2,+12.43%,-0.0574,0.094
HDL,Himalayan Distillery,Manufacturing And Processing,"1,146.00",35.22 Ar,+0.26%,-0.26%,-3.13%,-0.43%,+18.07%,+7.28%,24.31,47.13,9.48,1787833.33,609777.61,+193.19%,1228350.89,388963.82,+215.80%,448367.37,90258.17,+396.76%,24.31,11.75,+106.98%,120.87,138.4,-12.66%,5168267.36,4950110.17,+4.41%,710332.22,696614.14,+1.97%,3688082.18,3073401.81,+20.00%,769852.97,1180094.22,-34.76%,0.2011,0.1593
HEI,Himalayan Everest Insurance Limited,Non Life Insurance,516.00,12.90 Ar,+1.78%,+0.39%,-3.73%,-0.19%,-7.56%,+30.34%,1.26,409.42,1.48,1370378.33,793246.48,+72.76%,395647.51,83034.53,+376.49%,15755.11,-109337.4,-114.41%,1.26,-17.49,-107.20%,348.05,341.97,+1.78%,12337298.01,12108227.93,+1.89%,7095305.02,6958785.95,+1.96%,2500157.4,2500157.4,0.00%,308489.22,224221.7,+37.58%,0.0036,1.3536
HEIP,Himalayan Everest Insurance Limited Promoter,Non Life Insurance,317.10,84.83 Cr,-2.97%,-5.34%,-3.32%,-1.83%,-9.77%,+42.29%,1.26,251.6,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HFIN,Hotel Forest Inn Limited,Hotels,"1,024.00",20.48 Ar,+1.89%,-13.22%,+222.01%,+815.92%,+815.92%,+815.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHL,Himalayan Hydropower Limited,Hydro Power,384.00,4.20 Ar,+0.08%,-0.52%,+8.87%,+13.61%,-8.72%,+53.11%,10.78,35.61,4.61,187144.76,106577.21,+75.60%,166236.69,91236.42,+82.20%,59045.72,36333.76,+62.51%,10.78,13.27,-18.75%,83.35,81.28,+2.55%,2259174.99,2278284.63,-0.84%,1346492.66,1388314.27,-3.01%,1095000.0,1095000.0,0.00%,-182317.68,-205029.64,-11.08%,0.1293,1.4753
HIDCL,Hydroelectricity Investment and Development Company,Organized Fund,265.70,65.26 Ar,-0.49%,-1.85%,-4.42%,+0.26%,-14.94%,+13.20%,3.23,82.33,2.37,560089.0,289725.0,+93.32%,549510.0,275114.0,+99.74%,402245.0,193976.0,+107.37%,3.23,3.16,+2.15%,112.02,115.55,-3.05%,28826524.0,28969127.0,-0.49%,900721.0,589706.0,+52.74%,24928211.0,24559813.0,+1.50%,2997594.0,3819608.0,-21.52%,0.0288,0.0323
HIDCLP,Hydorelectricity Investment and Development Company Limited Promoter,Organized Fund,205.00,6.76 Ar,+1.99%,+0.99%,-3.57%,+5.94%,-8.62%,+124.88%,3.23,63.52,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIMSTAR,Him Star Urja Company Limited,Hydro Power,840.00,3.13 Ar,+1.33%,-7.18%,-12.59%,-14.30%,+214.02%,+214.02%,-5.84,-143.86,8.81,105757.09,0.0,0.00%,46627.49,0.0,0.00%,-10889.73,552.58,"-2,070.70%",-5.84,0.59,"-1,085.35%",95.31,98.38,-3.12%,1300406.56,1281227.58,+1.50%,944917.62,914271.32,+3.35%,373000.0,373000.0,0.00%,-17511.05,-6043.74,+189.74%,-0.0613,2.6581
HLBSL,Himalayan Laghubitta Bittiya Sanstha Limited,Microcredit,889.00,2.84 Ar,+1.47%,-1.98%,-4.41%,-2.74%,+2.04%,-2.74%,31.68,28.06,4.99,522764.65,338800.82,+54.30%,318694.67,197702.05,+61.20%,81054.16,44742.73,+81.16%,31.68,26.24,+20.77%,178.01,167.35,+6.37%,5750904.52,6022420.07,-4.51%,5143754.31,5451621.24,-5.65%,341086.04,341086.04,0.00%,266064.18,229712.8,+15.82%,0.178,8.472
HLI,Himalayan Life Insurance Limited,Life Insurance,340.00,31.09 Ar,-0.53%,-2.61%,-9.57%,-7.18%,-16.44%,+3.70%,4.52,75.18,3.08,11421491.06,5892478.49,+93.83%,1065794.87,435853.36,+144.53%,206737.35,127759.53,+61.82%,4.52,5.59,-19.09%,106.91,105.65,+1.19%,97320570.49,94162544.33,+3.35%,87545165.17,84502330.71,+3.60%,9143237.31,9143237.31,0.00%,947624.63,776802.13,+21.99%,0.0423,8.9557
HLICF,HLI Large Cap Fund,Mutual Fund,8.93,4.46 Ar,-0.33%,-1.22%,-5.40%,-5.30%,-7.94%,-7.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPPL,Himalayan Power Partner Ltd.,Hydro Power,366.60,3.91 Ar,-1.72%,-6.24%,-5.27%,+5.75%,-15.99%,+15.77%,20.1,18.24,2.91,398255.18,216050.05,+84.33%,370319.21,199646.53,+85.49%,107055.65,63877.72,+67.59%,20.1,23.98,-16.20%,126.02,122.3,+3.04%,5496965.3,5478051.37,+0.35%,4154333.53,4175068.89,-0.50%,1065417.0,1065417.0,0.00%,277214.76,237565.48,+16.69%,0.1595,3.0942
HRL,Himalayan Reinsurance Limited,ReInsurance,671.10,72.94 Ar,-1.19%,-2.03%,-20.76%,-21.32%,-27.44%,+114.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HURJA,Himalaya Urja Bikas Company Limited,Hydro Power,255.00,5.05 Ar,+0.04%,-3.56%,-13.41%,-0.78%,-2.26%,+3.87%,10.56,24.15,2.66,293955.98,187790.93,+56.53%,288076.86,184035.11,+56.53%,104550.72,66232.43,+57.85%,10.56,13.38,-21.07%,95.84,93.94,+2.02%,3605092.32,3634722.99,-0.82%,1707523.05,1774778.07,-3.79%,1980000.0,1980000.0,0.00%,-82430.72,-120055.08,-31.34%,0.1102,0.8998
ICFC,ICFC Finance,Finance,622.10,7.36 Ar,-0.22%,-1.18%,-3.83%,-7.15%,+9.54%,+142.62%,11.62,53.55,3.52,1329971.16,912846.4,+45.69%,453174.54,301384.12,+50.36%,103122.02,32030.15,+221.95%,11.62,5.41,+114.64%,176.61,170.19,+3.77%,25686075.2,25248834.76,+1.73%,23595892.65,23234650.37,+1.55%,1183470.96,1183470.96,0.00%,906711.59,830713.42,+9.15%,0.0658,11.2889
ICFCD88,9% ICFC Finance Limited Debenture 2088,Bond,"1,201.00",0.00,+2.91%,+3.62%,+2.83%,+7.23%,+7.71%,+9.18%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICFCD89,8% ICFC Finance Limited Debenture 2089,Bond,"1,087.10",0.00,-0.81%,+0.32%,-1.17%,-1.17%,-1.17%,-1.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IGI,IGI Prudential insurance Limited,Non Life Insurance,428.90,12.99 Ar,+1.16%,-1.40%,-6.74%,-0.26%,-21.03%,-43.47%,-11.96,-35.87,1.21,914374.53,444750.29,+105.59%,29800.12,-66550.29,-144.78%,-181132.9,-207601.51,-12.75%,-11.96,-27.41,-56.37%,354.84,355.86,-0.29%,14616641.01,14386291.17,+1.60%,9277449.67,8951270.35,+3.64%,3029334.64,3029334.64,0.00%,-175341.16,-49012.25,+257.75%,-0.0337,1.7376
IHL,Ingwa Hydropower Limited,Hydro Power,395.00,2.37 Ar,-3.66%,-12.24%,-20.79%,-30.46%,-34.98%,+23.09%,2.64,149.73,4.04,218138.04,155064.23,+40.68%,179338.51,130773.14,+37.14%,11871.12,13511.82,-12.14%,2.64,4.5,-41.43%,97.73,98.02,-0.30%,2418459.42,2434780.14,-0.67%,1832104.8,1846666.1,-0.79%,600000.0,600000.0,0.00%,-13645.37,-11885.97,+14.80%,0.027,3.1246
ILBS,Infinity Laghubitta Bittiya Sanstha Limited,Microcredit,944.00,4.70 Ar,+0.21%,-0.84%,-5.03%,-5.51%,+8.99%,-16.60%,24.07,39.22,6.9,385831.49,196131.18,+96.72%,212061.86,105219.14,+101.54%,59866.11,31477.03,+90.19%,24.07,25.31,-4.91%,136.88,162.96,-16.00%,6014973.16,6325337.87,-4.91%,5334106.42,5514738.05,-3.28%,497415.94,497415.94,0.00%,183450.8,313183.88,-41.42%,0.1758,7.8343
ILI,IME Life Insurance Company Limited,Life Insurance,433.50,21.68 Ar,-0.12%,-0.66%,-3.82%,-2.58%,-1.46%,-0.70%,10.83,40.04,3.99,3972004.0,1948445.35,+103.86%,722255.78,351281.73,+105.61%,270658.53,158314.06,+70.96%,10.83,12.67,-14.52%,129.16,137.41,-6.00%,23038519.59,22162186.02,+3.95%,16580446.48,15291792.91,+8.43%,5000000.0,5000000.0,0.00%,434287.36,862623.76,-49.66%,0.0838,2.5674
JBBL,Jyoti Bikas Bank,Development Bank,360.10,15.83 Ar,-0.52%,-1.61%,-2.68%,+5.91%,+12.85%,+57.62%,19.09,18.86,2.2,3691061.25,2469738.75,+49.45%,1596533.95,1034196.18,+54.37%,629462.4,311271.41,+102.22%,19.09,14.16,+34.81%,163.43,155.09,+5.38%,76397742.92,73960600.3,+3.30%,69213654.84,67143053.64,+3.08%,4395785.89,4395785.89,0.00%,2788302.2,2421760.77,+15.14%,0.1168,9.6343
JBLB,Jeevan Bikas Laghubitta Bittya Sanstha Ltd,Microcredit,"1,268.00",19.48 Ar,-0.17%,-0.60%,-5.31%,-4.30%,+12.40%,+269.98%,47.73,26.56,4.97,3104575.83,1987137.45,+56.23%,1690345.93,1040622.43,+62.44%,626927.76,389037.48,+61.15%,47.73,50.65,-5.76%,255.24,277.15,-7.91%,32699882.65,31355890.6,+4.29%,28230019.86,27098338.17,+4.18%,1751235.56,1536171.55,+14.00%,2718627.23,2721380.89,-0.10%,0.187,6.3156
JFL,Janaki Finance,Finance,409.00,2.82 Ar,-0.61%,-1.45%,-6.19%,-7.05%,-8.77%,+71.24%,-5.62,-72.81,-63.34,212806.84,157391.1,+35.21%,70067.5,56785.0,+23.39%,-29089.56,-22383.53,+29.96%,-5.62,-6.48,-13.36%,-6.46,-5.49,+17.69%,4598228.68,4588045.23,+0.22%,4642815.83,4625932.05,+0.36%,690472.8,690472.8,0.00%,-735059.94,-728359.62,+0.92%,0.87,-104.129
JHAPA,Jhapa Energy Limited,Hydro Power,"1,564.00",5.95 Ar,-4.05%,-2.98%,+11.79%,+10.14%,+402.57%,+402.57%,5.53,282.58,15.5,53704.96,29014.08,+85.10%,48291.47,26531.46,+82.02%,10521.31,4565.75,+130.44%,5.53,4.8,+15.22%,100.92,99.35,+1.58%,851266.42,857497.13,-0.73%,467579.19,479765.53,-2.54%,380190.0,380190.0,0.00%,3497.23,-2458.33,-242.26%,0.0548,1.2186
JOSHI,Joshi Hydropower Development Company Ltd,Hydro Power,277.00,1.70 Ar,-1.42%,-2.81%,-6.42%,-7.67%,+4.82%,+126.26%,-7.17,-38.65,4.08,4866.79,4866.79,0.00%,2306.39,3418.89,-32.54%,-21958.56,-12611.3,+74.12%,-7.17,-13.58,-47.24%,67.88,101.42,-33.07%,450232.49,461699.07,-2.48%,34246.01,85028.17,-59.72%,612810.0,371400.0,+65.00%,-196823.52,5270.9,"-3,834.15%",-0.1056,0.0823
JSLBB,Janautthan Samudayic Laghubitta Bikas Bank,Microcredit,"1,093.00",1.86 Ar,-0.09%,-1.27%,-7.15%,-7.29%,-19.28%,-54.03%,11.8,92.65,6.4,132820.64,66282.09,+100.39%,64786.24,30083.61,+115.35%,10032.59,896.91,"+1,018.57%",11.8,2.11,+459.30%,170.87,166.77,+2.46%,2326826.83,2369073.91,-1.78%,2036193.57,2085409.79,-2.36%,170091.9,170091.9,0.00%,120541.36,113572.22,+6.14%,0.0691,7.0061
KBL,Kumari Bank,Commercial Banks,217.30,56.99 Ar,-0.28%,-2.21%,-4.98%,+14.97%,+9.76%,-21.22%,21.24,10.23,1.37,21578301.42,15175838.26,+42.19%,9302222.93,6783509.67,+37.13%,4178048.41,2720085.58,+53.60%,21.24,20.74,+2.40%,158.53,151.16,+4.87%,474306833.5,452969256.0,+4.71%,432732037.6,413325274.0,+4.70%,26225861.34,26225861.34,0.00%,15348934.58,13418120.73,+14.39%,0.134,10.4085
KBLD86,10.25% KBL Debenture 2086,Bond,"1,128.30",0.00,-0.25%,-10.24%,-11.85%,-11.91%,-0.15%,+5.94%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBLD89,11% KBL Debenture 2089,Bond,"1,235.00",3.71 Ar,+1.61%,-4.83%,-8.86%,-1.12%,+0.41%,+23.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KBSH,Kutheli Bukhari Small Hydropower Limited,Hydro Power,"1,580.00",2.12 Ar,-0.63%,-4.24%,-5.95%,-4.83%,-13.08%,+263.01%,12.41,127.28,11.15,19451.92,8198.05,+137.27%,18127.46,7626.25,+137.70%,8320.44,2544.04,+227.06%,12.41,7.59,+63.53%,141.76,137.56,+3.05%,216212.89,215365.0,+0.39%,26179.37,30954.7,-15.43%,134054.25,134054.25,0.00%,55979.27,50356.06,+11.17%,0.0875,0.1378
KDBY,Kumari Dhanabriddhi Yojana,Mutual Fund,11.70,1.43 Ar,+2.81%,+2.90%,+11.43%,+15.27%,+39.79%,+67.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDL,Kalinchowk Darshan Limited,Hotels,820.00,4.92 Ar,+0.49%,-2.38%,-7.34%,+3.80%,-22.11%,+516.50%,4.0,205.11,7.64,36002.16,8444.74,+326.33%,22686.11,2204.74,+928.97%,11993.52,-3386.73,-454.13%,4.0,-2.26,-277.07%,107.32,104.76,+2.44%,783566.24,774072.59,+1.23%,139665.47,145501.65,-4.01%,600000.0,600000.0,0.00%,43900.78,28570.93,+53.66%,0.0373,0.2169
KEF,Kumari Equity Fund,Mutual Fund,10.57,1.06 Ar,-0.66%,-2.13%,+6.23%,+10.10%,+32.34%,+51.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KKHC,Khanikhola Hydropower Co. Ltd.,Hydro Power,262.00,2.44 Ar,-1.32%,-3.32%,-3.32%,+10.88%,+18.68%,+123.93%,-1.49,-175.99,2.94,63599.87,18221.3,+249.04%,63599.87,18221.3,+249.04%,-6933.36,-18914.9,-63.34%,-1.49,-8.54,-82.58%,89.12,81.39,+9.50%,1505495.88,1515350.83,-0.65%,675425.4,794681.64,-15.01%,931428.6,885493.7,+5.19%,-101358.12,-164824.51,-38.51%,-0.0167,0.8137
KMCDB,Kalika Laghubitta Bittiya Sanstha,Microcredit,879.00,3.58 Ar,+1.15%,-1.58%,-6.39%,-7.77%,-2.59%,+2.95%,26.09,33.69,5.34,355965.72,181527.39,+96.09%,217670.78,108785.81,+100.09%,58499.44,20340.04,+187.61%,26.09,19.96,+30.73%,164.7,191.51,-14.00%,5376707.74,5150735.49,+4.39%,4638105.18,4369977.46,+6.14%,448461.54,407692.31,+10.00%,290141.03,373065.72,-22.23%,0.1584,6.2796
KPCL,Kalika Power Company,Hydro Power,485.90,4.54 Ar,-0.65%,-2.04%,-6.56%,-12.45%,-1.70%,+173.30%,15.02,32.35,4.28,121141.16,69362.65,+74.65%,106419.94,61338.99,+73.49%,75060.36,45292.29,+65.72%,15.02,19.4,-22.56%,113.65,118.33,-3.95%,1191877.45,1157020.26,+3.01%,56131.06,51886.28,+8.18%,999325.97,933949.5,+7.00%,136420.43,171184.48,-20.31%,0.1322,0.0494
KSBBL,Kamana Sewa Bikas Bank Limited,Development Bank,477.90,16.78 Ar,+0.61%,-0.33%,+0.93%,+4.57%,+24.00%,+103.06%,18.64,25.64,3.02,3911201.19,2667977.44,+46.60%,1818349.36,1211468.8,+50.09%,588698.72,394550.57,+49.21%,18.64,20.43,-8.79%,158.29,158.07,+0.14%,73955199.84,72026358.82,+2.68%,67288347.11,65921852.77,+2.07%,4211930.82,3861930.82,+9.06%,2454921.92,2242575.24,+9.47%,0.1178,10.093
KSBBLD87,9% Kamana Sewa Bikas Bank Limited Debenture 2087,Bond,"1,078.40",0.00,+3.00%,-1.97%,-6.06%,-3.71%,-1.25%,+10.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
